Time(s) Surface_Elevation(m)
36.946000 0.022321 
36.946500 0.022317 
36.947000 0.022313 
36.947500 0.022309 
36.948000 0.022305 
36.948500 0.022301 
36.949000 0.022297 
36.949500 0.022293 
36.950000 0.022288 
36.950500 0.022284 
36.951000 0.022280 
36.951500 0.022275 
36.952000 0.022271 
36.952500 0.022267 
36.953000 0.022262 
36.953500 0.022258 
36.954000 0.022253 
36.954500 0.022248 
36.955000 0.022244 
36.955500 0.022239 
36.956000 0.022234 
36.956500 0.022230 
36.957000 0.022225 
36.957500 0.022220 
36.958000 0.022215 
36.958500 0.022210 
36.959000 0.022205 
36.959500 0.022200 
36.960000 0.022195 
36.960500 0.022190 
36.961000 0.022185 
36.961500 0.022180 
36.962000 0.022175 
36.962500 0.022169 
36.963000 0.022164 
36.963500 0.022159 
36.964000 0.022153 
36.964500 0.022148 
36.965000 0.022143 
36.965500 0.022137 
36.966000 0.022132 
36.966500 0.022126 
36.967000 0.022121 
36.967500 0.022115 
36.968000 0.022110 
36.968500 0.022104 
36.969000 0.022098 
36.969500 0.022092 
36.970000 0.022087 
36.970500 0.022081 
36.971000 0.022075 
36.971500 0.022069 
36.972000 0.022063 
36.972500 0.022058 
36.973000 0.022052 
36.973500 0.022046 
36.974000 0.022040 
36.974500 0.022034 
36.975000 0.022028 
36.975500 0.022021 
36.976000 0.022015 
36.976500 0.022009 
36.977000 0.022003 
36.977500 0.021997 
36.978000 0.021990 
36.978500 0.021984 
36.979000 0.021978 
36.979500 0.021972 
36.980000 0.021965 
36.980500 0.021959 
36.981000 0.021952 
36.981500 0.021946 
36.982000 0.021939 
36.982500 0.021933 
36.983000 0.021926 
36.983500 0.021919 
36.984000 0.021913 
36.984500 0.021906 
36.985000 0.021899 
36.985500 0.021893 
36.986000 0.021886 
36.986500 0.021879 
36.987000 0.021872 
36.987500 0.021865 
36.988000 0.021858 
36.988500 0.021851 
36.989000 0.021844 
36.989500 0.021837 
36.990000 0.021830 
36.990500 0.021823 
36.991000 0.021816 
36.991500 0.021809 
36.992000 0.021801 
36.992500 0.021794 
36.993000 0.021787 
36.993500 0.021779 
36.994000 0.021772 
36.994500 0.021765 
36.995000 0.021757 
36.995500 0.021750 
36.996000 0.021742 
36.996500 0.021735 
36.997000 0.021727 
36.997500 0.021719 
36.998000 0.021712 
36.998500 0.021704 
36.999000 0.021696 
36.999500 0.021688 
37.000000 0.021680 
37.000500 0.021673 
37.001000 0.021665 
37.001500 0.021657 
37.002000 0.021649 
37.002500 0.021641 
37.003000 0.021633 
37.003500 0.021624 
37.004000 0.021616 
37.004500 0.021608 
37.005000 0.021600 
37.005500 0.021591 
37.006000 0.021583 
37.006500 0.021575 
37.007000 0.021566 
37.007500 0.021558 
37.008000 0.021549 
37.008500 0.021541 
37.009000 0.021532 
37.009500 0.021524 
37.010000 0.021515 
37.010500 0.021506 
37.011000 0.021497 
37.011500 0.021489 
37.012000 0.021480 
37.012500 0.021471 
37.013000 0.021462 
37.013500 0.021453 
37.014000 0.021444 
37.014500 0.021435 
37.015000 0.021426 
37.015500 0.021416 
37.016000 0.021407 
37.016500 0.021398 
37.017000 0.021388 
37.017500 0.021379 
37.018000 0.021370 
37.018500 0.021360 
37.019000 0.021350 
37.019500 0.021341 
37.020000 0.021331 
37.020500 0.021321 
37.021000 0.021312 
37.021500 0.021302 
37.022000 0.021292 
37.022500 0.021282 
37.023000 0.021272 
37.023500 0.021262 
37.024000 0.021252 
37.024500 0.021242 
37.025000 0.021231 
37.025500 0.021221 
37.026000 0.021211 
37.026500 0.021200 
37.027000 0.021190 
37.027500 0.021179 
37.028000 0.021169 
37.028500 0.021158 
37.029000 0.021148 
37.029500 0.021137 
37.030000 0.021126 
37.030500 0.021116 
37.031000 0.021105 
37.031500 0.021094 
37.032000 0.021083 
37.032500 0.021072 
37.033000 0.021061 
37.033500 0.021050 
37.034000 0.021039 
37.034500 0.021028 
37.035000 0.021017 
37.035500 0.021005 
37.036000 0.020994 
37.036500 0.020983 
37.037000 0.020971 
37.037500 0.020960 
37.038000 0.020949 
37.038500 0.020937 
37.039000 0.020926 
37.039500 0.020914 
37.040000 0.020903 
37.040500 0.020891 
37.041000 0.020879 
37.041500 0.020868 
37.042000 0.020856 
37.042500 0.020844 
37.043000 0.020833 
37.043500 0.020821 
37.044000 0.020809 
37.044500 0.020797 
37.045000 0.020785 
37.045500 0.020773 
37.046000 0.020761 
37.046500 0.020750 
37.047000 0.020738 
37.047500 0.020726 
37.048000 0.020714 
37.048500 0.020702 
37.049000 0.020689 
37.049500 0.020677 
37.050000 0.020665 
37.050500 0.020653 
37.051000 0.020641 
37.051500 0.020629 
37.052000 0.020617 
37.052500 0.020604 
37.053000 0.020592 
37.053500 0.020580 
37.054000 0.020568 
37.054500 0.020555 
37.055000 0.020543 
37.055500 0.020531 
37.056000 0.020519 
37.056500 0.020506 
37.057000 0.020494 
37.057500 0.020481 
37.058000 0.020469 
37.058500 0.020457 
37.059000 0.020444 
37.059500 0.020432 
37.060000 0.020419 
37.060500 0.020407 
37.061000 0.020394 
37.061500 0.020382 
37.062000 0.020369 
37.062500 0.020357 
37.063000 0.020344 
37.063500 0.020332 
37.064000 0.020319 
37.064500 0.020306 
37.065000 0.020294 
37.065500 0.020281 
37.066000 0.020268 
37.066500 0.020256 
37.067000 0.020243 
37.067500 0.020230 
37.068000 0.020218 
37.068500 0.020205 
37.069000 0.020192 
37.069500 0.020179 
37.070000 0.020166 
37.070500 0.020154 
37.071000 0.020141 
37.071500 0.020128 
37.072000 0.020115 
37.072500 0.020102 
37.073000 0.020089 
37.073500 0.020076 
37.074000 0.020063 
37.074500 0.020050 
37.075000 0.020037 
37.075500 0.020024 
37.076000 0.020011 
37.076500 0.019998 
37.077000 0.019985 
37.077500 0.019972 
37.078000 0.019959 
37.078500 0.019946 
37.079000 0.019933 
37.079500 0.019920 
37.080000 0.019907 
37.080500 0.019893 
37.081000 0.019880 
37.081500 0.019867 
37.082000 0.019854 
37.082500 0.019841 
37.083000 0.019827 
37.083500 0.019814 
37.084000 0.019801 
37.084500 0.019787 
37.085000 0.019774 
37.085500 0.019761 
37.086000 0.019747 
37.086500 0.019734 
37.087000 0.019721 
37.087500 0.019707 
37.088000 0.019694 
37.088500 0.019680 
37.089000 0.019667 
37.089500 0.019653 
37.090000 0.019640 
37.090500 0.019626 
37.091000 0.019613 
37.091500 0.019599 
37.092000 0.019586 
37.092500 0.019572 
37.093000 0.019559 
37.093500 0.019545 
37.094000 0.019532 
37.094500 0.019518 
37.095000 0.019505 
37.095500 0.019491 
37.096000 0.019477 
37.096500 0.019464 
37.097000 0.019450 
37.097500 0.019436 
37.098000 0.019423 
37.098500 0.019409 
37.099000 0.019396 
37.099500 0.019382 
37.100000 0.019368 
37.100500 0.019355 
37.101000 0.019341 
37.101500 0.019327 
37.102000 0.019314 
37.102500 0.019300 
37.103000 0.019286 
37.103500 0.019273 
37.104000 0.019259 
37.104500 0.019245 
37.105000 0.019231 
37.105500 0.019218 
37.106000 0.019204 
37.106500 0.019190 
37.107000 0.019177 
37.107500 0.019163 
37.108000 0.019149 
37.108500 0.019136 
37.109000 0.019122 
37.109500 0.019108 
37.110000 0.019094 
37.110500 0.019081 
37.111000 0.019067 
37.111500 0.019053 
37.112000 0.019040 
37.112500 0.019026 
37.113000 0.019012 
37.113500 0.018999 
37.114000 0.018985 
37.114500 0.018971 
37.115000 0.018958 
37.115500 0.018944 
37.116000 0.018930 
37.116500 0.018917 
37.117000 0.018903 
37.117500 0.018889 
37.118000 0.018876 
37.118500 0.018862 
37.119000 0.018848 
37.119500 0.018835 
37.120000 0.018821 
37.120500 0.018807 
37.121000 0.018794 
37.121500 0.018780 
37.122000 0.018766 
37.122500 0.018753 
37.123000 0.018739 
37.123500 0.018725 
37.124000 0.018712 
37.124500 0.018698 
37.125000 0.018685 
37.125500 0.018671 
37.126000 0.018657 
37.126500 0.018644 
37.127000 0.018630 
37.127500 0.018617 
37.128000 0.018603 
37.128500 0.018589 
37.129000 0.018576 
37.129500 0.018562 
37.130000 0.018549 
37.130500 0.018535 
37.131000 0.018521 
37.131500 0.018508 
37.132000 0.018494 
37.132500 0.018481 
37.133000 0.018467 
37.133500 0.018454 
37.134000 0.018440 
37.134500 0.018427 
37.135000 0.018413 
37.135500 0.018400 
37.136000 0.018386 
37.136500 0.018373 
37.137000 0.018359 
37.137500 0.018346 
37.138000 0.018332 
37.138500 0.018319 
37.139000 0.018305 
37.139500 0.018292 
37.140000 0.018278 
37.140500 0.018265 
37.141000 0.018251 
37.141500 0.018238 
37.142000 0.018224 
37.142500 0.018211 
37.143000 0.018197 
37.143500 0.018184 
37.144000 0.018170 
37.144500 0.018157 
37.145000 0.018143 
37.145500 0.018130 
37.146000 0.018117 
37.146500 0.018103 
37.147000 0.018090 
37.147500 0.018076 
37.148000 0.018063 
37.148500 0.018049 
37.149000 0.018036 
37.149500 0.018023 
37.150000 0.018009 
37.150500 0.017996 
37.151000 0.017982 
37.151500 0.017969 
37.152000 0.017955 
37.152500 0.017942 
37.153000 0.017929 
37.153500 0.017915 
37.154000 0.017902 
37.154500 0.017888 
37.155000 0.017875 
37.155500 0.017861 
37.156000 0.017848 
37.156500 0.017835 
37.157000 0.017821 
37.157500 0.017808 
37.158000 0.017794 
37.158500 0.017781 
37.159000 0.017767 
37.159500 0.017754 
37.160000 0.017741 
37.160500 0.017727 
37.161000 0.017714 
37.161500 0.017700 
37.162000 0.017687 
37.162500 0.017673 
37.163000 0.017660 
37.163500 0.017647 
37.164000 0.017633 
37.164500 0.017620 
37.165000 0.017606 
37.165500 0.017593 
37.166000 0.017579 
37.166500 0.017566 
37.167000 0.017552 
37.167500 0.017539 
37.168000 0.017525 
37.168500 0.017512 
37.169000 0.017499 
37.169500 0.017485 
37.170000 0.017472 
37.170500 0.017458 
37.171000 0.017445 
37.171500 0.017431 
37.172000 0.017417 
37.172500 0.017404 
37.173000 0.017390 
37.173500 0.017377 
37.174000 0.017363 
37.174500 0.017350 
37.175000 0.017336 
37.175500 0.017323 
37.176000 0.017309 
37.176500 0.017296 
37.177000 0.017282 
37.177500 0.017268 
37.178000 0.017255 
37.178500 0.017241 
37.179000 0.017227 
37.179500 0.017214 
37.180000 0.017200 
37.180500 0.017187 
37.181000 0.017173 
37.181500 0.017159 
37.182000 0.017145 
37.182500 0.017132 
37.183000 0.017118 
37.183500 0.017104 
37.184000 0.017091 
37.184500 0.017077 
37.185000 0.017063 
37.185500 0.017049 
37.186000 0.017035 
37.186500 0.017022 
37.187000 0.017008 
37.187500 0.016994 
37.188000 0.016980 
37.188500 0.016966 
37.189000 0.016952 
37.189500 0.016938 
37.190000 0.016924 
37.190500 0.016911 
37.191000 0.016897 
37.191500 0.016883 
37.192000 0.016869 
37.192500 0.016855 
37.193000 0.016841 
37.193500 0.016826 
37.194000 0.016812 
37.194500 0.016798 
37.195000 0.016784 
37.195500 0.016770 
37.196000 0.016756 
37.196500 0.016742 
37.197000 0.016728 
37.197500 0.016713 
37.198000 0.016699 
37.198500 0.016685 
37.199000 0.016670 
37.199500 0.016656 
37.200000 0.016642 
37.200500 0.016627 
37.201000 0.016613 
37.201500 0.016599 
37.202000 0.016584 
37.202500 0.016570 
37.203000 0.016555 
37.203500 0.016541 
37.204000 0.016526 
37.204500 0.016512 
37.205000 0.016497 
37.205500 0.016482 
37.206000 0.016468 
37.206500 0.016453 
37.207000 0.016438 
37.207500 0.016424 
37.208000 0.016409 
37.208500 0.016394 
37.209000 0.016379 
37.209500 0.016364 
37.210000 0.016349 
37.210500 0.016334 
37.211000 0.016319 
37.211500 0.016304 
37.212000 0.016289 
37.212500 0.016274 
37.213000 0.016259 
37.213500 0.016244 
37.214000 0.016229 
37.214500 0.016214 
37.215000 0.016198 
37.215500 0.016183 
37.216000 0.016168 
37.216500 0.016152 
37.217000 0.016137 
37.217500 0.016122 
37.218000 0.016106 
37.218500 0.016091 
37.219000 0.016075 
37.219500 0.016059 
37.220000 0.016044 
37.220500 0.016028 
37.221000 0.016012 
37.221500 0.015997 
37.222000 0.015981 
37.222500 0.015965 
37.223000 0.015949 
37.223500 0.015933 
37.224000 0.015917 
37.224500 0.015901 
37.225000 0.015885 
37.225500 0.015869 
37.226000 0.015852 
37.226500 0.015836 
37.227000 0.015820 
37.227500 0.015804 
37.228000 0.015787 
37.228500 0.015771 
37.229000 0.015754 
37.229500 0.015738 
37.230000 0.015721 
37.230500 0.015704 
37.231000 0.015688 
37.231500 0.015671 
37.232000 0.015654 
37.232500 0.015637 
37.233000 0.015620 
37.233500 0.015603 
37.234000 0.015586 
37.234500 0.015569 
37.235000 0.015552 
37.235500 0.015535 
37.236000 0.015518 
37.236500 0.015500 
37.237000 0.015483 
37.237500 0.015466 
37.238000 0.015448 
37.238500 0.015430 
37.239000 0.015413 
37.239500 0.015395 
37.240000 0.015377 
37.240500 0.015360 
37.241000 0.015342 
37.241500 0.015324 
37.242000 0.015306 
37.242500 0.015288 
37.243000 0.015269 
37.243500 0.015251 
37.244000 0.015233 
37.244500 0.015215 
37.245000 0.015196 
37.245500 0.015178 
37.246000 0.015159 
37.246500 0.015140 
37.247000 0.015122 
37.247500 0.015103 
37.248000 0.015084 
37.248500 0.015065 
37.249000 0.015046 
37.249500 0.015027 
37.250000 0.015007 
37.250500 0.014988 
37.251000 0.014969 
37.251500 0.014949 
37.252000 0.014930 
37.252500 0.014910 
37.253000 0.014891 
37.253500 0.014871 
37.254000 0.014851 
37.254500 0.014831 
37.255000 0.014811 
37.255500 0.014791 
37.256000 0.014771 
37.256500 0.014750 
37.257000 0.014730 
37.257500 0.014709 
37.258000 0.014689 
37.258500 0.014668 
37.259000 0.014647 
37.259500 0.014626 
37.260000 0.014605 
37.260500 0.014584 
37.261000 0.014563 
37.261500 0.014542 
37.262000 0.014521 
37.262500 0.014499 
37.263000 0.014477 
37.263500 0.014456 
37.264000 0.014434 
37.264500 0.014412 
37.265000 0.014390 
37.265500 0.014368 
37.266000 0.014346 
37.266500 0.014323 
37.267000 0.014301 
37.267500 0.014278 
37.268000 0.014256 
37.268500 0.014233 
37.269000 0.014211 
37.269500 0.014188 
37.270000 0.014165 
37.270500 0.014143 
37.271000 0.014120 
37.271500 0.014098 
37.272000 0.014075 
37.272500 0.014053 
37.273000 0.014030 
37.273500 0.014007 
37.274000 0.013985 
37.274500 0.013962 
37.275000 0.013940 
37.275500 0.013917 
37.276000 0.013895 
37.276500 0.013872 
37.277000 0.013849 
37.277500 0.013827 
37.278000 0.013804 
37.278500 0.013782 
37.279000 0.013759 
37.279500 0.013736 
37.280000 0.013714 
37.280500 0.013691 
37.281000 0.013669 
37.281500 0.013646 
37.282000 0.013623 
37.282500 0.013601 
37.283000 0.013578 
37.283500 0.013555 
37.284000 0.013533 
37.284500 0.013510 
37.285000 0.013487 
37.285500 0.013465 
37.286000 0.013442 
37.286500 0.013419 
37.287000 0.013397 
37.287500 0.013374 
37.288000 0.013351 
37.288500 0.013328 
37.289000 0.013306 
37.289500 0.013283 
37.290000 0.013260 
37.290500 0.013237 
37.291000 0.013215 
37.291500 0.013192 
37.292000 0.013169 
37.292500 0.013146 
37.293000 0.013123 
37.293500 0.013100 
37.294000 0.013078 
37.294500 0.013055 
37.295000 0.013032 
37.295500 0.013009 
37.296000 0.012986 
37.296500 0.012963 
37.297000 0.012940 
37.297500 0.012917 
37.298000 0.012894 
37.298500 0.012871 
37.299000 0.012848 
37.299500 0.012825 
37.300000 0.012802 
37.300500 0.012779 
37.301000 0.012756 
37.301500 0.012733 
37.302000 0.012710 
37.302500 0.012686 
37.303000 0.012663 
37.303500 0.012640 
37.304000 0.012617 
37.304500 0.012594 
37.305000 0.012570 
37.305500 0.012547 
37.306000 0.012524 
37.306500 0.012500 
37.307000 0.012477 
37.307500 0.012454 
37.308000 0.012430 
37.308500 0.012407 
37.309000 0.012383 
37.309500 0.012360 
37.310000 0.012336 
37.310500 0.012313 
37.311000 0.012289 
37.311500 0.012266 
37.312000 0.012242 
37.312500 0.012218 
37.313000 0.012195 
37.313500 0.012171 
37.314000 0.012147 
37.314500 0.012124 
37.315000 0.012100 
37.315500 0.012076 
37.316000 0.012052 
37.316500 0.012028 
37.317000 0.012005 
37.317500 0.011981 
37.318000 0.011957 
37.318500 0.011933 
37.319000 0.011909 
37.319500 0.011885 
37.320000 0.011861 
37.320500 0.011837 
37.321000 0.011813 
37.321500 0.011789 
37.322000 0.011765 
37.322500 0.011740 
37.323000 0.011716 
37.323500 0.011692 
37.324000 0.011668 
37.324500 0.011644 
37.325000 0.011620 
37.325500 0.011595 
37.326000 0.011571 
37.326500 0.011547 
37.327000 0.011523 
37.327500 0.011498 
37.328000 0.011474 
37.328500 0.011450 
37.329000 0.011425 
37.329500 0.011401 
37.330000 0.011377 
37.330500 0.011352 
37.331000 0.011328 
37.331500 0.011303 
37.332000 0.011279 
37.332500 0.011254 
37.333000 0.011230 
37.333500 0.011205 
37.334000 0.011180 
37.334500 0.011156 
37.335000 0.011131 
37.335500 0.011106 
37.336000 0.011082 
37.336500 0.011057 
37.337000 0.011032 
37.337500 0.011007 
37.338000 0.010982 
37.338500 0.010956 
37.339000 0.010931 
37.339500 0.010905 
37.340000 0.010879 
37.340500 0.010853 
37.341000 0.010827 
37.341500 0.010802 
37.342000 0.010776 
37.342500 0.010750 
37.343000 0.010723 
37.343500 0.010697 
37.344000 0.010671 
37.344500 0.010645 
37.345000 0.010618 
37.345500 0.010592 
37.346000 0.010565 
37.346500 0.010538 
37.347000 0.010511 
37.347500 0.010484 
37.348000 0.010457 
37.348500 0.010430 
37.349000 0.010403 
37.349500 0.010375 
37.350000 0.010348 
37.350500 0.010321 
37.351000 0.010293 
37.351500 0.010266 
37.352000 0.010238 
37.352500 0.010211 
37.353000 0.010183 
37.353500 0.010155 
37.354000 0.010128 
37.354500 0.010100 
37.355000 0.010072 
37.355500 0.010044 
37.356000 0.010016 
37.356500 0.009988 
37.357000 0.009961 
37.357500 0.009933 
37.358000 0.009905 
37.358500 0.009877 
37.359000 0.009848 
37.359500 0.009820 
37.360000 0.009792 
37.360500 0.009764 
37.361000 0.009736 
37.361500 0.009708 
37.362000 0.009680 
37.362500 0.009651 
37.363000 0.009623 
37.363500 0.009595 
37.364000 0.009567 
37.364500 0.009538 
37.365000 0.009510 
37.365500 0.009482 
37.366000 0.009453 
37.366500 0.009425 
37.367000 0.009396 
37.367500 0.009368 
37.368000 0.009340 
37.368500 0.009311 
37.369000 0.009283 
37.369500 0.009254 
37.370000 0.009226 
37.370500 0.009197 
37.371000 0.009169 
37.371500 0.009140 
37.372000 0.009112 
37.372500 0.009083 
37.373000 0.009054 
37.373500 0.009026 
37.374000 0.008997 
37.374500 0.008968 
37.375000 0.008940 
37.375500 0.008911 
37.376000 0.008882 
37.376500 0.008854 
37.377000 0.008825 
37.377500 0.008796 
37.378000 0.008767 
37.378500 0.008738 
37.379000 0.008709 
37.379500 0.008680 
37.380000 0.008652 
37.380500 0.008623 
37.381000 0.008594 
37.381500 0.008565 
37.382000 0.008535 
37.382500 0.008506 
37.383000 0.008477 
37.383500 0.008448 
37.384000 0.008419 
37.384500 0.008390 
37.385000 0.008360 
37.385500 0.008331 
37.386000 0.008302 
37.386500 0.008272 
37.387000 0.008243 
37.387500 0.008213 
37.388000 0.008184 
37.388500 0.008154 
37.389000 0.008124 
37.389500 0.008095 
37.390000 0.008065 
37.390500 0.008035 
37.391000 0.008005 
37.391500 0.007975 
37.392000 0.007945 
37.392500 0.007915 
37.393000 0.007885 
37.393500 0.007855 
37.394000 0.007824 
37.394500 0.007794 
37.395000 0.007763 
37.395500 0.007733 
37.396000 0.007702 
37.396500 0.007672 
37.397000 0.007641 
37.397500 0.007610 
37.398000 0.007579 
37.398500 0.007548 
37.399000 0.007517 
37.399500 0.007486 
37.400000 0.007454 
37.400500 0.007423 
37.401000 0.007391 
37.401500 0.007360 
37.402000 0.007328 
37.402500 0.007296 
37.403000 0.007264 
37.403500 0.007232 
37.404000 0.007200 
37.404500 0.007167 
37.405000 0.007135 
37.405500 0.007102 
37.406000 0.007070 
37.406500 0.007037 
37.407000 0.007004 
37.407500 0.006971 
37.408000 0.006937 
37.408500 0.006904 
37.409000 0.006870 
37.409500 0.006836 
37.410000 0.006803 
37.410500 0.006769 
37.411000 0.006734 
37.411500 0.006700 
37.412000 0.006665 
37.412500 0.006631 
37.413000 0.006596 
37.413500 0.006561 
37.414000 0.006526 
37.414500 0.006490 
37.415000 0.006455 
37.415500 0.006419 
37.416000 0.006383 
37.416500 0.006347 
37.417000 0.006310 
37.417500 0.006274 
37.418000 0.006237 
37.418500 0.006200 
37.419000 0.006163 
37.419500 0.006125 
37.420000 0.006088 
37.420500 0.006050 
37.421000 0.006011 
37.421500 0.005973 
37.422000 0.005935 
37.422500 0.005896 
37.423000 0.005857 
37.423500 0.005817 
37.424000 0.005778 
37.424500 0.005738 
37.425000 0.005698 
37.425500 0.005658 
37.426000 0.005618 
37.426500 0.005578 
37.427000 0.005538 
37.427500 0.005498 
37.428000 0.005459 
37.428500 0.005419 
37.429000 0.005380 
37.429500 0.005341 
37.430000 0.005301 
37.430500 0.005262 
37.431000 0.005223 
37.431500 0.005184 
37.432000 0.005145 
37.432500 0.005107 
37.433000 0.005068 
37.433500 0.005029 
37.434000 0.004991 
37.434500 0.004952 
37.435000 0.004914 
37.435500 0.004875 
37.436000 0.004837 
37.436500 0.004799 
37.437000 0.004761 
37.437500 0.004723 
37.438000 0.004685 
37.438500 0.004647 
37.439000 0.004609 
37.439500 0.004571 
37.440000 0.004533 
37.440500 0.004495 
37.441000 0.004457 
37.441500 0.004420 
37.442000 0.004382 
37.442500 0.004344 
37.443000 0.004307 
37.443500 0.004269 
37.444000 0.004232 
37.444500 0.004194 
37.445000 0.004157 
37.445500 0.004120 
37.446000 0.004082 
37.446500 0.004045 
37.447000 0.004008 
37.447500 0.003971 
37.448000 0.003933 
37.448500 0.003896 
37.449000 0.003859 
37.449500 0.003822 
37.450000 0.003785 
37.450500 0.003748 
37.451000 0.003711 
37.451500 0.003674 
37.452000 0.003637 
37.452500 0.003600 
37.453000 0.003563 
37.453500 0.003526 
37.454000 0.003489 
37.454500 0.003452 
37.455000 0.003415 
37.455500 0.003378 
37.456000 0.003341 
37.456500 0.003304 
37.457000 0.003268 
37.457500 0.003231 
37.458000 0.003194 
37.458500 0.003157 
37.459000 0.003121 
37.459500 0.003084 
37.460000 0.003047 
37.460500 0.003010 
37.461000 0.002974 
37.461500 0.002937 
37.462000 0.002900 
37.462500 0.002863 
37.463000 0.002826 
37.463500 0.002790 
37.464000 0.002753 
37.464500 0.002716 
37.465000 0.002679 
37.465500 0.002642 
37.466000 0.002605 
37.466500 0.002568 
37.467000 0.002532 
37.467500 0.002495 
37.468000 0.002458 
37.468500 0.002420 
37.469000 0.002383 
37.469500 0.002345 
37.470000 0.002307 
37.470500 0.002269 
37.471000 0.002230 
37.471500 0.002192 
37.472000 0.002154 
37.472500 0.002115 
37.473000 0.002077 
37.473500 0.002038 
37.474000 0.002000 
37.474500 0.001961 
37.475000 0.001923 
37.475500 0.001884 
37.476000 0.001845 
37.476500 0.001806 
37.477000 0.001766 
37.477500 0.001726 
37.478000 0.001687 
37.478500 0.001647 
37.479000 0.001607 
37.479500 0.001567 
37.480000 0.001528 
37.480500 0.001488 
37.481000 0.001448 
37.481500 0.001408 
37.482000 0.001368 
37.482500 0.001328 
37.483000 0.001288 
37.483500 0.001248 
37.484000 0.001208 
37.484500 0.001168 
37.485000 0.001128 
37.485500 0.001088 
37.486000 0.001047 
37.486500 0.001007 
37.487000 0.000967 
37.487500 0.000927 
37.488000 0.000887 
37.488500 0.000846 
37.489000 0.000806 
37.489500 0.000766 
37.490000 0.000725 
37.490500 0.000685 
37.491000 0.000645 
37.491500 0.000604 
37.492000 0.000564 
37.492500 0.000523 
37.493000 0.000483 
37.493500 0.000442 
37.494000 0.000402 
37.494500 0.000361 
