Time(s) Pressure(mBar)
36.674500 1.801548 
36.675000 1.784790 
36.675500 1.770277 
36.676000 1.754459 
36.676500 1.739024 
36.677000 1.725951 
36.677500 1.711839 
36.678000 1.697580 
36.678500 1.684340 
36.679000 1.673423 
36.679500 1.662094 
36.680000 1.647228 
36.680500 1.635144 
36.681000 1.622493 
36.681500 1.611654 
36.682000 1.599668 
36.682500 1.586595 
36.683000 1.573365 
36.683500 1.561213 
36.684000 1.547385 
36.684500 1.535988 
36.685000 1.527972 
36.685500 1.518132 
36.686000 1.509048 
36.686500 1.498768 
36.687000 1.489889 
36.687500 1.479697 
36.688000 1.468476 
36.688500 1.456912 
36.689000 1.450101 
36.689500 1.442271 
36.690000 1.433960 
36.690500 1.425356 
36.691000 1.417663 
36.691500 1.408304 
36.692000 1.397465 
36.692500 1.394858 
36.693000 1.389468 
36.693500 1.381736 
36.694000 1.374876 
36.694500 1.368859 
36.695000 1.353198 
36.695500 1.350102 
36.696000 1.347211 
36.696500 1.344369 
36.697000 1.336627 
36.697500 1.330864 
36.698000 1.327875 
36.698500 1.327718 
36.699000 1.313293 
36.699500 1.308701 
36.700000 1.303899 
36.700500 1.298777 
36.701000 1.295643 
36.701500 1.292706 
36.702000 1.283372 
36.702500 1.278385 
36.703000 1.271058 
36.703500 1.265434 
36.704000 1.265779 
36.704500 1.260353 
36.705000 1.254388 
36.705500 1.250054 
36.706000 1.247141 
36.706500 1.242354 
36.707000 1.240111 
36.707500 1.241071 
36.708000 1.240625 
36.708500 1.236945 
36.709000 1.237089 
36.709500 1.230735 
36.710000 1.228980 
36.710500 1.233398 
36.711000 1.232423 
36.711500 1.232946 
36.712000 1.225693 
36.712500 1.222270 
36.713000 1.219809 
36.713500 1.221627 
36.714000 1.219115 
36.714500 1.220619 
36.715000 1.221381 
36.715500 1.221104 
36.716000 1.221152 
36.716500 1.222339 
36.717000 1.221020 
36.717500 1.219390 
36.718000 1.222804 
36.718500 1.222694 
36.719000 1.223712 
36.719500 1.223421 
36.720000 1.221697 
36.720500 1.222333 
36.721000 1.223623 
36.721500 1.223780 
36.722000 1.225295 
36.722500 1.225986 
36.723000 1.225712 
36.723500 1.227121 
36.724000 1.227393 
36.724500 1.230403 
36.725000 1.230123 
36.725500 1.231017 
36.726000 1.232840 
36.726500 1.234800 
36.727000 1.234412 
36.727500 1.235340 
36.728000 1.237248 
36.728500 1.239063 
36.729000 1.241089 
36.729500 1.243714 
36.730000 1.245220 
36.730500 1.246466 
36.731000 1.247660 
36.731500 1.249149 
36.732000 1.251758 
36.732500 1.253699 
36.733000 1.255746 
36.733500 1.256998 
36.734000 1.258530 
36.734500 1.259390 
36.735000 1.261204 
36.735500 1.263271 
36.736000 1.265571 
36.736500 1.267531 
36.737000 1.269822 
36.737500 1.271542 
36.738000 1.273535 
36.738500 1.276118 
36.739000 1.278372 
36.739500 1.281183 
36.740000 1.283289 
36.740500 1.285421 
36.741000 1.286825 
36.741500 1.288190 
36.742000 1.290628 
36.742500 1.292138 
36.743000 1.293585 
36.743500 1.295790 
36.744000 1.298249 
36.744500 1.300097 
36.745000 1.301902 
36.745500 1.305068 
36.746000 1.306892 
36.746500 1.307696 
36.747000 1.308552 
36.747500 1.310088 
36.748000 1.312342 
36.748500 1.313381 
36.749000 1.315488 
36.749500 1.315410 
36.750000 1.318497 
36.750500 1.318203 
36.751000 1.319134 
36.751500 1.319026 
36.752000 1.320917 
36.752500 1.319829 
36.753000 1.322279 
36.753500 1.322064 
36.754000 1.324102 
36.754500 1.324014 
36.755000 1.324092 
36.755500 1.324171 
36.756000 1.323524 
36.756500 1.324543 
36.757000 1.324582 
36.757500 1.325660 
36.758000 1.326964 
36.758500 1.325974 
36.759000 1.325161 
36.759500 1.323152 
36.760000 1.323397 
36.760500 1.323710 
36.761000 1.323465 
36.761500 1.323289 
36.762000 1.322662 
36.762500 1.323563 
36.763000 1.320643 
36.763500 1.319339 
36.764000 1.317575 
36.764500 1.317183 
36.765000 1.315890 
36.765500 1.315508 
36.766000 1.315282 
36.766500 1.314204 
36.767000 1.313459 
36.767500 1.312460 
36.768000 1.308903 
36.768500 1.307832 
36.769000 1.306198 
36.769500 1.305034 
36.770000 1.303975 
36.770500 1.301737 
36.771000 1.300381 
36.771500 1.298706 
36.772000 1.297347 
36.772500 1.295338 
36.773000 1.292706 
36.773500 1.290807 
36.774000 1.290087 
36.774500 1.288375 
36.775000 1.286148 
36.775500 1.284515 
36.776000 1.282058 
36.776500 1.279562 
36.777000 1.278174 
36.777500 1.276136 
36.778000 1.273499 
36.778500 1.272078 
36.779000 1.269279 
36.779500 1.267582 
36.780000 1.266112 
36.780500 1.263824 
36.781000 1.261220 
36.781500 1.258685 
36.782000 1.258006 
36.782500 1.255569 
36.783000 1.253232 
36.783500 1.251172 
36.784000 1.250065 
36.784500 1.248027 
36.785000 1.245698 
36.785500 1.244032 
36.786000 1.242438 
36.786500 1.239945 
36.787000 1.238071 
36.787500 1.236148 
36.788000 1.233334 
36.788500 1.231023 
36.789000 1.228331 
36.789500 1.225803 
36.790000 1.223050 
36.790500 1.220660 
36.791000 1.218667 
36.791500 1.217092 
36.792000 1.214714 
36.792500 1.212573 
36.793000 1.210083 
36.793500 1.207259 
36.794000 1.205548 
36.794500 1.203351 
36.795000 1.200963 
36.795500 1.198115 
36.796000 1.195296 
36.796500 1.192875 
36.797000 1.190529 
36.797500 1.187665 
36.798000 1.184781 
36.798500 1.182043 
36.799000 1.180469 
36.799500 1.177273 
36.800000 1.173953 
36.800500 1.171164 
36.801000 1.168130 
36.801500 1.165039 
36.802000 1.162340 
36.802500 1.158700 
36.803000 1.155710 
36.803500 1.153072 
36.804000 1.149779 
36.804500 1.146086 
36.805000 1.143479 
36.805500 1.138768 
36.806000 1.135164 
36.806500 1.135055 
36.807000 1.132021 
36.807500 1.127540 
36.808000 1.124475 
36.808500 1.121651 
36.809000 1.118293 
36.809500 1.114286 
36.810000 1.111429 
36.810500 1.107281 
36.811000 1.105015 
36.811500 1.102357 
36.812000 1.098682 
36.812500 1.095469 
36.813000 1.091921 
36.813500 1.086806 
36.814000 1.083877 
36.814500 1.081633 
36.815000 1.078613 
36.815500 1.075273 
36.816000 1.075793 
36.816500 1.070911 
36.817000 1.066537 
36.817500 1.062912 
36.818000 1.059082 
36.818500 1.055589 
36.819000 1.051655 
36.819500 1.050024 
36.820000 1.046024 
36.820500 1.042633 
36.821000 1.037549 
36.821500 1.032205 
36.822000 1.029785 
36.822500 1.025885 
36.823000 1.023666 
36.823500 1.019896 
36.824000 1.015828 
36.824500 1.015980 
36.825000 1.011778 
36.825500 1.008814 
36.826000 1.008301 
36.826500 1.005824 
36.827000 1.002618 
36.827500 1.001384 
36.828000 1.000852 
36.828500 0.999972 
36.829000 1.000952 
36.829500 0.997753 
36.830000 0.994614 
36.830500 0.991206 
36.831000 0.987058 
36.831500 0.983855 
36.832000 0.980350 
36.832500 0.977635 
36.833000 0.976029 
36.833500 0.973142 
36.834000 0.969114 
36.834500 0.964092 
36.835000 0.960887 
36.835500 0.956284 
36.836000 0.953953 
36.836500 0.952753 
36.837000 0.949566 
36.837500 0.946514 
36.838000 0.940718 
36.838500 0.939315 
36.839000 0.937232 
36.839500 0.936162 
36.840000 0.935805 
36.840500 0.934738 
36.841000 0.930899 
36.841500 0.928525 
36.842000 0.930618 
36.842500 0.929724 
36.843000 0.926528 
36.843500 0.924578 
36.844000 0.924535 
36.844500 0.921269 
36.845000 0.921216 
36.845500 0.920313 
36.846000 0.921026 
36.846500 0.920525 
36.847000 0.922499 
36.847500 0.920976 
36.848000 0.923390 
36.848500 0.922759 
36.849000 0.921792 
36.849500 0.919169 
36.850000 0.918797 
36.850500 0.917399 
36.851000 0.915844 
36.851500 0.913390 
36.852000 0.913309 
36.852500 0.912292 
36.853000 0.911526 
36.853500 0.909757 
36.854000 0.905563 
36.854500 0.904304 
36.855000 0.904849 
36.855500 0.905595 
36.856000 0.905884 
36.856500 0.903334 
36.857000 0.902542 
36.857500 0.905709 
36.858000 0.906380 
36.858500 0.909245 
36.859000 0.913402 
36.859500 0.915068 
36.860000 0.915902 
36.860500 0.914195 
36.861000 0.912577 
36.861500 0.912346 
36.862000 0.912691 
36.862500 0.912753 
36.863000 0.913340 
36.863500 0.911609 
36.864000 0.912104 
36.864500 0.913760 
36.865000 0.914490 
36.865500 0.915957 
36.866000 0.920064 
36.866500 0.919003 
36.867000 0.920660 
36.867500 0.920739 
36.868000 0.921314 
36.868500 0.918796 
36.869000 0.922135 
36.869500 0.927833 
36.870000 0.929150 
36.870500 0.929885 
36.871000 0.930635 
36.871500 0.931639 
36.872000 0.933162 
36.872500 0.933582 
36.873000 0.930797 
36.873500 0.928308 
36.874000 0.927451 
36.874500 0.929825 
36.875000 0.930116 
36.875500 0.928438 
36.876000 0.926899 
36.876500 0.929156 
36.877000 0.929767 
36.877500 0.931059 
36.878000 0.931698 
36.878500 0.929920 
36.879000 0.927458 
36.879500 0.926810 
36.880000 0.927740 
36.880500 0.928830 
36.881000 0.928749 
36.881500 0.925174 
36.882000 0.929509 
36.882500 0.929341 
36.883000 0.930370 
36.883500 0.928480 
36.884000 0.928762 
36.884500 0.929023 
36.885000 0.927006 
36.885500 0.928268 
36.886000 0.928900 
36.886500 0.926744 
36.887000 0.925814 
36.887500 0.925644 
36.888000 0.926452 
36.888500 0.928313 
36.889000 0.925402 
36.889500 0.925454 
36.890000 0.922537 
36.890500 0.919662 
36.891000 0.920431 
36.891500 0.915935 
36.892000 0.911470 
36.892500 0.909283 
36.893000 0.907491 
36.893500 0.904899 
36.894000 0.903449 
36.894500 0.904593 
36.895000 0.905578 
36.895500 0.903287 
36.896000 0.900017 
36.896500 0.898814 
36.897000 0.894159 
36.897500 0.891525 
36.898000 0.891481 
36.898500 0.887444 
36.899000 0.885156 
36.899500 0.882506 
36.900000 0.878380 
36.900500 0.875484 
36.901000 0.871096 
36.901500 0.864944 
36.902000 0.861995 
36.902500 0.858254 
36.903000 0.853201 
36.903500 0.849153 
36.904000 0.851050 
36.904500 0.845022 
36.905000 0.837932 
36.905500 0.834262 
36.906000 0.831345 
36.906500 0.826711 
36.907000 0.817711 
36.907500 0.810705 
36.908000 0.805365 
36.908500 0.800728 
36.909000 0.797346 
36.909500 0.790843 
36.910000 0.781400 
36.910500 0.777511 
36.911000 0.775046 
36.911500 0.766584 
36.912000 0.761226 
36.912500 0.756001 
36.913000 0.747192 
36.913500 0.741497 
36.914000 0.733296 
36.914500 0.727834 
36.915000 0.720393 
36.915500 0.717890 
36.916000 0.710601 
36.916500 0.702073 
36.917000 0.693388 
36.917500 0.682583 
36.918000 0.673530 
36.918500 0.662844 
36.919000 0.653666 
36.919500 0.644465 
36.920000 0.634041 
36.920500 0.622397 
36.921000 0.613374 
36.921500 0.604207 
36.922000 0.592223 
36.922500 0.581561 
36.923000 0.569587 
36.923500 0.557685 
36.924000 0.543897 
36.924500 0.531883 
36.925000 0.519303 
36.925500 0.506912 
36.926000 0.494597 
36.926500 0.483950 
36.927000 0.471550 
36.927500 0.457315 
36.928000 0.443115 
36.928500 0.430976 
36.929000 0.419521 
36.929500 0.405825 
36.930000 0.392546 
36.930500 0.377445 
36.931000 0.358173 
36.931500 0.343848 
36.932000 0.331700 
36.932500 0.319048 
36.933000 0.304409 
36.933500 0.290383 
36.934000 0.277590 
36.934500 0.265250 
36.935000 0.250158 
36.935500 0.235780 
36.936000 0.221000 
36.936500 0.204466 
36.937000 0.188843 
36.937500 0.174184 
36.938000 0.156481 
36.938500 0.140286 
36.939000 0.124273 
36.939500 0.109014 
36.940000 0.089241 
36.940500 0.074404 
36.941000 0.056182 
36.941500 0.037750 
36.942000 0.019051 
36.942500 0.002824 
36.943000 -0.014494 
36.943500 -0.036145 
36.944000 -0.056653 
36.944500 -0.080576 
36.945000 -0.101821 
36.945500 -0.124362 
36.946000 -0.147954 
36.946500 -0.175297 
36.947000 -0.198103 
36.947500 -0.214140 
36.948000 -0.239239 
36.948500 -0.261989 
36.949000 -0.285079 
36.949500 -0.309321 
36.950000 -0.335071 
36.950500 -0.360810 
36.951000 -0.386385 
36.951500 -0.416690 
36.952000 -0.434782 
36.952500 -0.451680 
36.953000 -0.471858 
36.953500 -0.497897 
36.954000 -0.525761 
36.954500 -0.549256 
36.955000 -0.572852 
36.955500 -0.596311 
36.956000 -0.620378 
36.956500 -0.649186 
36.957000 -0.675351 
36.957500 -0.702418 
36.958000 -0.729186 
36.958500 -0.756878 
36.959000 -0.785981 
36.959500 -0.810276 
36.960000 -0.837232 
36.960500 -0.863849 
36.961000 -0.889850 
36.961500 -0.919945 
36.962000 -0.949164 
36.962500 -0.978891 
36.963000 -1.008313 
36.963500 -1.031538 
36.964000 -1.056477 
36.964500 -1.083033 
36.965000 -1.112296 
36.965500 -1.142205 
36.966000 -1.171673 
36.966500 -1.198888 
36.967000 -1.231004 
36.967500 -1.262195 
36.968000 -1.290900 
36.968500 -1.322062 
36.969000 -1.352379 
36.969500 -1.379963 
36.970000 -1.408473 
36.970500 -1.438853 
36.971000 -1.466596 
36.971500 -1.494509 
36.972000 -1.519856 
36.972500 -1.543491 
36.973000 -1.570735 
36.973500 -1.596995 
36.974000 -1.623500 
36.974500 -1.649084 
36.975000 -1.675032 
36.975500 -1.700309 
36.976000 -1.726443 
36.976500 -1.751902 
36.977000 -1.777374 
36.977500 -1.803101 
36.978000 -1.826575 
36.978500 -1.854113 
36.979000 -1.881779 
36.979500 -1.910096 
36.980000 -1.936823 
36.980500 -1.961145 
36.981000 -1.984378 
36.981500 -2.010829 
36.982000 -2.036197 
36.982500 -2.061369 
36.983000 -2.083721 
36.983500 -2.104987 
36.984000 -2.135201 
36.984500 -2.160945 
36.985000 -2.184915 
36.985500 -2.208384 
36.986000 -2.231967 
36.986500 -2.254910 
36.987000 -2.277705 
36.987500 -2.300464 
36.988000 -2.323437 
36.988500 -2.345525 
36.989000 -2.367508 
36.989500 -2.389396 
36.990000 -2.405402 
36.990500 -2.415373 
36.991000 -2.434822 
36.991500 -2.456223 
36.992000 -2.474769 
36.992500 -2.493871 
36.993000 -2.509467 
36.993500 -2.523267 
36.994000 -2.532619 
36.994500 -2.544472 
36.995000 -2.558453 
36.995500 -2.570894 
36.996000 -2.582458 
36.996500 -2.598662 
36.997000 -2.605118 
36.997500 -2.620194 
36.998000 -2.631672 
36.998500 -2.638974 
36.999000 -2.644322 
36.999500 -2.650744 
37.000000 -2.655567 
37.000500 -2.660335 
37.001000 -2.663780 
37.001500 -2.666901 
37.002000 -2.667438 
37.002500 -2.659232 
37.003000 -2.652201 
37.003500 -2.647371 
37.004000 -2.646302 
37.004500 -2.644017 
37.005000 -2.648990 
37.005500 -2.662317 
37.006000 -2.671132 
37.006500 -2.678737 
37.007000 -2.686339 
37.007500 -2.700997 
37.008000 -2.713310 
37.008500 -2.728028 
37.009000 -2.731485 
37.009500 -2.709522 
37.010000 -2.705512 
37.010500 -2.725600 
37.011000 -2.757384 
37.011500 -2.760168 
37.012000 -2.750279 
37.012500 -2.741210 
37.013000 -2.741167 
37.013500 -2.745363 
37.014000 -2.744471 
37.014500 -2.746299 
37.015000 -2.745605 
37.015500 -2.730130 
37.016000 -2.733542 
37.016500 -2.762881 
37.017000 -2.759375 
37.017500 -2.738120 
37.018000 -2.724053 
37.018500 -2.710619 
37.019000 -2.691273 
37.019500 -2.700940 
37.020000 -2.704947 
37.020500 -2.703551 
37.021000 -2.705306 
37.021500 -2.686864 
37.022000 -2.682111 
37.022500 -2.671301 
37.023000 -2.646511 
37.023500 -2.626333 
37.024000 -2.614040 
37.024500 -2.597348 
37.025000 -2.576991 
37.025500 -2.574732 
37.026000 -2.577551 
37.026500 -2.583596 
37.027000 -2.582884 
37.027500 -2.565528 
37.028000 -2.553546 
37.028500 -2.551370 
37.029000 -2.549706 
37.029500 -2.545011 
37.030000 -2.534319 
37.030500 -2.522233 
37.031000 -2.512891 
37.031500 -2.501022 
37.032000 -2.491484 
37.032500 -2.478737 
37.033000 -2.476249 
37.033500 -2.466312 
37.034000 -2.469850 
37.034500 -2.476670 
37.035000 -2.488444 
37.035500 -2.503527 
37.036000 -2.506788 
37.036500 -2.498641 
37.037000 -2.499292 
37.037500 -2.490881 
37.038000 -2.481513 
37.038500 -2.468484 
37.039000 -2.460538 
37.039500 -2.465715 
37.040000 -2.461037 
37.040500 -2.440912 
37.041000 -2.447390 
37.041500 -2.457655 
37.042000 -2.464815 
37.042500 -2.470548 
37.043000 -2.474080 
37.043500 -2.476441 
37.044000 -2.478512 
37.044500 -2.482716 
37.045000 -2.482808 
37.045500 -2.484771 
37.046000 -2.485770 
37.046500 -2.482756 
37.047000 -2.482125 
37.047500 -2.479053 
37.048000 -2.483573 
37.048500 -2.486058 
37.049000 -2.490338 
37.049500 -2.492790 
37.050000 -2.493911 
37.050500 -2.489529 
37.051000 -2.488630 
37.051500 -2.489805 
37.052000 -2.489263 
37.052500 -2.493082 
37.053000 -2.493306 
37.053500 -2.491054 
37.054000 -2.494123 
37.054500 -2.500600 
37.055000 -2.506013 
37.055500 -2.508473 
37.056000 -2.514856 
37.056500 -2.520224 
37.057000 -2.518058 
37.057500 -2.515778 
37.058000 -2.515449 
37.058500 -2.517476 
37.059000 -2.524471 
37.059500 -2.530921 
37.060000 -2.532386 
37.060500 -2.539192 
37.061000 -2.550420 
37.061500 -2.560351 
37.062000 -2.569799 
37.062500 -2.575722 
37.063000 -2.588539 
37.063500 -2.597619 
37.064000 -2.604197 
37.064500 -2.610110 
37.065000 -2.615576 
37.065500 -2.623289 
37.066000 -2.627920 
37.066500 -2.637060 
37.067000 -2.642533 
37.067500 -2.650813 
37.068000 -2.658440 
37.068500 -2.668428 
37.069000 -2.679296 
37.069500 -2.688018 
37.070000 -2.696111 
37.070500 -2.709683 
37.071000 -2.720661 
37.071500 -2.729850 
37.072000 -2.746688 
37.072500 -2.763117 
37.073000 -2.775611 
37.073500 -2.787995 
37.074000 -2.799983 
37.074500 -2.808252 
37.075000 -2.816596 
37.075500 -2.826099 
37.076000 -2.837432 
37.076500 -2.847415 
37.077000 -2.856177 
37.077500 -2.864584 
37.078000 -2.878649 
37.078500 -2.889759 
37.079000 -2.902441 
37.079500 -2.914752 
37.080000 -2.926260 
37.080500 -2.935566 
37.081000 -2.946443 
37.081500 -2.957728 
37.082000 -2.969139 
37.082500 -2.979909 
37.083000 -2.992200 
37.083500 -2.999920 
37.084000 -3.010875 
37.084500 -3.025150 
37.085000 -3.041560 
37.085500 -3.052230 
37.086000 -3.063961 
37.086500 -3.074567 
37.087000 -3.085368 
37.087500 -3.095809 
37.088000 -3.104481 
37.088500 -3.115278 
37.089000 -3.126478 
37.089500 -3.137517 
37.090000 -3.146743 
37.090500 -3.157917 
37.091000 -3.165464 
37.091500 -3.173196 
37.092000 -3.182561 
37.092500 -3.192440 
37.093000 -3.199991 
37.093500 -3.204807 
37.094000 -3.207870 
37.094500 -3.211977 
37.095000 -3.218999 
37.095500 -3.225465 
37.096000 -3.230115 
37.096500 -3.234478 
37.097000 -3.236529 
37.097500 -3.239855 
37.098000 -3.242780 
37.098500 -3.242298 
37.099000 -3.240538 
37.099500 -3.242987 
37.100000 -3.241137 
37.100500 -3.238415 
37.101000 -3.236365 
37.101500 -3.233929 
37.102000 -3.232528 
37.102500 -3.232321 
37.103000 -3.231115 
37.103500 -3.227453 
37.104000 -3.221912 
37.104500 -3.217551 
37.105000 -3.213268 
37.105500 -3.211548 
37.106000 -3.208096 
37.106500 -3.204639 
37.107000 -3.197856 
37.107500 -3.188537 
37.108000 -3.179030 
37.108500 -3.171443 
37.109000 -3.164558 
37.109500 -3.157474 
37.110000 -3.150522 
37.110500 -3.144535 
37.111000 -3.138183 
37.111500 -3.128690 
37.112000 -3.121562 
37.112500 -3.116463 
37.113000 -3.112130 
37.113500 -3.109402 
37.114000 -3.105393 
37.114500 -3.102662 
37.115000 -3.098103 
37.115500 -3.092077 
37.116000 -3.085299 
37.116500 -3.078169 
37.117000 -3.066848 
37.117500 -3.053674 
37.118000 -3.044993 
37.118500 -3.035818 
37.119000 -3.024902 
37.119500 -3.016204 
37.120000 -3.007980 
37.120500 -3.000374 
37.121000 -2.989202 
37.121500 -2.980590 
37.122000 -2.975222 
37.122500 -2.966269 
37.123000 -2.956014 
37.123500 -2.947213 
37.124000 -2.937684 
37.124500 -2.928204 
37.125000 -2.921481 
37.125500 -2.913913 
37.126000 -2.908111 
37.126500 -2.903116 
37.127000 -2.898614 
37.127500 -2.895164 
37.128000 -2.890333 
37.128500 -2.884267 
37.129000 -2.880199 
37.129500 -2.875468 
37.130000 -2.869967 
37.130500 -2.862854 
37.131000 -2.859156 
37.131500 -2.849951 
37.132000 -2.831680 
37.132500 -2.820654 
37.133000 -2.814595 
37.133500 -2.811104 
37.134000 -2.804166 
37.134500 -2.794996 
37.135000 -2.783939 
37.135500 -2.779072 
37.136000 -2.777134 
37.136500 -2.775702 
37.137000 -2.774944 
37.137500 -2.767709 
37.138000 -2.761767 
37.138500 -2.758996 
37.139000 -2.755197 
37.139500 -2.753238 
37.140000 -2.752795 
37.140500 -2.752610 
37.141000 -2.752016 
37.141500 -2.752292 
37.142000 -2.752560 
37.142500 -2.755480 
37.143000 -2.754889 
37.143500 -2.754797 
37.144000 -2.752117 
37.144500 -2.750061 
37.145000 -2.746880 
37.145500 -2.747955 
37.146000 -2.750927 
37.146500 -2.752795 
37.147000 -2.755804 
37.147500 -2.758746 
37.148000 -2.760457 
37.148500 -2.760330 
37.149000 -2.756517 
37.149500 -2.756344 
37.150000 -2.756628 
37.150500 -2.757173 
37.151000 -2.757721 
37.151500 -2.758648 
37.152000 -2.759982 
37.152500 -2.759372 
37.153000 -2.758425 
37.153500 -2.758404 
37.154000 -2.760369 
37.154500 -2.760286 
37.155000 -2.759690 
37.155500 -2.761086 
37.156000 -2.759790 
37.156500 -2.758554 
37.157000 -2.757294 
37.157500 -2.757612 
37.158000 -2.758224 
37.158500 -2.761875 
37.159000 -2.763632 
37.159500 -2.769113 
37.160000 -2.772058 
37.160500 -2.776116 
37.161000 -2.782708 
37.161500 -2.789810 
37.162000 -2.799020 
37.162500 -2.805852 
37.163000 -2.811971 
37.163500 -2.818234 
37.164000 -2.823710 
37.164500 -2.827470 
37.165000 -2.830629 
37.165500 -2.834533 
37.166000 -2.839202 
37.166500 -2.846790 
37.167000 -2.852981 
37.167500 -2.859092 
37.168000 -2.865292 
37.168500 -2.870861 
37.169000 -2.878014 
37.169500 -2.881290 
37.170000 -2.885783 
37.170500 -2.898535 
37.171000 -2.907010 
37.171500 -2.916101 
37.172000 -2.923901 
37.172500 -2.931982 
37.173000 -2.939942 
37.173500 -2.947920 
37.174000 -2.956112 
37.174500 -2.963448 
37.175000 -2.973028 
37.175500 -2.982572 
37.176000 -2.991358 
37.176500 -2.997723 
37.177000 -3.006546 
37.177500 -3.015956 
37.178000 -3.025941 
37.178500 -3.033852 
37.179000 -3.041668 
37.179500 -3.046495 
37.180000 -3.052867 
37.180500 -3.061744 
37.181000 -3.070627 
37.181500 -3.079072 
37.182000 -3.089455 
37.182500 -3.097047 
37.183000 -3.103248 
37.183500 -3.109582 
37.184000 -3.116881 
37.184500 -3.124340 
37.185000 -3.130688 
37.185500 -3.137460 
37.186000 -3.144671 
37.186500 -3.152640 
37.187000 -3.160018 
37.187500 -3.167060 
37.188000 -3.172377 
37.188500 -3.176925 
37.189000 -3.184851 
37.189500 -3.192428 
37.190000 -3.200614 
37.190500 -3.206687 
37.191000 -3.216877 
37.191500 -3.221036 
37.192000 -3.225018 
37.192500 -3.234180 
37.193000 -3.242993 
37.193500 -3.247189 
37.194000 -3.253572 
37.194500 -3.260640 
37.195000 -3.267279 
37.195500 -3.272284 
37.196000 -3.276581 
37.196500 -3.282262 
37.197000 -3.281224 
37.197500 -3.286359 
37.198000 -3.295740 
37.198500 -3.303573 
37.199000 -3.311319 
37.199500 -3.318398 
37.200000 -3.324949 
37.200500 -3.331253 
37.201000 -3.337426 
37.201500 -3.345302 
37.202000 -3.352223 
37.202500 -3.357217 
37.203000 -3.361812 
37.203500 -3.368683 
37.204000 -3.373934 
37.204500 -3.381410 
37.205000 -3.388965 
37.205500 -3.390423 
37.206000 -3.393310 
37.206500 -3.399770 
37.207000 -3.406706 
37.207500 -3.412994 
37.208000 -3.419704 
37.208500 -3.426984 
37.209000 -3.435222 
37.209500 -3.441011 
37.210000 -3.447301 
37.210500 -3.453487 
37.211000 -3.457497 
37.211500 -3.459161 
37.212000 -3.459248 
37.212500 -3.460862 
37.213000 -3.464435 
37.213500 -3.468706 
37.214000 -3.474393 
37.214500 -3.478010 
37.215000 -3.481280 
37.215500 -3.487233 
37.216000 -3.484538 
37.216500 -3.481863 
37.217000 -3.485650 
37.217500 -3.487222 
37.218000 -3.488746 
37.218500 -3.492026 
37.219000 -3.490801 
37.219500 -3.484971 
37.220000 -3.481077 
37.220500 -3.483628 
37.221000 -3.485862 
37.221500 -3.485057 
37.222000 -3.483974 
37.222500 -3.487251 
37.223000 -3.488642 
37.223500 -3.489524 
37.224000 -3.490822 
37.224500 -3.493439 
37.225000 -3.495596 
37.225500 -3.497778 
37.226000 -3.502406 
37.226500 -3.506197 
37.227000 -3.505961 
37.227500 -3.507758 
37.228000 -3.510376 
37.228500 -3.515073 
37.229000 -3.514724 
