Time(s) Pressure(mBar)
36.709000 4.742685 
36.709500 4.743557 
36.710000 4.744557 
36.710500 4.745498 
36.711000 4.746468 
36.711500 4.747389 
36.712000 4.748330 
36.712500 4.749143 
36.713000 4.750065 
36.713500 4.750986 
36.714000 4.751927 
36.714500 4.752838 
36.715000 4.753798 
36.715500 4.754680 
36.716000 4.755592 
36.716500 4.756542 
36.717000 4.757464 
36.717500 4.758287 
36.718000 4.759208 
36.718500 4.760080 
36.719000 4.760972 
36.719500 4.761844 
36.720000 4.762599 
36.720500 4.763412 
36.721000 4.764235 
36.721500 4.765088 
36.722000 4.765901 
36.722500 4.766774 
36.723000 4.767577 
36.723500 4.768459 
36.724000 4.769292 
36.724500 4.770155 
36.725000 4.771007 
36.725500 4.771821 
36.726000 4.772683 
36.726500 4.773575 
36.727000 4.774427 
36.727500 4.775251 
36.728000 4.776152 
36.728500 4.776985 
36.729000 4.777838 
36.729500 4.778681 
36.730000 4.779553 
36.730500 4.780298 
36.731000 4.781189 
36.731500 4.781993 
36.732000 4.782914 
36.732500 4.783728 
36.733000 4.784649 
36.733500 4.785403 
36.734000 4.786227 
36.734500 4.786962 
36.735000 4.787785 
36.735500 4.788588 
36.736000 4.789451 
36.736500 4.790323 
36.737000 4.791166 
36.737500 4.791979 
36.738000 4.792763 
36.738500 4.793616 
36.739000 4.794351 
36.739500 4.795115 
36.740000 4.795889 
36.740500 4.796683 
36.741000 4.797418 
36.741500 4.798114 
36.742000 4.798869 
36.742500 4.799623 
36.743000 4.800378 
36.743500 4.801113 
36.744000 4.801936 
36.744500 4.802730 
36.745000 4.803533 
36.745500 4.804268 
36.746000 4.805013 
36.746500 4.805689 
36.747000 4.806415 
36.747500 4.807130 
36.748000 4.807885 
36.748500 4.808247 
36.749000 4.809315 
36.749500 4.810011 
36.750000 4.810825 
36.750500 4.811520 
36.751000 4.812314 
36.751500 4.812912 
36.752000 4.813696 
36.752500 4.814343 
36.753000 4.815137 
36.753500 4.815715 
36.754000 4.816479 
36.754500 4.817077 
36.755000 4.817881 
36.755500 4.818449 
36.756000 4.819233 
36.756500 4.819831 
36.757000 4.820556 
36.757500 4.821173 
36.758000 4.821889 
36.758500 4.822477 
36.759000 4.823163 
36.759500 4.823790 
36.760000 4.824515 
36.760500 4.825113 
36.761000 4.825730 
36.761500 4.826387 
36.762000 4.827024 
36.762500 4.827534 
36.763000 4.828180 
36.763500 4.828827 
36.764000 4.829366 
36.764500 4.830042 
36.765000 4.830640 
36.765500 4.831248 
36.766000 4.831806 
36.766500 4.832414 
36.767000 4.833031 
36.767500 4.833600 
36.768000 4.834188 
36.768500 4.834737 
36.769000 4.835344 
36.769500 4.835844 
36.770000 4.836412 
36.770500 4.836912 
36.771000 4.837530 
36.771500 4.838059 
36.772000 4.838627 
36.772500 4.839127 
36.773000 4.839666 
36.773500 4.840254 
36.774000 4.840862 
36.774500 4.841361 
36.775000 4.841900 
36.775500 4.842390 
36.776000 4.842900 
36.776500 4.843390 
36.777000 4.843968 
36.777500 4.844527 
36.778000 4.845017 
36.778500 4.845468 
36.779000 4.845977 
36.779500 4.846477 
36.780000 4.846908 
36.780500 4.847369 
36.781000 4.847810 
36.781500 4.848280 
36.782000 4.848721 
36.782500 4.849192 
36.783000 4.849691 
36.783500 4.850221 
36.784000 4.850720 
36.784500 4.851210 
36.785000 4.851700 
36.785500 4.852141 
36.786000 4.852651 
36.786500 4.853043 
36.787000 4.853523 
36.787500 4.853954 
36.788000 4.854395 
36.788500 4.854758 
36.789000 4.855238 
36.789500 4.855650 
36.790000 4.856061 
36.790500 4.856502 
36.791000 4.856983 
36.791500 4.857443 
36.792000 4.857767 
36.792500 4.858178 
36.793000 4.858609 
36.793500 4.859050 
36.794000 4.859521 
36.794500 4.859942 
36.795000 4.860305 
36.795500 4.860667 
36.796000 4.861030 
36.796500 4.861422 
36.797000 4.861794 
36.797500 4.862226 
36.798000 4.862608 
36.798500 4.862921 
36.799000 4.863323 
36.799500 4.863754 
36.800000 4.864097 
36.800500 4.864480 
36.801000 4.864930 
36.801500 4.865332 
36.802000 4.865675 
36.802500 4.866028 
36.803000 4.866420 
36.803500 4.866851 
36.804000 4.867273 
36.804500 4.867714 
36.805000 4.868145 
36.805500 4.868547 
36.806000 4.868939 
36.806500 4.869389 
36.807000 4.869791 
36.807500 4.870164 
36.808000 4.870634 
36.808500 4.871065 
36.809000 4.871467 
36.809500 4.871898 
36.810000 4.872310 
36.810500 4.872682 
36.811000 4.873084 
36.811500 4.873437 
36.812000 4.873858 
36.812500 4.874270 
36.813000 4.874681 
36.813500 4.875152 
36.814000 4.875505 
36.814500 4.875857 
36.815000 4.876210 
36.815500 4.876681 
36.816000 4.877092 
36.816500 4.877445 
36.817000 4.877749 
36.817500 4.878111 
36.818000 4.878425 
36.818500 4.878768 
36.819000 4.879199 
36.819500 4.879581 
36.820000 4.880003 
36.820500 4.880365 
36.821000 4.880806 
36.821500 4.881130 
36.822000 4.881571 
36.822500 4.882012 
36.823000 4.882345 
36.823500 4.882688 
36.824000 4.883080 
36.824500 4.883443 
36.825000 4.883776 
36.825500 4.884227 
36.826000 4.884570 
36.826500 4.884991 
36.827000 4.885471 
36.827500 4.885932 
36.828000 4.886334 
36.828500 4.886794 
36.829000 4.887235 
36.829500 4.887568 
36.830000 4.887921 
36.830500 4.888333 
36.831000 4.888725 
36.831500 4.889166 
36.832000 4.889587 
36.832500 4.890009 
36.833000 4.890440 
36.833500 4.890900 
36.834000 4.891371 
36.834500 4.891851 
36.835000 4.892214 
36.835500 4.892674 
36.836000 4.893115 
36.836500 4.893556 
36.837000 4.894017 
36.837500 4.894370 
36.838000 4.894909 
36.838500 4.895242 
36.839000 4.895644 
36.839500 4.895928 
36.840000 4.896330 
36.840500 4.896663 
36.841000 4.897055 
36.841500 4.897515 
36.842000 4.897907 
36.842500 4.898437 
36.843000 4.898927 
36.843500 4.899417 
36.844000 4.899907 
36.844500 4.900289 
36.845000 4.900789 
36.845500 4.901288 
36.846000 4.901759 
36.846500 4.902219 
36.847000 4.902768 
36.847500 4.903268 
36.848000 4.903631 
36.848500 4.904150 
36.849000 4.904542 
36.849500 4.905110 
36.850000 4.905620 
36.850500 4.906110 
36.851000 4.906453 
36.851500 4.907051 
36.852000 4.907423 
36.852500 4.907972 
36.853000 4.908433 
36.853500 4.908883 
36.854000 4.909246 
36.854500 4.909638 
36.855000 4.910187 
36.855500 4.910677 
36.856000 4.911245 
36.856500 4.911716 
36.857000 4.912215 
36.857500 4.912705 
36.858000 4.913215 
36.858500 4.913666 
36.859000 4.914166 
36.859500 4.914803 
36.860000 4.915263 
36.860500 4.915714 
36.861000 4.916233 
36.861500 4.916733 
36.862000 4.917243 
36.862500 4.917762 
36.863000 4.918311 
36.863500 4.918840 
36.864000 4.919320 
36.864500 4.919742 
36.865000 4.920193 
36.865500 4.920820 
36.866000 4.921447 
36.866500 4.921927 
36.867000 4.922466 
36.867500 4.922976 
36.868000 4.923397 
36.868500 4.923887 
36.869000 4.924260 
36.869500 4.924965 
36.870000 4.925524 
36.870500 4.925994 
36.871000 4.926416 
36.871500 4.926857 
36.872000 4.927454 
36.872500 4.927954 
36.873000 4.928523 
36.873500 4.929013 
36.874000 4.929473 
36.874500 4.929924 
36.875000 4.930375 
36.875500 4.930855 
36.876000 4.931561 
36.876500 4.932315 
36.877000 4.932874 
36.877500 4.933403 
36.878000 4.933844 
36.878500 4.934589 
36.879000 4.935294 
36.879500 4.935814 
36.880000 4.936402 
36.880500 4.937039 
36.881000 4.937715 
36.881500 4.938332 
36.882000 4.939048 
36.882500 4.939714 
36.883000 4.940361 
36.883500 4.940900 
36.884000 4.941498 
36.884500 4.942262 
36.885000 4.942997 
36.885500 4.943673 
36.886000 4.944350 
36.886500 4.944908 
36.887000 4.945731 
36.887500 4.946515 
36.888000 4.947064 
36.888500 4.947682 
36.889000 4.948417 
36.889500 4.949083 
36.890000 4.949651 
36.890500 4.950298 
36.891000 4.950876 
36.891500 4.951464 
36.892000 4.951954 
36.892500 4.952562 
36.893000 4.952993 
36.893500 4.953640 
36.894000 4.954326 
36.894500 4.954963 
36.895000 4.955698 
36.895500 4.956276 
36.896000 4.956874 
36.896500 4.957403 
36.897000 4.957717 
36.897500 4.958305 
36.898000 4.959040 
36.898500 4.959608 
36.899000 4.959932 
36.899500 4.960578 
36.900000 4.961157 
36.900500 4.961637 
36.901000 4.962097 
36.901500 4.962607 
36.902000 4.963205 
36.902500 4.963675 
36.903000 4.964067 
36.903500 4.964636 
36.904000 4.965135 
36.904500 4.965518 
36.905000 4.965929 
36.905500 4.966360 
36.906000 4.966547 
36.906500 4.966909 
36.907000 4.967252 
36.907500 4.967674 
36.908000 4.967870 
36.908500 4.968115 
36.909000 4.968173 
36.909500 4.968360 
36.910000 4.968585 
36.910500 4.968791 
36.911000 4.968595 
36.911500 4.968605 
36.912000 4.968605 
36.912500 4.968507 
36.913000 4.968262 
36.913500 4.968222 
36.914000 4.968144 
36.914500 4.967752 
36.915000 4.967340 
36.915500 4.966958 
36.916000 4.966615 
36.916500 4.966262 
36.917000 4.965802 
36.917500 4.965096 
36.918000 4.964391 
36.918500 4.963901 
36.919000 4.963087 
36.919500 4.962685 
36.920000 4.961607 
36.920500 4.960696 
36.921000 4.960177 
36.921500 4.959344 
36.922000 4.958471 
36.922500 4.957550 
36.923000 4.956707 
36.923500 4.955835 
36.924000 4.954894 
36.924500 4.953826 
36.925000 4.952562 
36.925500 4.951386 
36.926000 4.950200 
36.926500 4.948789 
36.927000 4.947329 
36.927500 4.945937 
36.928000 4.944222 
36.928500 4.942615 
36.929000 4.941135 
36.929500 4.939655 
36.930000 4.937999 
36.930500 4.936314 
36.931000 4.935000 
36.931500 4.933227 
36.932000 4.931512 
36.932500 4.929885 
36.933000 4.928023 
36.933500 4.926131 
36.934000 4.924152 
36.934500 4.922231 
36.935000 4.920006 
36.935500 4.918095 
36.936000 4.915812 
36.936500 4.913636 
36.937000 4.911618 
36.937500 4.909726 
36.938000 4.907580 
36.938500 4.905120 
36.939000 4.902700 
36.939500 4.900132 
36.940000 4.897476 
36.940500 4.894762 
36.941000 4.892096 
36.941500 4.889225 
36.942000 4.886196 
36.942500 4.883168 
36.943000 4.880179 
36.943500 4.877376 
36.944000 4.874770 
36.944500 4.871624 
36.945000 4.868850 
36.945500 4.866028 
36.946000 4.862980 
36.946500 4.860011 
36.947000 4.857120 
36.947500 4.854170 
36.948000 4.851054 
36.948500 4.848123 
36.949000 4.845330 
36.949500 4.842087 
36.950000 4.838980 
36.950500 4.835883 
36.951000 4.832708 
36.951500 4.829474 
36.952000 4.826250 
36.952500 4.823045 
36.953000 4.819204 
36.953500 4.815685 
36.954000 4.812079 
36.954500 4.808286 
36.955000 4.804533 
36.955500 4.800936 
36.956000 4.797477 
36.956500 4.793577 
36.957000 4.789804 
36.957500 4.785923 
36.958000 4.782052 
36.958500 4.778191 
36.959000 4.774261 
36.959500 4.770331 
36.960000 4.766421 
36.960500 4.762599 
36.961000 4.758953 
36.961500 4.755386 
36.962000 4.752074 
36.962500 4.748242 
36.963000 4.743998 
36.963500 4.739882 
36.964000 4.736188 
36.964500 4.732425 
36.965000 4.728583 
36.965500 4.724673 
36.966000 4.720400 
36.966500 4.716382 
36.967000 4.712197 
36.967500 4.708052 
36.968000 4.703740 
36.968500 4.699585 
36.969000 4.695567 
36.969500 4.691568 
36.970000 4.687707 
36.970500 4.682915 
36.971000 4.678211 
36.971500 4.674379 
36.972000 4.670195 
36.972500 4.665687 
36.973000 4.661531 
36.973500 4.656778 
36.974000 4.652104 
36.974500 4.647762 
36.975000 4.643127 
36.975500 4.638462 
36.976000 4.633739 
36.976500 4.629152 
36.977000 4.624840 
36.977500 4.620881 
36.978000 4.616373 
36.978500 4.611463 
36.979000 4.606808 
36.979500 4.602477 
36.980000 4.597880 
36.980500 4.593353 
36.981000 4.588541 
36.981500 4.584719 
36.982000 4.580427 
36.982500 4.576487 
36.983000 4.572008 
36.983500 4.567148 
36.984000 4.562591 
36.984500 4.558641 
36.985000 4.554378 
36.985500 4.549968 
36.986000 4.545372 
36.986500 4.540109 
36.987000 4.534964 
36.987500 4.530290 
36.988000 4.525899 
36.988500 4.521048 
36.989000 4.516295 
36.989500 4.511738 
36.990000 4.506740 
36.990500 4.501821 
36.991000 4.496774 
36.991500 4.492138 
36.992000 4.487317 
36.992500 4.482142 
36.993000 4.477419 
36.993500 4.472715 
36.994000 4.468520 
36.994500 4.464257 
36.995000 4.459612 
36.995500 4.454820 
36.996000 4.450361 
36.996500 4.445765 
36.997000 4.440884 
36.997500 4.436474 
36.998000 4.432339 
36.998500 4.428037 
36.999000 4.423313 
36.999500 4.418854 
37.000000 4.414307 
37.000500 4.409779 
37.001000 4.405467 
37.001500 4.401283 
37.002000 4.397088 
37.002500 4.392590 
37.003000 4.387827 
37.003500 4.383015 
37.004000 4.378233 
37.004500 4.373382 
37.005000 4.367914 
37.005500 4.363082 
37.006000 4.358133 
37.006500 4.353380 
37.007000 4.348755 
37.007500 4.343923 
37.008000 4.340454 
37.008500 4.334937 
37.009000 4.329899 
37.009500 4.325401 
37.010000 4.321187 
37.010500 4.316983 
37.011000 4.312259 
37.011500 4.307448 
37.012000 4.302753 
37.012500 4.298765 
37.013000 4.294453 
37.013500 4.289827 
37.014000 4.285358 
37.014500 4.281017 
37.015000 4.275990 
37.015500 4.271550 
37.016000 4.266709 
37.016500 4.261750 
37.017000 4.256782 
37.017500 4.252587 
37.018000 4.248412 
37.018500 4.244483 
37.019000 4.240465 
37.019500 4.236613 
37.020000 4.232223 
37.020500 4.228234 
37.021000 4.224177 
37.021500 4.219777 
37.022000 4.215367 
37.022500 4.211496 
37.023000 4.207703 
37.023500 4.203636 
37.024000 4.199520 
37.024500 4.195169 
37.025000 4.191484 
37.025500 4.187682 
37.026000 4.183576 
37.026500 4.179273 
37.027000 4.174814 
37.027500 4.170718 
37.028000 4.166563 
37.028500 4.162221 
37.029000 4.158223 
37.029500 4.154519 
37.030000 4.150265 
37.030500 4.145454 
37.031000 4.140848 
37.031500 4.136820 
37.032000 4.133017 
37.032500 4.129431 
37.033000 4.125501 
37.033500 4.121551 
37.034000 4.117543 
37.034500 4.113506 
37.035000 4.109076 
37.035500 4.104980 
37.036000 4.101109 
37.036500 4.097159 
37.037000 4.093318 
37.037500 4.089104 
37.038000 4.085037 
37.038500 4.081215 
37.039000 4.076942 
37.039500 4.072894 
37.040000 4.068769 
37.040500 4.065074 
37.041000 4.061379 
37.041500 4.057361 
37.042000 4.053177 
37.042500 4.048649 
37.043000 4.044494 
37.043500 4.040427 
37.044000 4.036213 
37.044500 4.031783 
37.045000 4.027618 
37.045500 4.023453 
37.046000 4.019132 
37.046500 4.015339 
37.047000 4.011017 
37.047500 4.006646 
37.048000 4.002413 
37.048500 3.998405 
37.049000 3.994014 
37.049500 3.989663 
37.050000 3.985204 
37.050500 3.981049 
37.051000 3.976992 
37.051500 3.972572 
37.052000 3.968025 
37.052500 3.963644 
37.053000 3.959430 
37.053500 3.955030 
37.054000 3.950884 
37.054500 3.946082 
37.055000 3.941143 
37.055500 3.936371 
37.056000 3.932509 
37.056500 3.927982 
37.057000 3.923866 
37.057500 3.919916 
37.058000 3.915751 
37.058500 3.911694 
37.059000 3.907353 
37.059500 3.903188 
37.060000 3.899003 
37.060500 3.894564 
37.061000 3.890458 
37.061500 3.886459 
37.062000 3.882510 
37.062500 3.877629 
37.063000 3.873327 
37.063500 3.869103 
37.064000 3.864987 
37.064500 3.860538 
37.065000 3.856432 
37.065500 3.852296 
37.066000 3.848122 
37.066500 3.843868 
37.067000 3.839674 
37.067500 3.835333 
37.068000 3.831305 
37.068500 3.827169 
37.069000 3.822994 
37.069500 3.818888 
37.070000 3.814723 
37.070500 3.810931 
37.071000 3.806775 
37.071500 3.802708 
37.072000 3.798044 
37.072500 3.793232 
37.073000 3.789351 
37.073500 3.785098 
37.074000 3.780854 
37.074500 3.776807 
37.075000 3.772446 
37.075500 3.768291 
37.076000 3.764234 
37.076500 3.760206 
37.077000 3.756188 
37.077500 3.752464 
37.078000 3.748230 
37.078500 3.743859 
37.079000 3.739636 
37.079500 3.735833 
37.080000 3.731511 
37.080500 3.727640 
37.081000 3.724201 
37.081500 3.720183 
37.082000 3.716018 
37.082500 3.712009 
37.083000 3.707884 
37.083500 3.703493 
37.084000 3.699250 
37.084500 3.695163 
37.085000 3.691028 
37.085500 3.686422 
37.086000 3.682345 
37.086500 3.678219 
37.087000 3.673799 
37.087500 3.669438 
37.088000 3.664950 
37.088500 3.660510 
37.089000 3.656434 
37.089500 3.652337 
37.090000 3.647976 
37.090500 3.643733 
37.091000 3.639460 
37.091500 3.635373 
37.092000 3.631120 
37.092500 3.626926 
37.093000 3.622477 
37.093500 3.618165 
37.094000 3.614029 
37.094500 3.610021 
37.095000 3.606013 
37.095500 3.601848 
37.096000 3.597565 
37.096500 3.593537 
37.097000 3.589490 
37.097500 3.585511 
37.098000 3.581473 
37.098500 3.577181 
37.099000 3.573183 
37.099500 3.568978 
37.100000 3.564568 
37.100500 3.560247 
37.101000 3.556297 
37.101500 3.552465 
37.102000 3.548536 
37.102500 3.544459 
37.103000 3.540264 
37.103500 3.535737 
37.104000 3.531738 
37.104500 3.527505 
37.105000 3.523516 
37.105500 3.519439 
37.106000 3.515323 
37.106500 3.510933 
37.107000 3.506895 
37.107500 3.502701 
37.108000 3.498605 
37.108500 3.494449 
37.109000 3.490431 
37.109500 3.486394 
37.110000 3.482435 
37.110500 3.478260 
37.111000 3.473987 
37.111500 3.469842 
37.112000 3.465608 
37.112500 3.461482 
37.113000 3.457396 
37.113500 3.453387 
37.114000 3.449203 
37.114500 3.445028 
37.115000 3.440647 
37.115500 3.436414 
37.116000 3.432092 
37.116500 3.427574 
37.117000 3.423399 
37.117500 3.419029 
37.118000 3.414991 
37.118500 3.410787 
37.119000 3.406749 
37.119500 3.402525 
37.120000 3.398360 
37.120500 3.393911 
37.121000 3.389834 
37.121500 3.385620 
37.122000 3.381436 
37.122500 3.376800 
37.123000 3.372322 
37.123500 3.368206 
37.124000 3.364041 
37.124500 3.359562 
37.125000 3.355289 
37.125500 3.351213 
37.126000 3.348263 
37.126500 3.342941 
37.127000 3.338522 
37.127500 3.334063 
37.128000 3.329574 
37.128500 3.325056 
37.129000 3.320509 
37.129500 3.316236 
37.130000 3.311954 
37.130500 3.307612 
37.131000 3.303389 
37.131500 3.298959 
37.132000 3.294529 
37.132500 3.290208 
37.133000 3.285768 
37.133500 3.281378 
37.134000 3.277007 
37.134500 3.272705 
37.135000 3.268069 
37.135500 3.263601 
37.136000 3.259249 
37.136500 3.254839 
37.137000 3.250302 
37.137500 3.245882 
37.138000 3.241482 
37.138500 3.236896 
37.139000 3.232427 
37.139500 3.227782 
37.140000 3.223274 
37.140500 3.218756 
37.141000 3.214003 
37.141500 3.209387 
37.142000 3.204918 
37.142500 3.200528 
37.143000 3.196039 
37.143500 3.191531 
37.144000 3.187219 
37.144500 3.182574 
37.145000 3.178184 
37.145500 3.173401 
37.146000 3.168688 
37.146500 3.164199 
37.147000 3.159848 
37.147500 3.155409 
37.148000 3.150724 
37.148500 3.146197 
37.149000 3.141689 
37.149500 3.137220 
37.150000 3.132624 
37.150500 3.127753 
37.151000 3.123343 
37.151500 3.118962 
37.152000 3.114307 
37.152500 3.109692 
37.153000 3.105252 
37.153500 3.100832 
37.154000 3.096236 
37.154500 3.091356 
37.155000 3.086858 
37.155500 3.082095 
37.156000 3.077312 
37.156500 3.072540 
37.157000 3.068110 
37.157500 3.063377 
37.158000 3.059114 
37.158500 3.054674 
37.159000 3.050186 
37.159500 3.045315 
37.160000 3.040504 
37.160500 3.035623 
37.161000 3.030870 
37.161500 3.026107 
37.162000 3.021462 
37.162500 3.016895 
37.163000 3.012162 
37.163500 3.007419 
37.164000 3.002529 
37.164500 2.998070 
37.165000 2.993777 
37.165500 2.989171 
37.166000 2.984301 
37.166500 2.979822 
37.167000 2.975412 
37.167500 2.970933 
37.168000 2.966327 
37.168500 2.961751 
37.169000 2.957282 
37.169500 2.952647 
37.170000 2.947747 
37.170500 2.942749 
37.171000 2.938035 
37.171500 2.933605 
37.172000 2.928989 
37.172500 2.924285 
37.173000 2.919572 
37.173500 2.915132 
37.174000 2.910497 
37.174500 2.905793 
37.175000 2.901020 
37.175500 2.895924 
37.176000 2.891191 
37.176500 2.886271 
37.177000 2.881440 
37.177500 2.876461 
37.178000 2.871503 
37.178500 2.866671 
37.179000 2.861556 
37.179500 2.856567 
37.180000 2.851422 
37.180500 2.846513 
37.181000 2.841368 
37.181500 2.836585 
37.182000 2.831803 
37.182500 2.826942 
37.183000 2.822062 
37.183500 2.817024 
37.184000 2.812036 
37.184500 2.807136 
37.185000 2.802099 
37.185500 2.796983 
37.186000 2.792074 
37.186500 2.786899 
37.187000 2.781891 
37.187500 2.776629 
37.188000 2.771778 
37.188500 2.766868 
37.189000 2.761880 
37.189500 2.756843 
37.190000 2.751511 
37.190500 2.746288 
37.191000 2.741074 
37.191500 2.736116 
37.192000 2.730990 
37.192500 2.725708 
37.193000 2.720445 
37.193500 2.715418 
37.194000 2.710449 
37.194500 2.705157 
37.195000 2.699611 
37.195500 2.694524 
37.196000 2.689232 
37.196500 2.683901 
37.197000 2.678815 
37.197500 2.673523 
37.198000 2.668525 
37.198500 2.663507 
37.199000 2.658490 
37.199500 2.653433 
37.200000 2.648180 
37.200500 2.643025 
37.201000 2.637665 
37.201500 2.632275 
37.202000 2.626855 
37.202500 2.621671 
37.203000 2.616595 
37.203500 2.611665 
37.204000 2.606560 
37.204500 2.601258 
37.205000 2.596230 
37.205500 2.590840 
37.206000 2.585607 
37.206500 2.580364 
37.207000 2.575111 
37.207500 2.569849 
37.208000 2.564674 
37.208500 2.559588 
37.209000 2.554316 
37.209500 2.549151 
37.210000 2.543908 
37.210500 2.538695 
37.211000 2.533432 
37.211500 2.528150 
37.212000 2.523034 
37.212500 2.517811 
37.213000 2.512431 
37.213500 2.507090 
37.214000 2.501729 
37.214500 2.496447 
37.215000 2.491214 
37.215500 2.485784 
37.216000 2.480669 
37.216500 2.475788 
37.217000 2.470536 
37.217500 2.465224 
37.218000 2.459942 
37.218500 2.454777 
37.219000 2.449642 
37.219500 2.444487 
37.220000 2.439381 
37.220500 2.434207 
37.221000 2.428935 
37.221500 2.423623 
37.222000 2.418341 
37.222500 2.413039 
37.223000 2.407865 
37.223500 2.402416 
37.224000 2.397055 
37.224500 2.391998 
37.225000 2.386814 
37.225500 2.381493 
37.226000 2.376211 
37.226500 2.370830 
37.227000 2.365538 
37.227500 2.360158 
37.228000 2.354886 
37.228500 2.349496 
37.229000 2.344361 
37.229500 2.339118 
37.230000 2.333698 
37.230500 2.328367 
37.231000 2.323006 
37.231500 2.317734 
37.232000 2.312560 
37.232500 2.307346 
37.233000 2.302270 
37.233500 2.296948 
37.234000 2.291931 
37.234500 2.286942 
37.235000 2.282003 
37.235500 2.276907 
37.236000 2.271605 
37.236500 2.266235 
37.237000 2.260914 
37.237500 2.255455 
37.238000 2.250143 
37.238500 2.245018 
37.239000 2.239961 
37.239500 2.234885 
37.240000 2.229750 
37.240500 2.224438 
37.241000 2.218989 
37.241500 2.213609 
37.242000 2.208395 
37.242500 2.203358 
37.243000 2.198145 
37.243500 2.193009 
37.244000 2.187815 
37.244500 2.182484 
37.245000 2.177271 
37.245500 2.172037 
37.246000 2.166785 
37.246500 2.161718 
37.247000 2.156426 
37.247500 2.151281 
37.248000 2.146067 
37.248500 2.140962 
37.249000 2.135787 
37.249500 2.130848 
37.250000 2.125958 
37.250500 2.121009 
37.251000 2.116050 
37.251500 2.111072 
37.252000 2.106250 
37.252500 2.101340 
37.253000 2.096479 
37.253500 2.091638 
37.254000 2.086856 
37.254500 2.081887 
37.255000 2.076977 
