1.000000e-03 -8.454719e-03 1.615266e-02 2.650702e-02
2.000000e-03 -8.546540e-03 1.607950e-02 2.648216e-02
3.000000e-03 -8.638372e-03 1.600617e-02 2.645724e-02
4.000000e-03 -8.730129e-03 1.593270e-02 2.643228e-02
5.000000e-03 -8.821780e-03 1.585908e-02 2.640726e-02
6.000000e-03 -8.913304e-03 1.578533e-02 2.638219e-02
7.000000e-03 -9.004686e-03 1.571145e-02 2.635706e-02
8.000000e-03 -9.095914e-03 1.563742e-02 2.633188e-02
9.000000e-03 -9.186976e-03 1.556326e-02 2.630663e-02
1.000000e-02 -9.277863e-03 1.548897e-02 2.628132e-02
1.100000e-02 -9.368566e-03 1.541454e-02 2.625596e-02
1.200000e-02 -9.459078e-03 1.533997e-02 2.623054e-02
1.300000e-02 -9.549393e-03 1.526526e-02 2.620505e-02
1.400000e-02 -9.639502e-03 1.519042e-02 2.617951e-02
1.500000e-02 -9.729402e-03 1.511543e-02 2.615391e-02
1.600000e-02 -9.819086e-03 1.504031e-02 2.612825e-02
1.700000e-02 -9.908549e-03 1.496504e-02 2.610253e-02
1.800000e-02 -9.997788e-03 1.488963e-02 2.607675e-02
1.900000e-02 -1.008680e-02 1.481407e-02 2.605090e-02
2.000000e-02 -1.017557e-02 1.473836e-02 2.602500e-02
2.100000e-02 -1.026412e-02 1.466250e-02 2.599903e-02
2.200000e-02 -1.035242e-02 1.458648e-02 2.597301e-02
2.300000e-02 -1.044048e-02 1.451032e-02 2.594692e-02
2.400000e-02 -1.052829e-02 1.443399e-02 2.592077e-02
2.500000e-02 -1.061586e-02 1.435750e-02 2.589455e-02
2.600000e-02 -1.070318e-02 1.428085e-02 2.586827e-02
2.700000e-02 -1.079025e-02 1.420403e-02 2.584193e-02
2.800000e-02 -1.087707e-02 1.412704e-02 2.581552e-02
2.900000e-02 -1.096363e-02 1.404989e-02 2.578904e-02
3.000000e-02 -1.104994e-02 1.397255e-02 2.576250e-02
3.100000e-02 -1.113600e-02 1.389503e-02 2.573589e-02
3.200000e-02 -1.122179e-02 1.381734e-02 2.570922e-02
3.300000e-02 -1.130734e-02 1.373945e-02 2.568247e-02
3.400000e-02 -1.139262e-02 1.366138e-02 2.565566e-02
3.500000e-02 -1.147765e-02 1.358312e-02 2.562877e-02
3.600000e-02 -1.156242e-02 1.350466e-02 2.560181e-02
3.700000e-02 -1.164693e-02 1.342600e-02 2.557478e-02
3.800000e-02 -1.173119e-02 1.334714e-02 2.554768e-02
3.900000e-02 -1.181520e-02 1.326807e-02 2.552050e-02
4.000000e-02 -1.189896e-02 1.318880e-02 2.549325e-02
4.100000e-02 -1.198246e-02 1.310930e-02 2.546593e-02
4.200000e-02 -1.206572e-02 1.302959e-02 2.543852e-02
4.300000e-02 -1.214874e-02 1.294965e-02 2.541104e-02
4.400000e-02 -1.223151e-02 1.286949e-02 2.538348e-02
4.500000e-02 -1.231404e-02 1.278909e-02 2.535584e-02
4.600000e-02 -1.239634e-02 1.270845e-02 2.532812e-02
4.700000e-02 -1.247841e-02 1.262757e-02 2.530032e-02
4.800000e-02 -1.256024e-02 1.254644e-02 2.527243e-02
4.900000e-02 -1.264185e-02 1.246506e-02 2.524447e-02
5.000000e-02 -1.272323e-02 1.238342e-02 2.521641e-02
5.100000e-02 -1.280440e-02 1.230151e-02 2.518827e-02
5.200000e-02 -1.288535e-02 1.221934e-02 2.516005e-02
5.300000e-02 -1.296609e-02 1.213688e-02 2.513173e-02
5.400000e-02 -1.304662e-02 1.205415e-02 2.510333e-02
5.500000e-02 -1.312695e-02 1.197112e-02 2.507484e-02
5.600000e-02 -1.320709e-02 1.188780e-02 2.504625e-02
5.700000e-02 -1.328702e-02 1.180418e-02 2.501757e-02
5.800000e-02 -1.336677e-02 1.172026e-02 2.498880e-02
5.900000e-02 -1.344634e-02 1.163602e-02 2.495993e-02
