Time(s) Pressure(mBar)
37.421000 -2.636847 
37.422000 -2.635112 
37.423000 -2.633610 
37.424000 -2.630828 
37.425000 -2.629995 
37.426000 -2.628085 
37.427000 -2.626459 
37.428000 -2.624697 
37.429000 -2.622761 
37.430000 -2.620859 
37.431000 -2.618850 
37.432000 -2.617388 
37.433000 -2.615271 
37.434000 -2.614357 
37.435000 -2.613033 
37.436000 -2.612061 
37.437000 -2.610270 
37.438000 -2.608920 
37.439000 -2.607747 
37.440000 -2.606665 
37.441000 -2.604726 
37.442000 -2.603631 
37.443000 -2.602238 
37.444000 -2.601199 
37.445000 -2.599999 
37.446000 -2.599133 
37.447000 -2.597827 
37.448000 -2.597192 
37.449000 -2.596221 
37.450000 -2.594903 
37.451000 -2.593690 
37.452000 -2.592659 
37.453000 -2.591601 
37.454000 -2.590694 
37.455000 -2.589750 
37.456000 -2.588610 
37.457000 -2.587673 
37.458000 -2.586445 
37.459000 -2.586444 
37.460000 -2.585421 
37.461000 -2.584809 
37.462000 -2.584216 
37.463000 -2.584002 
37.464000 -2.583358 
37.465000 -2.582864 
37.466000 -2.582173 
37.467000 -2.582006 
37.468000 -2.581131 
37.469000 -2.580596 
37.470000 -2.580626 
37.471000 -2.580092 
37.472000 -2.580295 
37.473000 -2.580470 
37.474000 -2.580613 
37.475000 -2.579197 
37.476000 -2.579569 
37.477000 -2.578492 
37.478000 -2.577752 
37.479000 -2.576977 
37.480000 -2.576896 
37.481000 -2.576408 
37.482000 -2.575997 
37.483000 -2.575119 
37.484000 -2.574756 
37.485000 -2.573877 
37.486000 -2.573255 
37.487000 -2.572691 
37.488000 -2.572297 
37.489000 -2.571796 
37.490000 -2.571500 
37.491000 -2.571179 
37.492000 -2.571249 
37.493000 -2.571009 
37.494000 -2.571056 
37.495000 -2.570275 
37.496000 -2.570125 
37.497000 -2.569894 
37.498000 -2.569216 
37.499000 -2.568599 
37.500000 -2.567927 
37.501000 -2.567389 
37.502000 -2.567157 
37.503000 -2.566994 
37.504000 -2.566837 
37.505000 -2.566684 
37.506000 -2.566852 
37.507000 -2.567151 
37.508000 -2.565830 
37.509000 -2.565693 
37.510000 -2.565883 
37.511000 -2.565506 
37.512000 -2.565983 
37.513000 -2.565703 
37.514000 -2.565240 
37.515000 -2.565039 
37.516000 -2.564957 
37.517000 -2.565154 
37.518000 -2.565032 
37.519000 -2.564718 
37.520000 -2.564785 
37.521000 -2.565114 
37.522000 -2.565224 
37.523000 -2.565872 
37.524000 -2.565544 
37.525000 -2.566416 
37.526000 -2.566883 
37.527000 -2.567486 
37.528000 -2.568059 
37.529000 -2.568193 
37.530000 -2.568592 
37.531000 -2.569244 
37.532000 -2.568846 
37.533000 -2.570197 
37.534000 -2.570304 
37.535000 -2.570973 
37.536000 -2.572057 
37.537000 -2.573028 
37.538000 -2.574077 
37.539000 -2.574292 
37.540000 -2.574840 
37.541000 -2.575581 
37.542000 -2.576654 
37.543000 -2.578275 
37.544000 -2.578231 
37.545000 -2.578996 
37.546000 -2.579784 
37.547000 -2.580627 
37.548000 -2.581651 
37.549000 -2.582549 
37.550000 -2.583040 
37.551000 -2.583917 
37.552000 -2.584850 
37.553000 -2.586557 
37.554000 -2.588059 
37.555000 -2.589695 
37.556000 -2.590756 
37.557000 -2.592277 
37.558000 -2.593161 
37.559000 -2.594527 
37.560000 -2.595862 
37.561000 -2.597250 
37.562000 -2.598897 
37.563000 -2.600555 
37.564000 -2.602256 
37.565000 -2.603768 
37.566000 -2.605650 
37.567000 -2.607403 
37.568000 -2.610845 
37.569000 -2.611268 
37.570000 -2.612443 
37.571000 -2.613688 
37.572000 -2.615063 
37.573000 -2.616742 
37.574000 -2.618761 
37.575000 -2.620253 
37.576000 -2.620840 
37.577000 -2.624006 
37.578000 -2.626261 
37.579000 -2.628132 
37.580000 -2.630639 
37.581000 -2.632810 
37.582000 -2.635501 
37.583000 -2.637644 
37.584000 -2.639987 
37.585000 -2.642316 
37.586000 -2.644402 
37.587000 -2.646443 
37.588000 -2.648602 
37.589000 -2.650698 
37.590000 -2.652830 
37.591000 -2.654666 
37.592000 -2.656543 
37.593000 -2.658144 
37.594000 -2.660502 
37.595000 -2.662731 
37.596000 -2.664454 
37.597000 -2.664538 
37.598000 -2.668469 
37.599000 -2.671335 
37.600000 -2.673471 
37.601000 -2.675826 
37.602000 -2.678633 
37.603000 -2.681011 
37.604000 -2.683702 
37.605000 -2.685980 
37.606000 -2.689030 
37.607000 -2.691485 
37.608000 -2.693783 
37.609000 -2.696314 
37.610000 -2.699260 
37.611000 -2.701779 
37.612000 -2.704498 
37.613000 -2.707282 
37.614000 -2.709859 
37.615000 -2.712732 
37.616000 -2.715328 
37.617000 -2.717728 
37.618000 -2.720396 
37.619000 -2.722918 
37.620000 -2.725272 
37.621000 -2.727917 
37.622000 -2.730408 
37.623000 -2.732855 
37.624000 -2.735987 
37.625000 -2.738584 
37.626000 -2.740332 
37.627000 -2.743606 
37.628000 -2.746392 
37.629000 -2.749476 
37.630000 -2.752041 
37.631000 -2.755014 
37.632000 -2.758082 
37.633000 -2.760379 
37.634000 -2.763536 
37.635000 -2.766583 
37.636000 -2.770255 
37.637000 -2.773377 
37.638000 -2.776834 
37.639000 -2.780393 
37.640000 -2.783755 
37.641000 -2.787164 
37.642000 -2.790759 
37.643000 -2.794301 
37.644000 -2.798163 
37.645000 -2.801841 
37.646000 -2.805830 
37.647000 -2.809209 
37.648000 -2.812467 
37.649000 -2.816049 
37.650000 -2.819560 
37.651000 -2.823079 
37.652000 -2.826992 
37.653000 -2.830534 
37.654000 -2.834396 
37.655000 -2.837954 
37.656000 -2.841446 
37.657000 -2.845256 
37.658000 -2.849001 
37.659000 -2.852498 
37.660000 -2.856318 
37.661000 -2.859964 
37.662000 -2.863606 
37.663000 -2.867138 
37.664000 -2.870852 
37.665000 -2.874750 
37.666000 -2.878769 
37.667000 -2.882824 
37.668000 -2.886601 
37.669000 -2.890826 
37.670000 -2.894862 
37.671000 -2.898411 
37.672000 -2.902355 
37.673000 -2.906294 
37.674000 -2.910351 
37.675000 -2.914042 
37.676000 -2.917803 
37.677000 -2.921811 
37.678000 -2.925692 
37.679000 -2.929504 
37.680000 -2.933641 
37.681000 -2.937486 
37.682000 -2.941753 
37.683000 -2.945867 
37.684000 -2.949824 
37.685000 -2.953692 
37.686000 -2.957918 
37.687000 -2.962743 
37.688000 -2.967486 
37.689000 -2.971985 
37.690000 -2.976800 
37.691000 -2.981335 
37.692000 -2.985736 
37.693000 -2.990015 
37.694000 -2.994290 
37.695000 -2.998448 
37.696000 -3.003279 
37.697000 -3.008063 
37.698000 -3.012469 
37.699000 -3.017476 
37.700000 -3.021973 
37.701000 -3.026913 
37.702000 -3.031716 
37.703000 -3.036114 
37.704000 -3.040738 
37.705000 -3.045084 
37.706000 -3.049643 
37.707000 -3.054504 
37.708000 -3.059183 
37.709000 -3.063608 
37.710000 -3.067921 
37.711000 -3.072336 
37.712000 -3.077085 
37.713000 -3.081780 
37.714000 -3.086209 
37.715000 -3.090974 
37.716000 -3.096110 
37.717000 -3.101251 
37.718000 -3.105178 
37.719000 -3.109584 
37.720000 -3.113796 
37.721000 -3.118305 
37.722000 -3.122782 
37.723000 -3.127356 
37.724000 -3.132569 
37.725000 -3.137532 
37.726000 -3.141999 
37.727000 -3.146555 
37.728000 -3.151228 
37.729000 -3.155987 
37.730000 -3.160637 
37.731000 -3.165563 
37.732000 -3.170542 
37.733000 -3.175432 
37.734000 -3.180463 
37.735000 -3.185366 
37.736000 -3.190205 
37.737000 -3.194862 
37.738000 -3.199939 
37.739000 -3.204446 
37.740000 -3.209222 
37.741000 -3.214106 
37.742000 -3.218824 
37.743000 -3.223414 
37.744000 -3.228578 
37.745000 -3.233442 
37.746000 -3.237831 
37.747000 -3.243415 
37.748000 -3.249374 
37.749000 -3.254316 
37.750000 -3.258598 
37.751000 -3.263462 
37.752000 -3.268536 
37.753000 -3.273558 
37.754000 -3.278349 
37.755000 -3.283839 
37.756000 -3.288811 
37.757000 -3.293683 
37.758000 -3.298589 
37.759000 -3.303957 
37.760000 -3.309275 
37.761000 -3.314279 
37.762000 -3.319403 
37.763000 -3.324314 
37.764000 -3.329169 
37.765000 -3.334211 
37.766000 -3.339054 
37.767000 -3.343653 
37.768000 -3.348688 
37.769000 -3.353456 
37.770000 -3.359105 
37.771000 -3.364171 
37.772000 -3.368960 
37.773000 -3.373778 
37.774000 -3.378665 
37.775000 -3.383460 
37.776000 -3.388196 
37.777000 -3.394416 
37.778000 -3.399545 
37.779000 -3.404316 
37.780000 -3.409624 
37.781000 -3.414639 
37.782000 -3.419873 
37.783000 -3.424361 
37.784000 -3.429596 
37.785000 -3.434509 
37.786000 -3.439660 
37.787000 -3.446238 
37.788000 -3.450443 
37.789000 -3.455622 
37.790000 -3.460635 
37.791000 -3.465675 
37.792000 -3.470525 
37.793000 -3.475927 
37.794000 -3.481058 
37.795000 -3.486445 
37.796000 -3.491754 
37.797000 -3.497091 
37.798000 -3.502387 
37.799000 -3.507682 
37.800000 -3.512775 
37.801000 -3.517982 
37.802000 -3.523060 
37.803000 -3.528528 
37.804000 -3.533023 
37.805000 -3.538098 
37.806000 -3.543289 
37.807000 -3.548450 
37.808000 -3.553477 
37.809000 -3.558665 
37.810000 -3.563695 
37.811000 -3.568635 
37.812000 -3.573848 
37.813000 -3.578906 
37.814000 -3.584038 
37.815000 -3.589521 
37.816000 -3.594499 
37.817000 -3.599425 
37.818000 -3.604401 
37.819000 -3.609470 
37.820000 -3.614554 
37.821000 -3.619095 
37.822000 -3.623958 
37.823000 -3.628932 
37.824000 -3.633963 
37.825000 -3.638528 
37.826000 -3.643868 
37.827000 -3.648579 
37.828000 -3.653768 
37.829000 -3.658874 
37.830000 -3.663459 
37.831000 -3.668481 
37.832000 -3.673527 
37.833000 -3.678467 
37.834000 -3.683458 
37.835000 -3.688280 
37.836000 -3.693143 
37.837000 -3.698095 
37.838000 -3.703166 
37.839000 -3.708123 
37.840000 -3.713210 
37.841000 -3.718154 
37.842000 -3.723194 
37.843000 -3.728119 
37.844000 -3.733886 
37.845000 -3.738029 
37.846000 -3.742751 
37.847000 -3.747790 
37.848000 -3.752519 
37.849000 -3.757413 
37.850000 -3.762235 
37.851000 -3.767053 
37.852000 -3.771799 
37.853000 -3.776630 
37.854000 -3.781443 
37.855000 -3.786221 
37.856000 -3.791133 
37.857000 -3.795937 
37.858000 -3.800932 
37.859000 -3.805996 
37.860000 -3.810806 
37.861000 -3.815557 
37.862000 -3.820444 
37.863000 -3.825183 
37.864000 -3.829877 
37.865000 -3.834446 
37.866000 -3.838948 
37.867000 -3.842903 
37.868000 -3.848903 
37.869000 -3.855607 
37.870000 -3.860509 
37.871000 -3.865402 
37.872000 -3.870257 
37.873000 -3.875086 
37.874000 -3.879795 
37.875000 -3.884584 
37.876000 -3.889434 
37.877000 -3.894455 
37.878000 -3.899422 
37.879000 -3.904204 
37.880000 -3.909099 
37.881000 -3.914082 
37.882000 -3.918527 
37.883000 -3.923396 
37.884000 -3.929007 
37.885000 -3.933136 
37.886000 -3.937916 
37.887000 -3.942590 
37.888000 -3.947288 
37.889000 -3.952146 
37.890000 -3.957124 
37.891000 -3.962019 
37.892000 -3.965354 
37.893000 -3.969886 
37.894000 -3.974645 
37.895000 -3.979360 
37.896000 -3.984054 
37.897000 -3.988846 
37.898000 -3.993533 
37.899000 -3.998183 
37.900000 -4.002788 
37.901000 -4.007414 
37.902000 -4.012109 
37.903000 -4.016859 
37.904000 -4.021564 
37.905000 -4.026104 
37.906000 -4.030747 
37.907000 -4.035353 
37.908000 -4.039958 
37.909000 -4.044583 
37.910000 -4.049084 
37.911000 -4.053650 
37.912000 -4.058394 
37.913000 -4.063063 
37.914000 -4.067271 
37.915000 -4.071667 
37.916000 -4.076597 
37.917000 -4.080487 
37.918000 -4.085028 
37.919000 -4.089538 
37.920000 -4.094007 
37.921000 -4.098355 
37.922000 -4.102648 
37.923000 -4.106997 
37.924000 -4.111292 
37.925000 -4.115624 
37.926000 -4.120020 
37.927000 -4.124218 
37.928000 -4.128338 
37.929000 -4.132597 
37.930000 -4.136757 
37.931000 -4.140961 
37.932000 -4.145277 
37.933000 -4.149909 
37.934000 -4.154499 
37.935000 -4.158779 
37.936000 -4.162711 
37.937000 -4.166875 
37.938000 -4.171075 
37.939000 -4.175114 
37.940000 -4.179319 
37.941000 -4.183307 
37.942000 -4.187207 
37.943000 -4.191723 
37.944000 -4.195452 
37.945000 -4.199488 
37.946000 -4.203454 
37.947000 -4.207556 
37.948000 -4.211511 
37.949000 -4.215290 
37.950000 -4.218973 
37.951000 -4.222902 
37.952000 -4.226847 
37.953000 -4.230855 
37.954000 -4.234713 
37.955000 -4.238605 
37.956000 -4.242445 
37.957000 -4.246240 
37.958000 -4.250082 
37.959000 -4.253932 
37.960000 -4.257822 
37.961000 -4.261580 
37.962000 -4.265385 
37.963000 -4.269089 
37.964000 -4.272884 
37.965000 -4.276651 
37.966000 -4.280366 
37.967000 -4.284380 
37.968000 -4.287881 
37.969000 -4.291483 
37.970000 -4.295163 
37.971000 -4.298940 
37.972000 -4.302584 
37.973000 -4.306159 
37.974000 -4.309770 
37.975000 -4.313297 
37.976000 -4.316755 
37.977000 -4.320322 
37.978000 -4.323901 
37.979000 -4.327381 
37.980000 -4.330745 
37.981000 -4.334178 
37.982000 -4.337628 
37.983000 -4.340947 
37.984000 -4.344313 
37.985000 -4.347756 
37.986000 -4.351181 
37.987000 -4.354530 
37.988000 -4.357910 
37.989000 -4.361367 
37.990000 -4.364609 
37.991000 -4.367837 
37.992000 -4.371090 
37.993000 -4.374463 
37.994000 -4.377739 
37.995000 -4.380977 
37.996000 -4.384215 
37.997000 -4.387424 
37.998000 -4.390597 
37.999000 -4.393760 
38.000000 -4.396908 
38.001000 -4.400095 
38.002000 -4.403181 
38.003000 -4.406345 
38.004000 -4.409527 
38.005000 -4.412562 
38.006000 -4.415627 
38.007000 -4.418750 
38.008000 -4.421831 
38.009000 -4.424850 
38.010000 -4.427818 
38.011000 -4.430674 
38.012000 -4.433495 
38.013000 -4.436589 
38.014000 -4.439322 
38.015000 -4.442018 
38.016000 -4.444858 
38.017000 -4.447780 
38.018000 -4.450652 
38.019000 -4.453419 
38.020000 -4.456142 
38.021000 -4.459043 
38.022000 -4.461948 
38.023000 -4.464766 
38.024000 -4.467474 
38.025000 -4.470249 
38.026000 -4.472914 
38.027000 -4.475436 
38.028000 -4.477972 
