Time(s) Pressure(mBar)
37.010000 2.160954 
37.011000 2.160395 
37.012000 2.159836 
37.013000 2.159239 
37.014000 2.158749 
37.015000 2.157955 
37.016000 2.156975 
37.017000 2.156318 
37.018000 2.155701 
37.019000 2.155446 
37.020000 2.154770 
37.021000 2.153525 
37.022000 2.152682 
37.023000 2.151624 
37.024000 2.150811 
37.025000 2.149684 
37.026000 2.148625 
37.027000 2.147577 
37.028000 2.146714 
37.029000 2.144950 
37.030000 2.143608 
37.031000 2.142304 
37.032000 2.141060 
37.033000 2.139972 
37.034000 2.138600 
37.035000 2.137110 
37.036000 2.135650 
37.037000 2.134307 
37.038000 2.132563 
37.039000 2.130995 
37.040000 2.129045 
37.041000 2.127487 
37.042000 2.125772 
37.043000 2.124027 
37.044000 2.122283 
37.045000 2.120440 
37.046000 2.118804 
37.047000 2.116863 
37.048000 2.115011 
37.049000 2.112787 
37.050000 2.110768 
37.051000 2.108582 
37.052000 2.106377 
37.053000 2.104006 
37.054000 2.101624 
37.055000 2.099106 
37.056000 2.096489 
37.057000 2.093980 
37.058000 2.091413 
37.059000 2.088541 
37.060000 2.085954 
37.061000 2.083093 
37.062000 2.079849 
37.063000 2.076762 
37.064000 2.073577 
37.065000 2.070166 
37.066000 2.066805 
37.067000 2.063110 
37.068000 2.059475 
37.069000 2.055790 
37.070000 2.051948 
37.071000 2.047979 
37.072000 2.044294 
37.073000 2.040521 
37.074000 2.036523 
37.075000 2.032368 
37.076000 2.028418 
37.077000 2.024273 
37.078000 2.020049 
37.079000 2.015669 
37.080000 2.010847 
37.081000 2.006437 
37.082000 2.001978 
37.083000 1.997294 
37.084000 1.992335 
37.085000 1.987650 
37.086000 1.982799 
37.087000 1.977850 
37.088000 1.972725 
37.089000 1.967404 
37.090000 1.962092 
37.091000 1.956751 
37.092000 1.951292 
37.093000 1.945775 
37.094000 1.940052 
37.095000 1.934427 
37.096000 1.928615 
37.097000 1.922755 
37.098000 1.916865 
37.099000 1.910985 
37.100000 1.905272 
37.101000 1.899107 
37.102000 1.892943 
37.103000 1.886818 
37.104000 1.880585 
37.105000 1.873882 
37.106000 1.867463 
37.107000 1.861083 
37.108000 1.854625 
37.109000 1.847775 
37.110000 1.840974 
37.111000 1.834418 
37.112000 1.827469 
37.113000 1.820472 
37.114000 1.813455 
37.115000 1.806625 
37.116000 1.799236 
37.117000 1.791944 
37.118000 1.784800 
37.119000 1.777264 
37.120000 1.769816 
37.121000 1.762437 
37.122000 1.755126 
37.123000 1.747678 
37.124000 1.739975 
37.125000 1.732360 
37.126000 1.724354 
37.127000 1.716582 
37.128000 1.708840 
37.129000 1.701245 
37.130000 1.693307 
37.131000 1.685379 
37.132000 1.677275 
37.133000 1.669239 
37.134000 1.661252 
37.135000 1.653441 
37.136000 1.645140 
37.137000 1.636693 
37.138000 1.628451 
37.139000 1.620092 
37.140000 1.611654 
37.141000 1.603285 
37.142000 1.594866 
37.143000 1.586154 
37.144000 1.577638 
37.145000 1.568730 
37.146000 1.559998 
37.147000 1.551403 
37.148000 1.542554 
37.149000 1.533734 
37.150000 1.525041 
37.151000 1.516143 
37.152000 1.507107 
37.153000 1.498297 
37.154000 1.489281 
37.155000 1.480383 
37.156000 1.471210 
37.157000 1.462116 
37.158000 1.453178 
37.159000 1.444142 
37.160000 1.434989 
37.161000 1.425865 
37.162000 1.416663 
37.163000 1.407451 
37.164000 1.398190 
37.165000 1.389106 
37.166000 1.379796 
37.167000 1.370466 
37.168000 1.361136 
37.169000 1.351640 
37.170000 1.342222 
37.171000 1.332814 
37.172000 1.323308 
37.173000 1.313812 
37.174000 1.304517 
37.175000 1.295127 
37.176000 1.285619 
37.177000 1.276033 
37.178000 1.266424 
37.179000 1.256815 
37.180000 1.247124 
37.181000 1.237570 
37.182000 1.227900 
37.183000 1.218221 
37.184000 1.208239 
37.185000 1.198588 
37.186000 1.188714 
37.187000 1.179004 
37.188000 1.169075 
37.189000 1.159087 
37.190000 1.149039 
37.191000 1.139254 
37.192000 1.129321 
37.193000 1.119564 
37.194000 1.109644 
37.195000 1.099597 
37.196000 1.089550 
37.197000 1.079468 
37.198000 1.069388 
37.199000 1.059455 
37.200000 1.049346 
37.201000 1.039170 
37.202000 1.028911 
37.203000 1.018777 
37.204000 1.008654 
37.205000 0.998436 
37.206000 0.988719 
37.207000 0.978081 
37.208000 0.967579 
37.209000 0.957269 
37.210000 0.947104 
37.211000 0.936686 
37.212000 0.926383 
37.213000 0.915863 
37.214000 0.905457 
37.215000 0.895080 
37.216000 0.884669 
37.217000 0.874334 
37.218000 0.863817 
37.219000 0.853296 
37.220000 0.842830 
37.221000 0.832288 
37.222000 0.821647 
37.223000 0.811060 
37.224000 0.800598 
37.225000 0.790086 
37.226000 0.779450 
37.227000 0.768910 
37.228000 0.758295 
37.229000 0.747637 
37.230000 0.737073 
37.231000 0.726527 
37.232000 0.715944 
37.233000 0.705409 
37.234000 0.694633 
37.235000 0.683850 
37.236000 0.673206 
37.237000 0.662519 
37.238000 0.651754 
37.239000 0.641120 
37.240000 0.630265 
37.241000 0.619410 
37.242000 0.608414 
37.243000 0.597592 
37.244000 0.586800 
37.245000 0.575980 
37.246000 0.564939 
37.247000 0.553958 
37.248000 0.543055 
37.249000 0.532033 
37.250000 0.521064 
37.251000 0.510036 
37.252000 0.498973 
37.253000 0.487933 
37.254000 0.476848 
37.255000 0.465859 
37.256000 0.454729 
37.257000 0.443567 
37.258000 0.432500 
37.259000 0.421477 
37.260000 0.410379 
37.261000 0.399205 
37.262000 0.388118 
37.263000 0.377054 
37.264000 0.365802 
37.265000 0.354580 
37.266000 0.343541 
37.267000 0.332530 
37.268000 0.321519 
37.269000 0.310510 
37.270000 0.299520 
37.271000 0.288457 
37.272000 0.277211 
37.273000 0.266296 
37.274000 0.255265 
37.275000 0.244231 
37.276000 0.233204 
37.277000 0.222102 
37.278000 0.210999 
37.279000 0.199832 
37.280000 0.188786 
37.281000 0.177679 
37.282000 0.166695 
37.283000 0.155638 
37.284000 0.144594 
37.285000 0.133602 
37.286000 0.122407 
37.287000 0.111297 
37.288000 0.100246 
37.289000 0.089124 
37.290000 0.078068 
37.291000 0.066747 
37.292000 0.055478 
37.293000 0.044311 
37.294000 0.033126 
37.295000 0.021902 
37.296000 0.010546 
37.297000 -0.000794 
37.298000 -0.012118 
37.299000 -0.023425 
37.300000 -0.034717 
37.301000 -0.045978 
37.302000 -0.057384 
37.303000 -0.068850 
37.304000 -0.080351 
37.305000 -0.091621 
37.306000 -0.102944 
37.307000 -0.114328 
37.308000 -0.125705 
37.309000 -0.137161 
37.310000 -0.148628 
37.311000 -0.159909 
37.312000 -0.171208 
37.313000 -0.182610 
37.314000 -0.194069 
37.315000 -0.205350 
37.316000 -0.216676 
37.317000 -0.227941 
37.318000 -0.239160 
37.319000 -0.250349 
37.320000 -0.261535 
37.321000 -0.272777 
37.322000 -0.283974 
37.323000 -0.295281 
37.324000 -0.306501 
37.325000 -0.317667 
37.326000 -0.328933 
37.327000 -0.340129 
37.328000 -0.351267 
37.329000 -0.362437 
37.330000 -0.373704 
37.331000 -0.384843 
37.332000 -0.395942 
37.333000 -0.407001 
37.334000 -0.418099 
37.335000 -0.429205 
37.336000 -0.439579 
37.337000 -0.451377 
37.338000 -0.462481 
37.339000 -0.473563 
37.340000 -0.484627 
37.341000 -0.495677 
37.342000 -0.506775 
37.343000 -0.517814 
37.344000 -0.528930 
37.345000 -0.540094 
37.346000 -0.551145 
37.347000 -0.562274 
37.348000 -0.573382 
37.349000 -0.584501 
37.350000 -0.595626 
37.351000 -0.606929 
37.352000 -0.618171 
37.353000 -0.629392 
37.354000 -0.640547 
37.355000 -0.651802 
37.356000 -0.662994 
37.357000 -0.674140 
37.358000 -0.685331 
37.359000 -0.696577 
37.360000 -0.707730 
37.361000 -0.718939 
37.362000 -0.730192 
37.363000 -0.741513 
37.364000 -0.752775 
37.365000 -0.764014 
37.366000 -0.775184 
37.367000 -0.786237 
37.368000 -0.797276 
37.369000 -0.808333 
37.370000 -0.819447 
37.371000 -0.830460 
37.372000 -0.841423 
37.373000 -0.852411 
37.374000 -0.863372 
37.375000 -0.874383 
37.376000 -0.885395 
37.377000 -0.896325 
37.378000 -0.907194 
37.379000 -0.918091 
37.380000 -0.929043 
37.381000 -0.939977 
37.382000 -0.950779 
37.383000 -0.961613 
37.384000 -0.972476 
37.385000 -0.983395 
37.386000 -0.994336 
37.387000 -1.005088 
37.388000 -1.015963 
37.389000 -1.026743 
37.390000 -1.037583 
37.391000 -1.048297 
37.392000 -1.059070 
37.393000 -1.069885 
37.394000 -1.080610 
37.395000 -1.091351 
37.396000 -1.102024 
37.397000 -1.112633 
37.398000 -1.123254 
37.399000 -1.133973 
37.400000 -1.144749 
37.401000 -1.155377 
37.402000 -1.165916 
37.403000 -1.176482 
37.404000 -1.187080 
37.405000 -1.197607 
37.406000 -1.208121 
37.407000 -1.218665 
37.408000 -1.229259 
37.409000 -1.239864 
37.410000 -1.250503 
37.411000 -1.261184 
37.412000 -1.271880 
37.413000 -1.282614 
37.414000 -1.293231 
37.415000 -1.303762 
37.416000 -1.314343 
37.417000 -1.324912 
37.418000 -1.335520 
37.419000 -1.346101 
37.420000 -1.356739 
37.421000 -1.367337 
37.422000 -1.377860 
37.423000 -1.388403 
37.424000 -1.398944 
37.425000 -1.409468 
37.426000 -1.419996 
37.427000 -1.430528 
37.428000 -1.440985 
37.429000 -1.451432 
37.430000 -1.461906 
37.431000 -1.472282 
37.432000 -1.482699 
37.433000 -1.492253 
37.434000 -1.503461 
37.435000 -1.513909 
37.436000 -1.524314 
37.437000 -1.534616 
37.438000 -1.544971 
37.439000 -1.555392 
37.440000 -1.565699 
37.441000 -1.576052 
37.442000 -1.586323 
37.443000 -1.596588 
37.444000 -1.606905 
37.445000 -1.617187 
37.446000 -1.627376 
37.447000 -1.637542 
37.448000 -1.647818 
37.449000 -1.658006 
37.450000 -1.668182 
37.451000 -1.678281 
37.452000 -1.688463 
37.453000 -1.698687 
37.454000 -1.708820 
37.455000 -1.718952 
37.456000 -1.729105 
37.457000 -1.739204 
37.458000 -1.749295 
37.459000 -1.759446 
37.460000 -1.769540 
37.461000 -1.779573 
37.462000 -1.789793 
37.463000 -1.799823 
37.464000 -1.809828 
37.465000 -1.819992 
37.466000 -1.829956 
37.467000 -1.839902 
37.468000 -1.849863 
37.469000 -1.859815 
37.470000 -1.869958 
37.471000 -1.880057 
37.472000 -1.890138 
37.473000 -1.900207 
37.474000 -1.910344 
37.475000 -1.920427 
37.476000 -1.930520 
37.477000 -1.940450 
37.478000 -1.950396 
37.479000 -1.960386 
37.480000 -1.970301 
37.481000 -1.980179 
37.482000 -1.990100 
37.483000 -1.999969 
37.484000 -2.009835 
37.485000 -2.019648 
37.486000 -2.029448 
37.487000 -2.039207 
37.488000 -2.048961 
37.489000 -2.058722 
37.490000 -2.068472 
37.491000 -2.078193 
37.492000 -2.087917 
37.493000 -2.097629 
37.494000 -2.107260 
37.495000 -2.116857 
37.496000 -2.126454 
37.497000 -2.135994 
37.498000 -2.145501 
37.499000 -2.154954 
37.500000 -2.164383 
37.501000 -2.173810 
37.502000 -2.183229 
37.503000 -2.192600 
37.504000 -2.201962 
37.505000 -2.211321 
37.506000 -2.220665 
37.507000 -2.229982 
37.508000 -2.239214 
37.509000 -2.248420 
37.510000 -2.257637 
37.511000 -2.266834 
37.512000 -2.276022 
37.513000 -2.285192 
37.514000 -2.294252 
37.515000 -2.303288 
37.516000 -2.312346 
37.517000 -2.321438 
37.518000 -2.330542 
37.519000 -2.339558 
37.520000 -2.348525 
37.521000 -2.357526 
37.522000 -2.366477 
37.523000 -2.375455 
37.524000 -2.384370 
37.525000 -2.393381 
37.526000 -2.402244 
37.527000 -2.411123 
37.528000 -2.420079 
37.529000 -2.428869 
37.530000 -2.437658 
37.531000 -2.446544 
37.532000 -2.454157 
37.533000 -2.463971 
37.534000 -2.472993 
37.535000 -2.481841 
37.536000 -2.490646 
37.537000 -2.499433 
37.538000 -2.508026 
37.539000 -2.516770 
37.540000 -2.525480 
37.541000 -2.534297 
37.542000 -2.542892 
37.543000 -2.551692 
37.544000 -2.560559 
37.545000 -2.569419 
37.546000 -2.578194 
37.547000 -2.586889 
37.548000 -2.595726 
37.549000 -2.604482 
37.550000 -2.613462 
37.551000 -2.622214 
37.552000 -2.630752 
37.553000 -2.639231 
37.554000 -2.647712 
37.555000 -2.656170 
37.556000 -2.664539 
37.557000 -2.672916 
37.558000 -2.681195 
37.559000 -2.689526 
37.560000 -2.697845 
37.561000 -2.706133 
37.562000 -2.714411 
37.563000 -2.722658 
37.564000 -2.730833 
37.565000 -2.739026 
37.566000 -2.747225 
37.567000 -2.755396 
37.568000 -2.763568 
37.569000 -2.771697 
37.570000 -2.779814 
37.571000 -2.787878 
37.572000 -2.795918 
37.573000 -2.803931 
37.574000 -2.811929 
37.575000 -2.819823 
37.576000 -2.827761 
37.577000 -2.835682 
37.578000 -2.843583 
37.579000 -2.851450 
37.580000 -2.859327 
37.581000 -2.867142 
37.582000 -2.874967 
37.583000 -2.882742 
37.584000 -2.890496 
37.585000 -2.898243 
37.586000 -2.905947 
37.587000 -2.913656 
37.588000 -2.921311 
37.589000 -2.928963 
37.590000 -2.936559 
37.591000 -2.944151 
37.592000 -2.951702 
37.593000 -2.959244 
37.594000 -2.966771 
37.595000 -2.974230 
37.596000 -2.981636 
37.597000 -2.989095 
37.598000 -2.996500 
37.599000 -3.003831 
37.600000 -3.011155 
37.601000 -3.018491 
37.602000 -3.025797 
37.603000 -3.033105 
37.604000 -3.040307 
37.605000 -3.047555 
37.606000 -3.054760 
37.607000 -3.061951 
37.608000 -3.069103 
37.609000 -3.076200 
37.610000 -3.083328 
37.611000 -3.090421 
37.612000 -3.097469 
37.613000 -3.104521 
37.614000 -3.111525 
37.615000 -3.118512 
37.616000 -3.125435 
37.617000 -3.132345 
37.618000 -3.139282 
37.619000 -3.146156 
37.620000 -3.153007 
37.621000 -3.159823 
37.622000 -3.166674 
37.623000 -3.173443 
37.624000 -3.180247 
37.625000 -3.186996 
37.626000 -3.193617 
37.627000 -3.200224 
37.628000 -3.206901 
37.629000 -3.213542 
37.630000 -3.220115 
37.631000 -3.226674 
37.632000 -3.233216 
37.633000 -3.239740 
37.634000 -3.246360 
37.635000 -3.252945 
37.636000 -3.259550 
37.637000 -3.266044 
37.638000 -3.272456 
37.639000 -3.278820 
37.640000 -3.285123 
37.641000 -3.291407 
37.642000 -3.297726 
37.643000 -3.304055 
37.644000 -3.310292 
37.645000 -3.316493 
37.646000 -3.322720 
37.647000 -3.329026 
37.648000 -3.335201 
37.649000 -3.341191 
37.650000 -3.347242 
37.651000 -3.353257 
37.652000 -3.359242 
37.653000 -3.365304 
37.654000 -3.371317 
37.655000 -3.377257 
37.656000 -3.383122 
37.657000 -3.388941 
37.658000 -3.394683 
37.659000 -3.400426 
37.660000 -3.406187 
37.661000 -3.411804 
37.662000 -3.417488 
37.663000 -3.423047 
37.664000 -3.428567 
37.665000 -3.434094 
37.666000 -3.439627 
37.667000 -3.445113 
37.668000 -3.450411 
37.669000 -3.455902 
37.670000 -3.461315 
37.671000 -3.466679 
37.672000 -3.471926 
37.673000 -3.477293 
37.674000 -3.482548 
37.675000 -3.487788 
37.676000 -3.493032 
37.677000 -3.498236 
37.678000 -3.503465 
37.679000 -3.508570 
37.680000 -3.513678 
37.681000 -3.518732 
37.682000 -3.523766 
37.683000 -3.528723 
37.684000 -3.533633 
37.685000 -3.538518 
37.686000 -3.543420 
37.687000 -3.548295 
37.688000 -3.553179 
37.689000 -3.557980 
37.690000 -3.562824 
37.691000 -3.567614 
37.692000 -3.572323 
37.693000 -3.577013 
37.694000 -3.581729 
37.695000 -3.586392 
37.696000 -3.591026 
37.697000 -3.595650 
37.698000 -3.600207 
37.699000 -3.604673 
37.700000 -3.609207 
37.701000 -3.613654 
37.702000 -3.618053 
37.703000 -3.622336 
37.704000 -3.626706 
37.705000 -3.631028 
37.706000 -3.635259 
37.707000 -3.639438 
37.708000 -3.643627 
37.709000 -3.647759 
37.710000 -3.651924 
37.711000 -3.656037 
37.712000 -3.660165 
37.713000 -3.664215 
37.714000 -3.668233 
37.715000 -3.672261 
37.716000 -3.676235 
37.717000 -3.680142 
37.718000 -3.684010 
37.719000 -3.687797 
37.720000 -3.691584 
37.721000 -3.695393 
37.722000 -3.699161 
37.723000 -3.702907 
37.724000 -3.706672 
37.725000 -3.710461 
37.726000 -3.714141 
37.727000 -3.717803 
37.728000 -3.721457 
37.729000 -3.725039 
37.730000 -3.728586 
37.731000 -3.732120 
37.732000 -3.735617 
37.733000 -3.739018 
37.734000 -3.742508 
37.735000 -3.745942 
37.736000 -3.749329 
37.737000 -3.752701 
37.738000 -3.756033 
37.739000 -3.759297 
37.740000 -3.762481 
37.741000 -3.765727 
37.742000 -3.768934 
37.743000 -3.772126 
37.744000 -3.775241 
37.745000 -3.778360 
37.746000 -3.781546 
37.747000 -3.784642 
37.748000 -3.787690 
37.749000 -3.790702 
37.750000 -3.793662 
37.751000 -3.796614 
37.752000 -3.799531 
37.753000 -3.802423 
37.754000 -3.805293 
37.755000 -3.808152 
37.756000 -3.810988 
37.757000 -3.813833 
37.758000 -3.816640 
37.759000 -3.819495 
37.760000 -3.822239 
37.761000 -3.824952 
37.762000 -3.827627 
37.763000 -3.830233 
37.764000 -3.832868 
37.765000 -3.835428 
37.766000 -3.838014 
37.767000 -3.840570 
37.768000 -3.843107 
37.769000 -3.845623 
37.770000 -3.848151 
37.771000 -3.850531 
37.772000 -3.852922 
37.773000 -3.855336 
37.774000 -3.857682 
37.775000 -3.859984 
37.776000 -3.862265 
37.777000 -3.864520 
37.778000 -3.866678 
37.779000 -3.868904 
37.780000 -3.871100 
37.781000 -3.873310 
37.782000 -3.875486 
37.783000 -3.877536 
37.784000 -3.879803 
37.785000 -3.881896 
37.786000 -3.883926 
37.787000 -3.887479 
37.788000 -3.888286 
37.789000 -3.890099 
37.790000 -3.892056 
37.791000 -3.893941 
37.792000 -3.895819 
37.793000 -3.897777 
37.794000 -3.899661 
37.795000 -3.901539 
37.796000 -3.903430 
37.797000 -3.905169 
37.798000 -3.906965 
37.799000 -3.908751 
37.800000 -3.910622 
37.801000 -3.912431 
37.802000 -3.914280 
37.803000 -3.916129 
37.804000 -3.917876 
37.805000 -3.919736 
37.806000 -3.921625 
37.807000 -3.923541 
37.808000 -3.925263 
37.809000 -3.927045 
37.810000 -3.928719 
37.811000 -3.930481 
37.812000 -3.932209 
37.813000 -3.933923 
37.814000 -3.936034 
37.815000 -3.937199 
37.816000 -3.938048 
37.817000 -3.939220 
37.818000 -3.940306 
37.819000 -3.941519 
37.820000 -3.942877 
37.821000 -3.944392 
37.822000 -3.945995 
37.823000 -3.947569 
37.824000 -3.948793 
37.825000 -3.950004 
37.826000 -3.951280 
37.827000 -3.952606 
37.828000 -3.953979 
37.829000 -3.955275 
37.830000 -3.956543 
37.831000 -3.957903 
37.832000 -3.959235 
37.833000 -3.960425 
37.834000 -3.961636 
37.835000 -3.962848 
37.836000 -3.964043 
37.837000 -3.965281 
37.838000 -3.966493 
37.839000 -3.967696 
37.840000 -3.968806 
37.841000 -3.969796 
37.842000 -3.970833 
37.843000 -3.971881 
37.844000 -3.974264 
37.845000 -3.974280 
37.846000 -3.975197 
37.847000 -3.976224 
37.848000 -3.977286 
37.849000 -3.978335 
37.850000 -3.979519 
37.851000 -3.980604 
37.852000 -3.981648 
37.853000 -3.982708 
37.854000 -3.983643 
37.855000 -3.984480 
37.856000 -3.985407 
37.857000 -3.986297 
37.858000 -3.987122 
37.859000 -3.987979 
37.860000 -3.988929 
37.861000 -3.989833 
37.862000 -3.990688 
37.863000 -3.991591 
37.864000 -3.992459 
37.865000 -3.993301 
37.866000 -3.994165 
37.867000 -3.994991 
37.868000 -3.995800 
37.869000 -3.996602 
37.870000 -3.997466 
37.871000 -3.998305 
37.872000 -3.999098 
37.873000 -3.999894 
37.874000 -4.000699 
37.875000 -4.001486 
37.876000 -4.002311 
37.877000 -4.003137 
37.878000 -4.003932 
37.879000 -4.004709 
37.880000 -4.005466 
37.881000 -4.006231 
37.882000 -4.007010 
37.883000 -4.007781 
37.884000 -4.009628 
37.885000 -4.009479 
37.886000 -4.010153 
37.887000 -4.010822 
37.888000 -4.011521 
37.889000 -4.012245 
37.890000 -4.012983 
37.891000 -4.013696 
37.892000 -4.014402 
37.893000 -4.015135 
37.894000 -4.015945 
37.895000 -4.016693 
37.896000 -4.017405 
37.897000 -4.018137 
37.898000 -4.018794 
37.899000 -4.019499 
37.900000 -4.020175 
37.901000 -4.020875 
37.902000 -4.021606 
37.903000 -4.022347 
37.904000 -4.023076 
37.905000 -4.023797 
37.906000 -4.024530 
37.907000 -4.025190 
37.908000 -4.025894 
37.909000 -4.026554 
37.910000 -4.027248 
37.911000 -4.027967 
37.912000 -4.028662 
37.913000 -4.029371 
37.914000 -4.029984 
37.915000 -4.030617 
37.916000 -4.032187 
37.917000 -4.032147 
37.918000 -4.032765 
37.919000 -4.033483 
37.920000 -4.034205 
37.921000 -4.034851 
37.922000 -4.035617 
37.923000 -4.036360 
37.924000 -4.037030 
37.925000 -4.037745 
37.926000 -4.038420 
37.927000 -4.039123 
37.928000 -4.039809 
37.929000 -4.040482 
37.930000 -4.041180 
37.931000 -4.041867 
37.932000 -4.042538 
37.933000 -4.043217 
37.934000 -4.043945 
37.935000 -4.044652 
37.936000 -4.045361 
37.937000 -4.045978 
37.938000 -4.046656 
37.939000 -4.047250 
37.940000 -4.047906 
37.941000 -4.048597 
37.942000 -4.049337 
37.943000 -4.050671 
37.944000 -4.050887 
37.945000 -4.051529 
37.946000 -4.052215 
37.947000 -4.052971 
37.948000 -4.053699 
37.949000 -4.054414 
37.950000 -4.055082 
37.951000 -4.055772 
37.952000 -4.056465 
37.953000 -4.057166 
37.954000 -4.057887 
37.955000 -4.058636 
37.956000 -4.059348 
37.957000 -4.060026 
37.958000 -4.060680 
37.959000 -4.061407 
37.960000 -4.062175 
37.961000 -4.062871 
37.962000 -4.063559 
37.963000 -4.064243 
37.964000 -4.065016 
37.965000 -4.065701 
37.966000 -4.066384 
37.967000 -4.067506 
37.968000 -4.067844 
37.969000 -4.068548 
37.970000 -4.069336 
37.971000 -4.070025 
37.972000 -4.070671 
37.973000 -4.071303 
37.974000 -4.071969 
37.975000 -4.072723 
37.976000 -4.073505 
37.977000 -4.074177 
37.978000 -4.074883 
37.979000 -4.075704 
37.980000 -4.076367 
37.981000 -4.076952 
37.982000 -4.077614 
37.983000 -4.078412 
37.984000 -4.079138 
37.985000 -4.079796 
37.986000 -4.080476 
37.987000 -4.081246 
37.988000 -4.081925 
37.989000 -4.082842 
37.990000 -4.083420 
37.991000 -4.084090 
37.992000 -4.084774 
37.993000 -4.085489 
37.994000 -4.086154 
37.995000 -4.086849 
37.996000 -4.087600 
37.997000 -4.088414 
37.998000 -4.089205 
37.999000 -4.089842 
38.000000 -4.090526 
38.001000 -4.091139 
38.002000 -4.091823 
38.003000 -4.092551 
38.004000 -4.093344 
38.005000 -4.094026 
38.006000 -4.094769 
38.007000 -4.095509 
38.008000 -4.096169 
38.009000 -4.096793 
38.010000 -4.097486 
38.011000 -4.098223 
38.012000 -4.099008 
38.013000 -4.099678 
38.014000 -4.100391 
38.015000 -4.101098 
38.016000 -4.101845 
38.017000 -4.102598 
38.018000 -4.103296 
38.019000 -4.104018 
38.020000 -4.104764 
38.021000 -4.105558 
38.022000 -4.106316 
38.023000 -4.107038 
38.024000 -4.107748 
38.025000 -4.108509 
38.026000 -4.109285 
38.027000 -4.110058 
38.028000 -4.110502 
38.029000 -4.111499 
38.030000 -4.112276 
38.031000 -4.113061 
38.032000 -4.113835 
38.033000 -4.114588 
38.034000 -4.115318 
38.035000 -4.116053 
38.036000 -4.116791 
38.037000 -4.117542 
38.038000 -4.118277 
38.039000 -4.119059 
38.040000 -4.119822 
38.041000 -4.120588 
38.042000 -4.121331 
38.043000 -4.122069 
38.044000 -4.122833 
38.045000 -4.123040 
38.046000 -4.124217 
38.047000 -4.125007 
38.048000 -4.125775 
38.049000 -4.126531 
38.050000 -4.127277 
38.051000 -4.128039 
38.052000 -4.128766 
38.053000 -4.129515 
38.054000 -4.130263 
38.055000 -4.131011 
38.056000 -4.131735 
38.057000 -4.132441 
38.058000 -4.133176 
38.059000 -4.133905 
38.060000 -4.134654 
38.061000 -4.135352 
