Time(s) Surface_Elevation(m)
38.276000 -0.030161 
38.277000 -0.029972 
38.278000 -0.029779 
38.279000 -0.029582 
38.280000 -0.029381 
38.281000 -0.029175 
38.282000 -0.028964 
38.283000 -0.028747 
38.284000 -0.028523 
38.285000 -0.028301 
38.286000 -0.028083 
38.287000 -0.027869 
38.288000 -0.027658 
38.289000 -0.027450 
38.290000 -0.027245 
38.291000 -0.027043 
38.292000 -0.026842 
38.293000 -0.026644 
38.294000 -0.026447 
38.295000 -0.026251 
38.296000 -0.026057 
38.297000 -0.025863 
38.298000 -0.025670 
38.299000 -0.025477 
38.300000 -0.025284 
38.301000 -0.025089 
38.302000 -0.024887 
38.303000 -0.024680 
38.304000 -0.024472 
38.305000 -0.024265 
38.306000 -0.024058 
38.307000 -0.023851 
38.308000 -0.023644 
38.309000 -0.023436 
38.310000 -0.023228 
38.311000 -0.023019 
38.312000 -0.022808 
38.313000 -0.022596 
38.314000 -0.022382 
38.315000 -0.022166 
38.316000 -0.021946 
38.317000 -0.021723 
38.318000 -0.021497 
38.319000 -0.021265 
38.320000 -0.021028 
38.321000 -0.020786 
38.322000 -0.020536 
38.323000 -0.020279 
38.324000 -0.020014 
38.325000 -0.019747 
38.326000 -0.019486 
38.327000 -0.019231 
38.328000 -0.018982 
38.329000 -0.018737 
38.330000 -0.018496 
38.331000 -0.018258 
38.332000 -0.018024 
38.333000 -0.017792 
38.334000 -0.017562 
38.335000 -0.017333 
38.336000 -0.017106 
38.337000 -0.016880 
38.338000 -0.016653 
38.339000 -0.016422 
38.340000 -0.016186 
38.341000 -0.015946 
38.342000 -0.015704 
38.343000 -0.015463 
38.344000 -0.015223 
38.345000 -0.014982 
38.346000 -0.014741 
38.347000 -0.014500 
38.348000 -0.014257 
38.349000 -0.014012 
38.350000 -0.013765 
38.351000 -0.013514 
38.352000 -0.013260 
38.353000 -0.013001 
38.354000 -0.012737 
38.355000 -0.012466 
38.356000 -0.012188 
38.357000 -0.011901 
38.358000 -0.011605 
38.359000 -0.011299 
38.360000 -0.010999 
38.361000 -0.010707 
38.362000 -0.010422 
38.363000 -0.010144 
38.364000 -0.009871 
38.365000 -0.009603 
38.366000 -0.009339 
38.367000 -0.009077 
38.368000 -0.008819 
38.369000 -0.008562 
38.370000 -0.008306 
38.371000 -0.008050 
38.372000 -0.007788 
38.373000 -0.007524 
38.374000 -0.007258 
38.375000 -0.006988 
38.376000 -0.006718 
38.377000 -0.006449 
38.378000 -0.006179 
38.379000 -0.005908 
38.380000 -0.005636 
38.381000 -0.005362 
38.382000 -0.005084 
38.383000 -0.004803 
38.384000 -0.004516 
38.385000 -0.004223 
38.386000 -0.003923 
38.387000 -0.003614 
38.388000 -0.003294 
38.389000 -0.002962 
38.390000 -0.002623 
38.391000 -0.002294 
38.392000 -0.001975 
38.393000 -0.001665 
38.394000 -0.001361 
38.395000 -0.001064 
38.396000 -0.000772 
38.397000 -0.000484 
38.398000 -0.000199 
38.399000 0.000085 
38.400000 0.000366 
38.401000 0.000650 
38.402000 0.000939 
38.403000 0.001227 
38.404000 0.001517 
38.405000 0.001812 
38.406000 0.002107 
38.407000 0.002403 
38.408000 0.002700 
38.409000 0.002998 
38.410000 0.003300 
38.411000 0.003605 
38.412000 0.003915 
38.413000 0.004233 
38.414000 0.004558 
38.415000 0.004893 
38.416000 0.005240 
38.417000 0.005600 
38.418000 0.005970 
38.419000 0.006327 
38.420000 0.006672 
38.421000 0.007007 
38.422000 0.007334 
38.423000 0.007654 
38.424000 0.007968 
38.425000 0.008279 
38.426000 0.008586 
38.427000 0.008890 
38.428000 0.009197 
38.429000 0.009508 
38.430000 0.009818 
38.431000 0.010127 
38.432000 0.010443 
38.433000 0.010761 
38.434000 0.011080 
38.435000 0.011401 
38.436000 0.011725 
38.437000 0.012052 
38.438000 0.012385 
38.439000 0.012725 
38.440000 0.013074 
38.441000 0.013434 
38.442000 0.013807 
38.443000 0.014195 
38.444000 0.014592 
38.445000 0.014973 
38.446000 0.015341 
38.447000 0.015698 
38.448000 0.016045 
38.449000 0.016385 
38.450000 0.016720 
38.451000 0.017050 
38.452000 0.017376 
38.453000 0.017701 
38.454000 0.018034 
38.455000 0.018364 
38.456000 0.018692 
38.457000 0.019022 
38.458000 0.019362 
38.459000 0.019702 
38.460000 0.020045 
38.461000 0.020392 
38.462000 0.020744 
38.463000 0.021103 
38.464000 0.021471 
38.465000 0.021849 
38.466000 0.022242 
38.467000 0.022651 
38.468000 0.023075 
38.469000 0.023484 
38.470000 0.023878 
38.471000 0.024258 
38.472000 0.024628 
38.473000 0.024990 
38.474000 0.025345 
38.475000 0.025693 
38.476000 0.026036 
38.477000 0.026385 
38.478000 0.026735 
38.479000 0.027083 
38.480000 0.027431 
38.481000 0.027779 
38.482000 0.028139 
38.483000 0.028502 
38.484000 0.028868 
38.485000 0.029240 
38.486000 0.029619 
38.487000 0.030009 
38.488000 0.030410 
38.489000 0.030827 
38.490000 0.031262 
38.491000 0.031711 
38.492000 0.032141 
38.493000 0.032554 
38.494000 0.032952 
38.495000 0.033340 
38.496000 0.033718 
38.497000 0.034088 
38.498000 0.034451 
38.499000 0.034814 
38.500000 0.035182 
38.501000 0.035548 
38.502000 0.035912 
38.503000 0.036276 
38.504000 0.036646 
38.505000 0.037027 
38.506000 0.037411 
38.507000 0.037802 
38.508000 0.038202 
38.509000 0.038612 
38.510000 0.039037 
38.511000 0.039478 
38.512000 0.039941 
38.513000 0.040409 
38.514000 0.040854 
38.515000 0.041281 
38.516000 0.041694 
38.517000 0.042094 
38.518000 0.042484 
38.519000 0.042866 
38.520000 0.043242 
38.521000 0.043625 
38.522000 0.044006 
38.523000 0.044385 
38.524000 0.044764 
38.525000 0.045144 
38.526000 0.045537 
38.527000 0.045937 
38.528000 0.046344 
38.529000 0.046761 
38.530000 0.047189 
38.531000 0.047633 
38.532000 0.048095 
38.533000 0.048580 
38.534000 0.049064 
38.535000 0.049523 
38.536000 0.049963 
38.537000 0.050387 
38.538000 0.050797 
38.539000 0.051198 
38.540000 0.051589 
38.541000 0.051982 
38.542000 0.052376 
38.543000 0.052768 
38.544000 0.053160 
38.545000 0.053552 
38.546000 0.053946 
38.547000 0.054358 
38.548000 0.054776 
38.549000 0.055204 
38.550000 0.055643 
38.551000 0.056098 
38.552000 0.056572 
38.553000 0.057069 
38.554000 0.057572 
38.555000 0.058049 
38.556000 0.058503 
38.557000 0.058940 
38.558000 0.059362 
38.559000 0.059773 
38.560000 0.060174 
38.561000 0.060578 
38.562000 0.060982 
38.563000 0.061383 
38.564000 0.061784 
38.565000 0.062187 
38.566000 0.062593 
38.567000 0.063014 
38.568000 0.063446 
38.569000 0.063888 
38.570000 0.064344 
38.571000 0.064816 
38.572000 0.065309 
38.573000 0.065827 
38.574000 0.066331 
38.575000 0.066809 
38.576000 0.067264 
38.577000 0.067702 
38.578000 0.068127 
38.579000 0.068540 
38.580000 0.068948 
38.581000 0.069360 
38.582000 0.069769 
38.583000 0.070177 
38.584000 0.070586 
38.585000 0.070998 
38.586000 0.071416 
38.587000 0.071852 
38.588000 0.072299 
38.589000 0.072757 
38.590000 0.073231 
38.591000 0.073725 
38.592000 0.074243 
38.593000 0.074763 
38.594000 0.075253 
38.595000 0.075718 
38.596000 0.076164 
38.597000 0.076595 
38.598000 0.077014 
38.599000 0.077424 
38.600000 0.077839 
38.601000 0.078250 
38.602000 0.078661 
38.603000 0.079072 
38.604000 0.079485 
38.605000 0.079903 
38.606000 0.080337 
38.607000 0.080783 
38.608000 0.081241 
38.609000 0.081712 
38.610000 0.082202 
38.611000 0.082715 
38.612000 0.083238 
38.613000 0.083731 
38.614000 0.084197 
38.615000 0.084643 
38.616000 0.085073 
38.617000 0.085489 
38.618000 0.085896 
38.619000 0.086305 
38.620000 0.086712 
38.621000 0.087117 
38.622000 0.087523 
38.623000 0.087930 
38.624000 0.088341 
38.625000 0.088762 
38.626000 0.089198 
38.627000 0.089643 
38.628000 0.090100 
38.629000 0.090572 
38.630000 0.091063 
38.631000 0.091574 
38.632000 0.092067 
38.633000 0.092531 
38.634000 0.092972 
38.635000 0.093395 
38.636000 0.093804 
38.637000 0.094201 
38.638000 0.094593 
38.639000 0.094986 
38.640000 0.095376 
38.641000 0.095765 
38.642000 0.096155 
38.643000 0.096547 
38.644000 0.096942 
38.645000 0.097348 
38.646000 0.097764 
38.647000 0.098188 
38.648000 0.098622 
38.649000 0.099068 
38.650000 0.099528 
38.651000 0.100006 
38.652000 0.100478 
38.653000 0.100921 
38.654000 0.101341 
38.655000 0.101741 
38.656000 0.102127 
38.657000 0.102500 
38.658000 0.102864 
38.659000 0.103226 
38.660000 0.103587 
38.661000 0.103946 
38.662000 0.104303 
38.663000 0.104660 
38.664000 0.105019 
38.665000 0.105379 
38.666000 0.105748 
38.667000 0.106123 
38.668000 0.106503 
38.669000 0.106889 
38.670000 0.107281 
38.671000 0.107680 
38.672000 0.108089 
38.673000 0.108509 
38.674000 0.108926 
38.675000 0.109318 
38.676000 0.109689 
38.677000 0.110041 
38.678000 0.110378 
38.679000 0.110702 
38.680000 0.111017 
38.681000 0.111323 
38.682000 0.111623 
38.683000 0.111924 
38.684000 0.112221 
38.685000 0.112516 
38.686000 0.112809 
38.687000 0.113101 
38.688000 0.113391 
38.689000 0.113682 
38.690000 0.113976 
38.691000 0.114272 
38.692000 0.114567 
38.693000 0.114862 
38.694000 0.115157 
38.695000 0.115452 
38.696000 0.115749 
38.697000 0.116045 
38.698000 0.116342 
38.699000 0.116640 
38.700000 0.116939 
38.701000 0.117238 
38.702000 0.117524 
38.703000 0.117793 
38.704000 0.118047 
38.705000 0.118288 
38.706000 0.118516 
38.707000 0.118735 
38.708000 0.118944 
38.709000 0.119145 
38.710000 0.119338 
38.711000 0.119525 
38.712000 0.119706 
38.713000 0.119882 
38.714000 0.120053 
38.715000 0.120221 
38.716000 0.120387 
38.717000 0.120550 
38.718000 0.120710 
38.719000 0.120867 
38.720000 0.121020 
38.721000 0.121171 
38.722000 0.121319 
38.723000 0.121464 
38.724000 0.121606 
38.725000 0.121746 
38.726000 0.121882 
38.727000 0.122015 
38.728000 0.122144 
38.729000 0.122269 
38.730000 0.122390 
38.731000 0.122506 
38.732000 0.122617 
38.733000 0.122724 
38.734000 0.122825 
38.735000 0.122921 
38.736000 0.123012 
38.737000 0.123096 
38.738000 0.123175 
38.739000 0.123246 
38.740000 0.123311 
38.741000 0.123369 
38.742000 0.123419 
38.743000 0.123461 
38.744000 0.123495 
38.745000 0.123521 
38.746000 0.123540 
38.747000 0.123550 
38.748000 0.123553 
38.749000 0.123548 
38.750000 0.123535 
38.751000 0.123516 
38.752000 0.123489 
38.753000 0.123455 
38.754000 0.123414 
38.755000 0.123367 
38.756000 0.123315 
38.757000 0.123258 
38.758000 0.123195 
38.759000 0.123127 
38.760000 0.123054 
38.761000 0.122977 
38.762000 0.122894 
38.763000 0.122807 
38.764000 0.122715 
38.765000 0.122617 
38.766000 0.122512 
38.767000 0.122397 
38.768000 0.122277 
38.769000 0.122152 
38.770000 0.122022 
38.771000 0.121886 
38.772000 0.121745 
38.773000 0.121598 
38.774000 0.121445 
38.775000 0.121287 
38.776000 0.121123 
38.777000 0.120953 
38.778000 0.120776 
38.779000 0.120594 
38.780000 0.120404 
38.781000 0.120209 
38.782000 0.120006 
38.783000 0.119796 
38.784000 0.119578 
38.785000 0.119352 
38.786000 0.119117 
38.787000 0.118873 
38.788000 0.118619 
38.789000 0.118353 
38.790000 0.118075 
38.791000 0.117784 
38.792000 0.117477 
38.793000 0.117152 
38.794000 0.116821 
38.795000 0.116495 
38.796000 0.116174 
38.797000 0.115856 
38.798000 0.115541 
38.799000 0.115226 
38.800000 0.114913 
38.801000 0.114598 
38.802000 0.114282 
38.803000 0.113965 
38.804000 0.113634 
38.805000 0.113300 
38.806000 0.112961 
38.807000 0.112618 
38.808000 0.112264 
38.809000 0.111900 
38.810000 0.111529 
38.811000 0.111151 
38.812000 0.110763 
38.813000 0.110364 
38.814000 0.109951 
38.815000 0.109522 
38.816000 0.109073 
38.817000 0.108600 
38.818000 0.108120 
38.819000 0.107662 
38.820000 0.107219 
38.821000 0.106788 
38.822000 0.106366 
38.823000 0.105951 
38.824000 0.105540 
38.825000 0.105124 
38.826000 0.104703 
38.827000 0.104281 
38.828000 0.103858 
38.829000 0.103431 
38.830000 0.102987 
38.831000 0.102534 
38.832000 0.102071 
38.833000 0.101594 
38.834000 0.101100 
38.835000 0.100583 
38.836000 0.100038 
38.837000 0.099488 
38.838000 0.098968 
38.839000 0.098470 
38.840000 0.097989 
38.841000 0.097520 
38.842000 0.097062 
38.843000 0.096604 
38.844000 0.096141 
38.845000 0.095679 
38.846000 0.095217 
38.847000 0.094752 
38.848000 0.094273 
38.849000 0.093779 
38.850000 0.093273 
38.851000 0.092750 
38.852000 0.092204 
38.853000 0.091629 
38.854000 0.091034 
38.855000 0.090471 
38.856000 0.089936 
38.857000 0.089422 
38.858000 0.088923 
38.859000 0.088436 
38.860000 0.087950 
38.861000 0.087460 
38.862000 0.086972 
38.863000 0.086483 
38.864000 0.085993 
38.865000 0.085482 
38.866000 0.084955 
38.867000 0.084414 
38.868000 0.083850 
38.869000 0.083257 
38.870000 0.082630 
38.871000 0.082029 
38.872000 0.081460 
38.873000 0.080917 
38.874000 0.080392 
38.875000 0.079881 
38.876000 0.079374 
38.877000 0.078862 
38.878000 0.078352 
38.879000 0.077843 
38.880000 0.077331 
38.881000 0.076799 
38.882000 0.076247 
38.883000 0.075678 
38.884000 0.075082 
38.885000 0.074451 
38.886000 0.073802 
38.887000 0.073193 
38.888000 0.072616 
38.889000 0.072063 
38.890000 0.071529 
38.891000 0.071008 
38.892000 0.070478 
38.893000 0.069953 
38.894000 0.069429 
38.895000 0.068905 
38.896000 0.068371 
38.897000 0.067808 
38.898000 0.067228 
38.899000 0.066623 
38.900000 0.065983 
38.901000 0.065317 
38.902000 0.064689 
38.903000 0.064097 
38.904000 0.063531 
38.905000 0.062985 
38.906000 0.062455 
38.907000 0.061917 
38.908000 0.061385 
38.909000 0.060855 
38.910000 0.060324 
38.911000 0.059787 
38.912000 0.059217 
38.913000 0.058631 
38.914000 0.058019 
38.915000 0.057372 
38.916000 0.056702 
38.917000 0.056074 
38.918000 0.055481 
38.919000 0.054914 
38.920000 0.054368 
38.921000 0.053837 
38.922000 0.053298 
38.923000 0.052766 
38.924000 0.052237 
38.925000 0.051707 
38.926000 0.051169 
38.927000 0.050601 
38.928000 0.050015 
38.929000 0.049405 
38.930000 0.048759 
38.931000 0.048094 
38.932000 0.047472 
38.933000 0.046885 
38.934000 0.046324 
38.935000 0.045783 
38.936000 0.045257 
38.937000 0.044724 
38.938000 0.044197 
38.939000 0.043674 
38.940000 0.043151 
38.941000 0.042620 
38.942000 0.042060 
38.943000 0.041485 
38.944000 0.040885 
38.945000 0.040253 
38.946000 0.039597 
38.947000 0.038980 
38.948000 0.038398 
38.949000 0.037843 
38.950000 0.037308 
38.951000 0.036790 
38.952000 0.036267 
38.953000 0.035748 
38.954000 0.035234 
38.955000 0.034722 
38.956000 0.034207 
38.957000 0.033663 
38.958000 0.033105 
38.959000 0.032528 
38.960000 0.031923 
38.961000 0.031283 
38.962000 0.030662 
38.963000 0.030080 
38.964000 0.029526 
38.965000 0.028994 
38.966000 0.028480 
38.967000 0.027974 
38.968000 0.027463 
38.969000 0.026960 
38.970000 0.026460 
38.971000 0.025960 
38.972000 0.025447 
38.973000 0.024914 
38.974000 0.024366 
38.975000 0.023798 
38.976000 0.023202 
38.977000 0.022576 
38.978000 0.021982 
38.979000 0.021421 
38.980000 0.020886 
38.981000 0.020371 
38.982000 0.019873 
38.983000 0.019381 
38.984000 0.018887 
38.985000 0.018399 
38.986000 0.017915 
38.987000 0.017431 
38.988000 0.016935 
38.989000 0.016421 
38.990000 0.015895 
38.991000 0.015351 
38.992000 0.014783 
38.993000 0.014182 
38.994000 0.013597 
38.995000 0.013046 
38.996000 0.012521 
38.997000 0.012018 
38.998000 0.011531 
38.999000 0.011058 
39.000000 0.010579 
39.001000 0.010107 
39.002000 0.009639 
39.003000 0.009175 
39.004000 0.008710 
39.005000 0.008222 
39.006000 0.007728 
39.007000 0.007221 
39.008000 0.006697 
39.009000 0.006150 
39.010000 0.005573 
39.011000 0.005015 
39.012000 0.004488 
39.013000 0.003986 
39.014000 0.003502 
39.015000 0.003035 
39.016000 0.002581 
39.017000 0.002125 
39.018000 0.001672 
39.019000 0.001225 
39.020000 0.000781 
39.021000 0.000339 
39.022000 -0.000119 
39.023000 -0.000585 
39.024000 -0.001059 
39.025000 -0.001545 
39.026000 -0.002049 
39.027000 -0.002576 
39.028000 -0.003124 
39.029000 -0.003647 
39.030000 -0.004142 
39.031000 -0.004617 
39.032000 -0.005074 
39.033000 -0.005517 
39.034000 -0.005948 
39.035000 -0.006378 
39.036000 -0.006807 
39.037000 -0.007231 
39.038000 -0.007650 
39.039000 -0.008068 
39.040000 -0.008495 
39.041000 -0.008931 
39.042000 -0.009372 
39.043000 -0.009821 
39.044000 -0.010283 
39.045000 -0.010762 
39.046000 -0.011262 
39.047000 -0.011774 
39.048000 -0.012260 
39.049000 -0.012723 
39.050000 -0.013168 
39.051000 -0.013598 
39.052000 -0.014014 
39.053000 -0.014420 
39.054000 -0.014820 
39.055000 -0.015224 
39.056000 -0.015621 
39.057000 -0.016014 
39.058000 -0.016404 
39.059000 -0.016796 
39.060000 -0.017199 
39.061000 -0.017604 
39.062000 -0.018014 
39.063000 -0.018430 
39.064000 -0.018858 
39.065000 -0.019300 
39.066000 -0.019759 
39.067000 -0.020235 
39.068000 -0.020691 
39.069000 -0.021125 
39.070000 -0.021542 
39.071000 -0.021946 
39.072000 -0.022338 
39.073000 -0.022719 
39.074000 -0.023091 
39.075000 -0.023460 
39.076000 -0.023831 
39.077000 -0.024196 
39.078000 -0.024556 
39.079000 -0.024913 
39.080000 -0.025274 
39.081000 -0.025641 
39.082000 -0.026008 
39.083000 -0.026378 
39.084000 -0.026753 
39.085000 -0.027135 
39.086000 -0.027527 
39.087000 -0.027931 
39.088000 -0.028351 
39.089000 -0.028784 
39.090000 -0.029201 
39.091000 -0.029599 
39.092000 -0.029981 
39.093000 -0.030351 
39.094000 -0.030711 
39.095000 -0.031062 
39.096000 -0.031404 
39.097000 -0.031738 
39.098000 -0.032070 
39.099000 -0.032403 
39.100000 -0.032730 
39.101000 -0.033053 
39.102000 -0.033373 
39.103000 -0.033695 
39.104000 -0.034022 
39.105000 -0.034348 
39.106000 -0.034675 
39.107000 -0.035006 
39.108000 -0.035341 
39.109000 -0.035681 
39.110000 -0.036028 
39.111000 -0.036385 
39.112000 -0.036752 
39.113000 -0.037132 
39.114000 -0.037512 
39.115000 -0.037876 
39.116000 -0.038224 
39.117000 -0.038561 
39.118000 -0.038886 
39.119000 -0.039204 
39.120000 -0.039515 
39.121000 -0.039818 
39.122000 -0.040114 
39.123000 -0.040403 
39.124000 -0.040692 
39.125000 -0.040980 
39.126000 -0.041264 
39.127000 -0.041545 
39.128000 -0.041823 
39.129000 -0.042104 
39.130000 -0.042386 
39.131000 -0.042668 
39.132000 -0.042950 
39.133000 -0.043233 
39.134000 -0.043518 
39.135000 -0.043805 
39.136000 -0.044095 
39.137000 -0.044390 
39.138000 -0.044689 
39.139000 -0.044996 
39.140000 -0.045310 
39.141000 -0.045633 
39.142000 -0.045959 
39.143000 -0.046273 
39.144000 -0.046575 
39.145000 -0.046867 
39.146000 -0.047150 
39.147000 -0.047424 
39.148000 -0.047691 
39.149000 -0.047953 
39.150000 -0.048211 
39.151000 -0.048464 
39.152000 -0.048711 
39.153000 -0.048953 
39.154000 -0.049191 
39.155000 -0.049432 
39.156000 -0.049670 
39.157000 -0.049905 
39.158000 -0.050137 
39.159000 -0.050368 
39.160000 -0.050604 
39.161000 -0.050838 
39.162000 -0.051071 
39.163000 -0.051304 
39.164000 -0.051537 
39.165000 -0.051770 
39.166000 -0.052004 
39.167000 -0.052238 
39.168000 -0.052473 
39.169000 -0.052711 
39.170000 -0.052951 
39.171000 -0.053194 
39.172000 -0.053440 
39.173000 -0.053691 
39.174000 -0.053947 
39.175000 -0.054208 
39.176000 -0.054472 
39.177000 -0.054727 
39.178000 -0.054974 
39.179000 -0.055213 
39.180000 -0.055446 
39.181000 -0.055673 
39.182000 -0.055894 
39.183000 -0.056110 
39.184000 -0.056322 
39.185000 -0.056530 
39.186000 -0.056734 
39.187000 -0.056934 
39.188000 -0.057131 
39.189000 -0.057327 
39.190000 -0.057521 
39.191000 -0.057711 
39.192000 -0.057897 
39.193000 -0.058084 
39.194000 -0.058273 
39.195000 -0.058460 
39.196000 -0.058651 
39.197000 -0.058841 
39.198000 -0.059030 
39.199000 -0.059217 
39.200000 -0.059403 
39.201000 -0.059588 
39.202000 -0.059771 
39.203000 -0.059954 
39.204000 -0.060136 
39.205000 -0.060318 
39.206000 -0.060500 
39.207000 -0.060682 
39.208000 -0.060864 
39.209000 -0.061047 
39.210000 -0.061231 
39.211000 -0.061417 
39.212000 -0.061604 
39.213000 -0.061792 
39.214000 -0.061983 
39.215000 -0.062176 
39.216000 -0.062371 
39.217000 -0.062570 
39.218000 -0.062772 
39.219000 -0.062975 
39.220000 -0.063174 
39.221000 -0.063368 
39.222000 -0.063556 
39.223000 -0.063740 
39.224000 -0.063919 
39.225000 -0.064095 
39.226000 -0.064267 
39.227000 -0.064435 
39.228000 -0.064600 
39.229000 -0.064762 
39.230000 -0.064921 
39.231000 -0.065077 
39.232000 -0.065231 
39.233000 -0.065383 
39.234000 -0.065532 
39.235000 -0.065679 
39.236000 -0.065824 
39.237000 -0.065967 
39.238000 -0.066109 
39.239000 -0.066248 
39.240000 -0.066390 
39.241000 -0.066534 
39.242000 -0.066680 
39.243000 -0.066824 
39.244000 -0.066966 
39.245000 -0.067107 
39.246000 -0.067246 
39.247000 -0.067384 
39.248000 -0.067520 
39.249000 -0.067654 
39.250000 -0.067787 
39.251000 -0.067919 
39.252000 -0.068049 
39.253000 -0.068178 
39.254000 -0.068306 
39.255000 -0.068433 
39.256000 -0.068559 
39.257000 -0.068684 
39.258000 -0.068808 
39.259000 -0.068931 
39.260000 -0.069053 
39.261000 -0.069175 
39.262000 -0.069295 
39.263000 -0.069415 
39.264000 -0.069534 
39.265000 -0.069653 
39.266000 -0.069770 
39.267000 -0.069887 
39.268000 -0.070004 
39.269000 -0.070119 
39.270000 -0.070234 
39.271000 -0.070348 
39.272000 -0.070461 
39.273000 -0.070574 
39.274000 -0.070686 
39.275000 -0.070797 
39.276000 -0.070907 
39.277000 -0.071016 
39.278000 -0.071124 
39.279000 -0.071231 
39.280000 -0.071337 
39.281000 -0.071442 
39.282000 -0.071545 
39.283000 -0.071643 
39.284000 -0.071739 
39.285000 -0.071831 
39.286000 -0.071920 
39.287000 -0.072005 
39.288000 -0.072088 
39.289000 -0.072168 
39.290000 -0.072245 
39.291000 -0.072319 
39.292000 -0.072391 
39.293000 -0.072460 
39.294000 -0.072527 
39.295000 -0.072591 
39.296000 -0.072652 
39.297000 -0.072712 
39.298000 -0.072768 
39.299000 -0.072823 
39.300000 -0.072876 
39.301000 -0.072926 
39.302000 -0.072974 
39.303000 -0.073020 
39.304000 -0.073063 
39.305000 -0.073105 
39.306000 -0.073145 
39.307000 -0.073182 
39.308000 -0.073218 
39.309000 -0.073251 
39.310000 -0.073283 
39.311000 -0.073312 
39.312000 -0.073340 
39.313000 -0.073366 
39.314000 -0.073390 
39.315000 -0.073412 
39.316000 -0.073432 
39.317000 -0.073450 
39.318000 -0.073466 
39.319000 -0.073481 
39.320000 -0.073493 
39.321000 -0.073504 
39.322000 -0.073513 
39.323000 -0.073520 
39.324000 -0.073525 
39.325000 -0.073529 
39.326000 -0.073531 
39.327000 -0.073531 
39.328000 -0.073529 
39.329000 -0.073526 
39.330000 -0.073521 
39.331000 -0.073514 
39.332000 -0.073506 
39.333000 -0.073495 
39.334000 -0.073483 
39.335000 -0.073469 
39.336000 -0.073453 
39.337000 -0.073435 
39.338000 -0.073415 
39.339000 -0.073394 
39.340000 -0.073371 
39.341000 -0.073346 
39.342000 -0.073320 
39.343000 -0.073292 
39.344000 -0.073262 
39.345000 -0.073231 
39.346000 -0.073198 
39.347000 -0.073163 
39.348000 -0.073126 
39.349000 -0.073088 
39.350000 -0.073048 
39.351000 -0.073006 
39.352000 -0.072962 
39.353000 -0.072917 
39.354000 -0.072870 
39.355000 -0.072822 
39.356000 -0.072771 
39.357000 -0.072719 
39.358000 -0.072665 
39.359000 -0.072609 
39.360000 -0.072551 
39.361000 -0.072491 
39.362000 -0.072430 
39.363000 -0.072367 
39.364000 -0.072301 
39.365000 -0.072234 
39.366000 -0.072165 
39.367000 -0.072094 
39.368000 -0.072021 
39.369000 -0.071945 
39.370000 -0.071868 
39.371000 -0.071789 
39.372000 -0.071707 
39.373000 -0.071623 
39.374000 -0.071537 
39.375000 -0.071449 
39.376000 -0.071359 
39.377000 -0.071268 
39.378000 -0.071177 
39.379000 -0.071086 
39.380000 -0.070994 
39.381000 -0.070902 
39.382000 -0.070809 
39.383000 -0.070717 
39.384000 -0.070624 
39.385000 -0.070531 
39.386000 -0.070437 
39.387000 -0.070343 
39.388000 -0.070250 
39.389000 -0.070155 
39.390000 -0.070061 
39.391000 -0.069967 
39.392000 -0.069872 
39.393000 -0.069777 
39.394000 -0.069682 
39.395000 -0.069587 
39.396000 -0.069491 
39.397000 -0.069395 
39.398000 -0.069300 
39.399000 -0.069204 
39.400000 -0.069107 
39.401000 -0.069011 
39.402000 -0.068914 
39.403000 -0.068818 
39.404000 -0.068721 
39.405000 -0.068623 
39.406000 -0.068526 
39.407000 -0.068428 
39.408000 -0.068330 
39.409000 -0.068232 
39.410000 -0.068134 
39.411000 -0.068035 
39.412000 -0.067937 
39.413000 -0.067838 
39.414000 -0.067739 
39.415000 -0.067640 
39.416000 -0.067540 
39.417000 -0.067437 
39.418000 -0.067332 
39.419000 -0.067224 
39.420000 -0.067115 
39.421000 -0.067006 
39.422000 -0.066897 
39.423000 -0.066788 
39.424000 -0.066679 
39.425000 -0.066570 
39.426000 -0.066461 
39.427000 -0.066351 
39.428000 -0.066241 
39.429000 -0.066131 
39.430000 -0.066021 
39.431000 -0.065911 
39.432000 -0.065800 
39.433000 -0.065689 
39.434000 -0.065578 
39.435000 -0.065466 
39.436000 -0.065353 
39.437000 -0.065239 
39.438000 -0.065125 
39.439000 -0.065011 
39.440000 -0.064895 
39.441000 -0.064778 
39.442000 -0.064661 
39.443000 -0.064542 
39.444000 -0.064422 
39.445000 -0.064301 
39.446000 -0.064179 
39.447000 -0.064055 
39.448000 -0.063931 
39.449000 -0.063804 
39.450000 -0.063676 
39.451000 -0.063546 
39.452000 -0.063415 
39.453000 -0.063281 
39.454000 -0.063145 
39.455000 -0.063008 
39.456000 -0.062868 
39.457000 -0.062727 
39.458000 -0.062589 
39.459000 -0.062453 
39.460000 -0.062318 
39.461000 -0.062186 
39.462000 -0.062055 
39.463000 -0.061925 
39.464000 -0.061797 
39.465000 -0.061671 
39.466000 -0.061546 
39.467000 -0.061422 
39.468000 -0.061299 
39.469000 -0.061178 
39.470000 -0.061057 
39.471000 -0.060938 
39.472000 -0.060819 
39.473000 -0.060702 
39.474000 -0.060585 
39.475000 -0.060469 
39.476000 -0.060353 
39.477000 -0.060239 
39.478000 -0.060125 
39.479000 -0.060011 
39.480000 -0.059898 
39.481000 -0.059785 
39.482000 -0.059673 
39.483000 -0.059560 
39.484000 -0.059445 
39.485000 -0.059328 
39.486000 -0.059213 
39.487000 -0.059097 
39.488000 -0.058980 
39.489000 -0.058862 
39.490000 -0.058745 
39.491000 -0.058629 
39.492000 -0.058513 
