0.08  (-0.0264 0 0) 
0.081  (-0.02673 0 0) 
0.082  (-0.02706 0 0) 
0.083  (-0.02739 0 0) 
0.084  (-0.02772 0 0) 
0.085  (-0.02805 0 0) 
0.086  (-0.02838 0 0) 
0.087  (-0.02871 0 0) 
0.088  (-0.02904 0 0) 
0.089  (-0.02937 0 0) 
0.09  (-0.0297 0 0) 
0.091  (-0.03003 0 0) 
0.092  (-0.03036 0 0) 
0.093  (-0.03069 0 0) 
0.094  (-0.03102 0 0) 
0.095  (-0.03135 0 0) 
0.096  (-0.03168 0 0) 
0.097  (-0.03201 0 0) 
0.098  (-0.03234 0 0) 
0.099  (-0.03267 0 0) 
0.1  (-0.033 0 0) 
0.101  (-0.03333 0 0) 
0.102  (-0.03366 0 0) 
0.103  (-0.03399 0 0) 
0.104  (-0.03432 0 0) 
0.105  (-0.03465 0 0) 
0.106  (-0.03498 0 0) 
0.107  (-0.03531 0 0) 
0.108  (-0.03564 0 0) 
0.109  (-0.03597 0 0) 
0.11  (-0.0363 0 0) 
0.111  (-0.03663 0 0) 
0.112  (-0.03696 0 0) 
0.113  (-0.03729 0 0) 
0.114  (-0.03762 0 0) 
0.115  (-0.03795 0 0) 
0.116  (-0.03828 0 0) 
0.117  (-0.03861 0 0) 
0.118  (-0.03894 0 0) 
0.119  (-0.03927 0 0) 
0.12  (-0.0396 0 0) 
0.121  (-0.03993 0 0) 
0.122  (-0.04026 0 0) 
0.123  (-0.04059 0 0) 
0.124  (-0.04092 0 0) 
0.125  (-0.04125 0 0) 
0.126  (-0.04158 0 0) 
0.127  (-0.04191 0 0) 
0.128  (-0.04224 0 0) 
0.129  (-0.04257 0 0) 
0.13  (-0.0429 0 0) 
0.131  (-0.04323 0 0) 
0.132  (-0.04356 0 0) 
0.133  (-0.04389 0 0) 
0.134  (-0.04422 0 0) 
0.135  (-0.04455 0 0) 
0.136  (-0.04488 0 0) 
0.137  (-0.04521 0 0) 
0.138  (-0.04554 0 0) 
0.139  (-0.04587 0 0) 
0.14  (-0.0462 0 0) 
0.141  (-0.04653 0 0) 
0.142  (-0.04686 0 0) 
0.143  (-0.04719 0 0) 
0.144  (-0.04752 0 0) 
0.145  (-0.04785 0 0) 
0.146  (-0.04818 0 0) 
0.147  (-0.04851 0 0) 
0.148  (-0.04884 0 0) 
0.149  (-0.04917 0 0) 
0.15  (-0.0495 0 0) 
0.151  (-0.04983 0 0) 
0.152  (-0.05016 0 0) 
0.153  (-0.05049 0 0) 
0.154  (-0.05082 0 0) 
0.155  (-0.05115 0 0) 
0.156  (-0.05148 0 0) 
0.157  (-0.05181 0 0) 
0.158  (-0.05214 0 0) 
0.159  (-0.05247 0 0) 
0.16  (-0.0528 0 0) 
0.161  (-0.05313 0 0) 
0.162  (-0.05346 0 0) 
0.163  (-0.05379 0 0) 
0.164  (-0.05412 0 0) 
0.165  (-0.05445 0 0) 
0.166  (-0.05478 0 0) 
0.167  (-0.05511 0 0) 
0.168  (-0.05544 0 0) 
0.169  (-0.05577 0 0) 
0.17  (-0.0561 0 0) 
0.171  (-0.05643 0 0) 
0.172  (-0.05676 0 0) 
0.173  (-0.05709 0 0) 
0.174  (-0.05742 0 0) 
0.175  (-0.05775 0 0) 
0.176  (-0.05808 0 0) 
0.177  (-0.05841 0 0) 
0.178  (-0.05874 0 0) 
0.179  (-0.05907 0 0) 
0.18  (-0.0594 0 0) 
0.181  (-0.05973 0 0) 
0.182  (-0.06006 0 0) 
0.183  (-0.06039 0 0) 
0.184  (-0.06072 0 0) 
0.185  (-0.06105 0 0) 
0.186  (-0.06138 0 0) 
0.187  (-0.06171 0 0) 
0.188  (-0.06204 0 0) 
0.189  (-0.06237 0 0) 
0.19  (-0.0627 0 0) 
0.191  (-0.06303 0 0) 
0.192  (-0.06336 0 0) 
0.193  (-0.06369 0 0) 
0.194  (-0.06402 0 0) 
0.195  (-0.06435 0 0) 
0.196  (-0.06468 0 0) 
0.197  (-0.06501 0 0) 
0.198  (-0.06534 0 0) 
0.199  (-0.06567 0 0) 
0.2  (-0.066 0 0) 
0.201  (-0.06633 0 0) 
0.202  (-0.06666 0 0) 
0.203  (-0.06699 0 0) 
0.204  (-0.06732 0 0) 
0.205  (-0.06765 0 0) 
0.206  (-0.06798 0 0) 
0.207  (-0.06831 0 0) 
0.208  (-0.06864 0 0) 
0.209  (-0.06897 0 0) 
0.21  (-0.0693 0 0) 
0.211  (-0.06963 0 0) 
0.212  (-0.06996 0 0) 
0.213  (-0.07029 0 0) 
0.214  (-0.07062 0 0) 
0.215  (-0.07095 0 0) 
0.216  (-0.07128 0 0) 
0.217  (-0.07161 0 0) 
0.218  (-0.07194 0 0) 
0.219  (-0.07227 0 0) 
0.22  (-0.0726 0 0) 
0.221  (-0.07293 0 0) 
0.222  (-0.07326 0 0) 
0.223  (-0.07359 0 0) 
0.224  (-0.07392 0 0) 
0.225  (-0.07425 0 0) 
0.226  (-0.07458 0 0) 
0.227  (-0.07491 0 0) 
0.228  (-0.07524 0 0) 
0.229  (-0.07557 0 0) 
0.23  (-0.0759 0 0) 
0.231  (-0.07623 0 0) 
0.232  (-0.07656 0 0) 
0.233  (-0.07689 0 0) 
0.234  (-0.07722 0 0) 
0.235  (-0.07755 0 0) 
0.236  (-0.07788 0 0) 
0.237  (-0.07821 0 0) 
0.238  (-0.07854 0 0) 
0.239  (-0.07887 0 0) 
0.24  (-0.0792 0 0) 
0.241  (-0.07953 0 0) 
0.242  (-0.07986 0 0) 
0.243  (-0.08019 0 0) 
0.244  (-0.08052 0 0) 
0.245  (-0.08085 0 0) 
0.246  (-0.08118 0 0) 
0.247  (-0.08151 0 0) 
0.248  (-0.08184 0 0) 
0.249  (-0.08217 0 0) 
0.25  (-0.0825 0 0) 
0.251  (-0.08283 0 0) 
0.252  (-0.08316 0 0) 
0.253  (-0.08349 0 0) 
0.254  (-0.08382 0 0) 
0.255  (-0.08415 0 0) 
0.256  (-0.08448 0 0) 
0.257  (-0.08481 0 0) 
0.258  (-0.08514 0 0) 
0.259  (-0.08547 0 0) 
0.26  (-0.0858 0 0) 
0.261  (-0.08613 0 0) 
0.262  (-0.08646 0 0) 
0.263  (-0.08679 0 0) 
0.264  (-0.08712 0 0) 
0.265  (-0.08745 0 0) 
0.266  (-0.08778 0 0) 
0.267  (-0.08811 0 0) 
0.268  (-0.08844 0 0) 
0.269  (-0.08877 0 0) 
0.27  (-0.0891 0 0) 
0.271  (-0.08943 0 0) 
0.272  (-0.08976 0 0) 
0.273  (-0.09009 0 0) 
0.274  (-0.09042 0 0) 
0.275  (-0.09075 0 0) 
0.276  (-0.09108 0 0) 
0.277  (-0.09141 0 0) 
0.278  (-0.09174 0 0) 
0.279  (-0.09207 0 0) 
0.28  (-0.0924 0 0) 
0.281  (-0.09273 0 0) 
0.282  (-0.09306 0 0) 
0.283  (-0.09339 0 0) 
0.284  (-0.09372 0 0) 
0.285  (-0.09405 0 0) 
0.286  (-0.09438 0 0) 
0.287  (-0.09471 0 0) 
0.288  (-0.09504 0 0) 
0.289  (-0.09537 0 0) 
0.29  (-0.0957 0 0) 
0.291  (-0.09603 0 0) 
0.292  (-0.09636 0 0) 
0.293  (-0.09669 0 0) 
0.294  (-0.09702 0 0) 
0.295  (-0.09735 0 0) 
0.296  (-0.09768 0 0) 
0.297  (-0.09801 0 0) 
0.298  (-0.09834 0 0) 
0.299  (-0.09867 0 0) 
0.3  (-0.099 0 0) 
0.301  (-0.09933 0 0) 
0.302  (-0.09966 0 0) 
0.303  (-0.09999 0 0) 
0.304  (-0.10032 0 0) 
0.305  (-0.10065 0 0) 
0.306  (-0.10098 0 0) 
0.307  (-0.10131 0 0) 
0.308  (-0.10164 0 0) 
0.309  (-0.10197 0 0) 
0.31  (-0.1023 0 0) 
0.311  (-0.10263 0 0) 
0.312  (-0.10296 0 0) 
0.313  (-0.10329 0 0) 
0.314  (-0.10362 0 0) 
0.315  (-0.10395 0 0) 
0.316  (-0.10428 0 0) 
0.317  (-0.10461 0 0) 
0.318  (-0.10494 0 0) 
0.319  (-0.10527 0 0) 
0.32  (-0.1056 0 0) 
0.321  (-0.10593 0 0) 
0.322  (-0.10626 0 0) 
0.323  (-0.10659 0 0) 
0.324  (-0.10692 0 0) 
0.325  (-0.10725 0 0) 
0.326  (-0.10758 0 0) 
0.327  (-0.10791 0 0) 
0.328  (-0.10824 0 0) 
0.329  (-0.10857 0 0) 
0.33  (-0.1089 0 0) 
0.331  (-0.10923 0 0) 
0.332  (-0.10956 0 0) 
0.333  (-0.10989 0 0) 
0.334  (-0.11022 0 0) 
0.335  (-0.11055 0 0) 
0.336  (-0.11088 0 0) 
0.337  (-0.11121 0 0) 
0.338  (-0.11154 0 0) 
0.339  (-0.11187 0 0) 
0.34  (-0.1122 0 0) 
0.341  (-0.11253 0 0) 
0.342  (-0.11286 0 0) 
0.343  (-0.11319 0 0) 
0.344  (-0.11352 0 0) 
0.345  (-0.11385 0 0) 
0.346  (-0.11418 0 0) 
0.347  (-0.11451 0 0) 
0.348  (-0.11484 0 0) 
0.349  (-0.11517 0 0) 
0.35  (-0.1155 0 0) 
0.351  (-0.11583 0 0) 
0.352  (-0.11616 0 0) 
0.353  (-0.11649 0 0) 
0.354  (-0.11682 0 0) 
0.355  (-0.11715 0 0) 
0.356  (-0.11748 0 0) 
0.357  (-0.11781 0 0) 
0.358  (-0.11814 0 0) 
0.359  (-0.11847 0 0) 
0.36  (-0.1188 0 0) 
0.361  (-0.11913 0 0) 
0.362  (-0.11946 0 0) 
0.363  (-0.11979 0 0) 
0.364  (-0.12012 0 0) 
0.365  (-0.12045 0 0) 
0.366  (-0.12078 0 0) 
0.367  (-0.12111 0 0) 
0.368  (-0.12144 0 0) 
0.369  (-0.12177 0 0) 
0.37  (-0.1221 0 0) 
0.371  (-0.12243 0 0) 
0.372  (-0.12276 0 0) 
0.373  (-0.12309 0 0) 
0.374  (-0.12342 0 0) 
0.375  (-0.12375 0 0) 
0.376  (-0.12408 0 0) 
0.377  (-0.12441 0 0) 
0.378  (-0.12474 0 0) 
0.379  (-0.12507 0 0) 
0.38  (-0.1254 0 0) 
0.381  (-0.12573 0 0) 
0.382  (-0.12606 0 0) 
0.383  (-0.12639 0 0) 
0.384  (-0.12672 0 0) 
0.385  (-0.12705 0 0) 
0.386  (-0.12738 0 0) 
0.387  (-0.12771 0 0) 
0.388  (-0.12804 0 0) 
0.389  (-0.12837 0 0) 
0.39  (-0.1287 0 0) 
0.391  (-0.12903 0 0) 
0.392  (-0.12936 0 0) 
0.393  (-0.12969 0 0) 
0.394  (-0.13002 0 0) 
0.395  (-0.13035 0 0) 
0.396  (-0.13068 0 0) 
0.397  (-0.13101 0 0) 
0.398  (-0.13134 0 0) 
0.399  (-0.13167 0 0) 
0.4  (-0.132 0 0) 
0.401  (-0.13233 0 0) 
0.402  (-0.13266 0 0) 
0.403  (-0.13299 0 0) 
0.404  (-0.13332 0 0) 
0.405  (-0.13365 0 0) 
0.406  (-0.13398 0 0) 
0.407  (-0.13431 0 0) 
0.408  (-0.13464 0 0) 
0.409  (-0.13497 0 0) 
0.41  (-0.1353 0 0) 
0.411  (-0.13563 0 0) 
0.412  (-0.13596 0 0) 
0.413  (-0.13629 0 0) 
0.414  (-0.13662 0 0) 
0.415  (-0.13695 0 0) 
0.416  (-0.13728 0 0) 
0.417  (-0.13761 0 0) 
0.418  (-0.13794 0 0) 
0.419  (-0.13827 0 0) 
0.42  (-0.1386 0 0) 
0.421  (-0.13893 0 0) 
0.422  (-0.13926 0 0) 
0.423  (-0.13959 0 0) 
0.424  (-0.13992 0 0) 
0.425  (-0.14025 0 0) 
0.426  (-0.14058 0 0) 
0.427  (-0.14091 0 0) 
0.428  (-0.14124 0 0) 
0.429  (-0.14157 0 0) 
0.43  (-0.1419 0 0) 
0.431  (-0.14223 0 0) 
0.432  (-0.14256 0 0) 
0.433  (-0.14289 0 0) 
0.434  (-0.14322 0 0) 
0.435  (-0.14355 0 0) 
0.436  (-0.14388 0 0) 
0.437  (-0.14421 0 0) 
0.438  (-0.14454 0 0) 
0.439  (-0.14487 0 0) 
0.44  (-0.1452 0 0) 
0.441  (-0.14553 0 0) 
0.442  (-0.14586 0 0) 
0.443  (-0.14619 0 0) 
0.444  (-0.14652 0 0) 
0.445  (-0.14685 0 0) 
0.446  (-0.14718 0 0) 
0.447  (-0.14751 0 0) 
0.448  (-0.14784 0 0) 
0.449  (-0.14817 0 0) 
0.45  (-0.1485 0 0) 
0.451  (-0.14883 0 0) 
0.452  (-0.14916 0 0) 
0.453  (-0.14949 0 0) 
0.454  (-0.14982 0 0) 
0.455  (-0.15015 0 0) 
0.456  (-0.15048 0 0) 
0.457  (-0.15081 0 0) 
0.458  (-0.15114 0 0) 
0.459  (-0.15147 0 0) 
0.46  (-0.1518 0 0) 
0.461  (-0.15213 0 0) 
0.462  (-0.15246 0 0) 
0.463  (-0.15279 0 0) 
0.464  (-0.15312 0 0) 
0.465  (-0.15345 0 0) 
0.466  (-0.15378 0 0) 
0.467  (-0.15411 0 0) 
0.468  (-0.15444 0 0) 
0.469  (-0.15477 0 0) 
0.47  (-0.1551 0 0) 
0.471  (-0.15543 0 0) 
0.472  (-0.15576 0 0) 
0.473  (-0.15609 0 0) 
0.474  (-0.15642 0 0) 
0.475  (-0.15675 0 0) 
0.476  (-0.15708 0 0) 
0.477  (-0.15741 0 0) 
0.478  (-0.15774 0 0) 
0.479  (-0.15807 0 0) 
0.48  (-0.1584 0 0) 
0.481  (-0.15873 0 0) 
0.482  (-0.15906 0 0) 
0.483  (-0.15939 0 0) 
0.484  (-0.15972 0 0) 
0.485  (-0.16005 0 0) 
0.486  (-0.16038 0 0) 
0.487  (-0.16071 0 0) 
0.488  (-0.16104 0 0) 
0.489  (-0.16137 0 0) 
0.49  (-0.1617 0 0) 
0.491  (-0.16203 0 0) 
0.492  (-0.16236 0 0) 
0.493  (-0.16269 0 0) 
0.494  (-0.16302 0 0) 
0.495  (-0.16335 0 0) 
0.496  (-0.16368 0 0) 
0.497  (-0.16401 0 0) 
0.498  (-0.16434 0 0) 
0.499  (-0.16467 0 0) 
0.5  (-0.165 0 0) 
0.501  (-0.16533 0 0) 
0.502  (-0.16566 0 0) 
0.503  (-0.16599 0 0) 
0.504  (-0.16632 0 0) 
0.505  (-0.16665 0 0) 
0.506  (-0.16698 0 0) 
0.507  (-0.16731 0 0) 
0.508  (-0.16764 0 0) 
0.509  (-0.16797 0 0) 
0.51  (-0.1683 0 0) 
0.511  (-0.16863 0 0) 
0.512  (-0.16896 0 0) 
0.513  (-0.16929 0 0) 
0.514  (-0.16962 0 0) 
0.515  (-0.16995 0 0) 
0.516  (-0.17028 0 0) 
0.517  (-0.17061 0 0) 
0.518  (-0.17094 0 0) 
0.519  (-0.17127 0 0) 
0.52  (-0.1716 0 0) 
0.521  (-0.17193 0 0) 
0.522  (-0.17226 0 0) 
0.523  (-0.17259 0 0) 
0.524  (-0.17292 0 0) 
0.525  (-0.17325 0 0) 
0.526  (-0.17358 0 0) 
0.527  (-0.17391 0 0) 
0.528  (-0.17424 0 0) 
0.529  (-0.17457 0 0) 
0.53  (-0.1749 0 0) 
0.531  (-0.17523 0 0) 
0.532  (-0.17556 0 0) 
0.533  (-0.17589 0 0) 
0.534  (-0.17622 0 0) 
0.535  (-0.17655 0 0) 
0.536  (-0.17688 0 0) 
0.537  (-0.17721 0 0) 
0.538  (-0.17754 0 0) 
0.539  (-0.17787 0 0) 
0.54  (-0.1782 0 0) 
0.541  (-0.17853 0 0) 
0.542  (-0.17886 0 0) 
0.543  (-0.17919 0 0) 
0.544  (-0.17952 0 0) 
0.545  (-0.17985 0 0) 
0.546  (-0.18018 0 0) 
0.547  (-0.18051 0 0) 
0.548  (-0.18084 0 0) 
0.549  (-0.18117 0 0) 
0.55  (-0.1815 0 0) 
0.551  (-0.18183 0 0) 
0.552  (-0.18216 0 0) 
0.553  (-0.18249 0 0) 
0.554  (-0.18282 0 0) 
0.555  (-0.18315 0 0) 
0.556  (-0.18348 0 0) 
0.557  (-0.18381 0 0) 
0.558  (-0.18414 0 0) 
0.559  (-0.18447 0 0) 
0.56  (-0.1848 0 0) 
0.561  (-0.18513 0 0) 
0.562  (-0.18546 0 0) 
0.563  (-0.18579 0 0) 
0.564  (-0.18612 0 0) 
0.565  (-0.18645 0 0) 
0.566  (-0.18678 0 0) 
0.567  (-0.18711 0 0) 
0.568  (-0.18744 0 0) 
0.569  (-0.18777 0 0) 
0.57  (-0.1881 0 0) 
0.571  (-0.18843 0 0) 
0.572  (-0.18876 0 0) 
0.573  (-0.18909 0 0) 
0.574  (-0.18942 0 0) 
0.575  (-0.18975 0 0) 
0.576  (-0.19008 0 0) 
0.577  (-0.19041 0 0) 
0.578  (-0.19074 0 0) 
0.579  (-0.19107 0 0) 
0.58  (-0.1914 0 0) 
0.581  (-0.19173 0 0) 
0.582  (-0.19206 0 0) 
0.583  (-0.19239 0 0) 
0.584  (-0.19272 0 0) 
0.585  (-0.19305 0 0) 
0.586  (-0.19338 0 0) 
0.587  (-0.19371 0 0) 
0.588  (-0.19404 0 0) 
0.589  (-0.19437 0 0) 
0.59  (-0.1947 0 0) 
0.591  (-0.19503 0 0) 
0.592  (-0.19536 0 0) 
0.593  (-0.19569 0 0) 
0.594  (-0.19602 0 0) 
0.595  (-0.19635 0 0) 
0.596  (-0.19668 0 0) 
0.597  (-0.19701 0 0) 
0.598  (-0.19734 0 0) 
0.599  (-0.19767 0 0) 
0.6  (-0.198 0 0) 
0.601  (-0.19833 0 0) 
0.602  (-0.19866 0 0) 
0.603  (-0.19899 0 0) 
0.604  (-0.19932 0 0) 
0.605  (-0.19965 0 0) 
0.606  (-0.19998 0 0) 
0.607  (-0.20031 0 0) 
0.608  (-0.20064 0 0) 
0.609  (-0.20097 0 0) 
0.61  (-0.2013 0 0) 
0.611  (-0.20163 0 0) 
0.612  (-0.20196 0 0) 
0.613  (-0.20229 0 0) 
0.614  (-0.20262 0 0) 
0.615  (-0.20295 0 0) 
0.616  (-0.20328 0 0) 
0.617  (-0.20361 0 0) 
0.618  (-0.20394 0 0) 
0.619  (-0.20427 0 0) 
0.62  (-0.2046 0 0) 
0.621  (-0.20493 0 0) 
0.622  (-0.20526 0 0) 
0.623  (-0.20559 0 0) 
0.624  (-0.20592 0 0) 
0.625  (-0.20625 0 0) 
0.626  (-0.20658 0 0) 
0.627  (-0.20691 0 0) 
0.628  (-0.20724 0 0) 
0.629  (-0.20757 0 0) 
0.63  (-0.2079 0 0) 
0.631  (-0.20823 0 0) 
0.632  (-0.20856 0 0) 
0.633  (-0.20889 0 0) 
0.634  (-0.20922 0 0) 
0.635  (-0.20955 0 0) 
0.636  (-0.20988 0 0) 
0.637  (-0.21021 0 0) 
0.638  (-0.21054 0 0) 
0.639  (-0.21087 0 0) 
0.64  (-0.2112 0 0) 
0.641  (-0.21153 0 0) 
0.642  (-0.21186 0 0) 
0.643  (-0.21219 0 0) 
0.644  (-0.21252 0 0) 
0.645  (-0.21285 0 0) 
0.646  (-0.21318 0 0) 
0.647  (-0.21351 0 0) 
0.648  (-0.21384 0 0) 
0.649  (-0.21417 0 0) 
0.65  (-0.2145 0 0) 
0.651  (-0.21483 0 0) 
0.652  (-0.21516 0 0) 
0.653  (-0.21549 0 0) 
0.654  (-0.21582 0 0) 
0.655  (-0.21615 0 0) 
0.656  (-0.21648 0 0) 
0.657  (-0.21681 0 0) 
0.658  (-0.21714 0 0) 
0.659  (-0.21747 0 0) 
0.66  (-0.2178 0 0) 
0.661  (-0.21813 0 0) 
0.662  (-0.21846 0 0) 
0.663  (-0.21879 0 0) 
0.664  (-0.21912 0 0) 
0.665  (-0.21945 0 0) 
0.666  (-0.21978 0 0) 
0.667  (-0.22011 0 0) 
0.668  (-0.22044 0 0) 
0.669  (-0.22077 0 0) 
0.67  (-0.2211 0 0) 
0.671  (-0.22143 0 0) 
0.672  (-0.22176 0 0) 
0.673  (-0.22209 0 0) 
0.674  (-0.22242 0 0) 
0.675  (-0.22275 0 0) 
0.676  (-0.22308 0 0) 
0.677  (-0.22341 0 0) 
0.678  (-0.22374 0 0) 
0.679  (-0.22407 0 0) 
0.68  (-0.2244 0 0) 
0.681  (-0.22473 0 0) 
0.682  (-0.22506 0 0) 
0.683  (-0.22539 0 0) 
0.684  (-0.22572 0 0) 
0.685  (-0.22605 0 0) 
0.686  (-0.22638 0 0) 
0.687  (-0.22671 0 0) 
0.688  (-0.22704 0 0) 
0.689  (-0.22737 0 0) 
0.69  (-0.2277 0 0) 
0.691  (-0.22803 0 0) 
0.692  (-0.22836 0 0) 
0.693  (-0.22869 0 0) 
0.694  (-0.22902 0 0) 
0.695  (-0.22935 0 0) 
0.696  (-0.22968 0 0) 
0.697  (-0.23001 0 0) 
0.698  (-0.23034 0 0) 
0.699  (-0.23067 0 0) 
0.7  (-0.231 0 0) 
0.701  (-0.23133 0 0) 
0.702  (-0.23166 0 0) 
0.703  (-0.23199 0 0) 
0.704  (-0.23232 0 0) 
0.705  (-0.23265 0 0) 
0.706  (-0.23298 0 0) 
0.707  (-0.23331 0 0) 
0.708  (-0.23364 0 0) 
0.709  (-0.23397 0 0) 
0.71  (-0.2343 0 0) 
0.711  (-0.23463 0 0) 
0.712  (-0.23496 0 0) 
0.713  (-0.23529 0 0) 
0.714  (-0.23562 0 0) 
0.715  (-0.23595 0 0) 
0.716  (-0.23628 0 0) 
0.717  (-0.23661 0 0) 
0.718  (-0.23694 0 0) 
0.719  (-0.23727 0 0) 
0.72  (-0.2376 0 0) 
0.721  (-0.23793 0 0) 
0.722  (-0.23826 0 0) 
0.723  (-0.23859 0 0) 
0.724  (-0.23892 0 0) 
0.725  (-0.23925 0 0) 
0.726  (-0.23958 0 0) 
0.727  (-0.23991 0 0) 
0.728  (-0.24024 0 0) 
0.729  (-0.24057 0 0) 
0.73  (-0.2409 0 0) 
0.731  (-0.24123 0 0) 
0.732  (-0.24156 0 0) 
0.733  (-0.24189 0 0) 
0.734  (-0.24222 0 0) 
0.735  (-0.24255 0 0) 
0.736  (-0.24288 0 0) 
0.737  (-0.24321 0 0) 
0.738  (-0.24354 0 0) 
0.739  (-0.24387 0 0) 
0.74  (-0.2442 0 0) 
0.741  (-0.24453 0 0) 
0.742  (-0.24486 0 0) 
0.743  (-0.24519 0 0) 
0.744  (-0.24552 0 0) 
0.745  (-0.24585 0 0) 
0.746  (-0.24618 0 0) 
0.747  (-0.24651 0 0) 
0.748  (-0.24684 0 0) 
0.749  (-0.24717 0 0) 
0.75  (-0.2475 0 0) 
0.751  (-0.24783 0 0) 
0.752  (-0.24816 0 0) 
0.753  (-0.24849 0 0) 
0.754  (-0.24882 0 0) 
0.755  (-0.24915 0 0) 
0.756  (-0.24948 0 0) 
0.757  (-0.24981 0 0) 
0.758  (-0.25014 0 0) 
0.759  (-0.25047 0 0) 
0.76  (-0.2508 0 0) 
0.761  (-0.25113 0 0) 
0.762  (-0.25146 0 0) 
0.763  (-0.25179 0 0) 
0.764  (-0.25212 0 0) 
0.765  (-0.25245 0 0) 
0.766  (-0.25278 0 0) 
0.767  (-0.25311 0 0) 
0.768  (-0.25344 0 0) 
0.769  (-0.25377 0 0) 
0.77  (-0.2541 0 0) 
0.771  (-0.25443 0 0) 
0.772  (-0.25476 0 0) 
0.773  (-0.25509 0 0) 
0.774  (-0.25542 0 0) 
0.775  (-0.25575 0 0) 
0.776  (-0.25608 0 0) 
0.777  (-0.25641 0 0) 
0.778  (-0.25674 0 0) 
0.779  (-0.25707 0 0) 
0.78  (-0.2574 0 0) 
0.781  (-0.25773 0 0) 
0.782  (-0.25806 0 0) 
0.783  (-0.25839 0 0) 
0.784  (-0.25872 0 0) 
0.785  (-0.25905 0 0) 
0.786  (-0.25938 0 0) 
0.787  (-0.25971 0 0) 
0.788  (-0.26004 0 0) 
0.789  (-0.26037 0 0) 
0.79  (-0.2607 0 0) 
0.791  (-0.26103 0 0) 
0.792  (-0.26136 0 0) 
0.793  (-0.26169 0 0) 
0.794  (-0.26202 0 0) 
0.795  (-0.26235 0 0) 
0.796  (-0.26268 0 0) 
0.797  (-0.26301 0 0) 
0.798  (-0.26334 0 0) 
0.799  (-0.26367 0 0) 
0.8  (-0.264 0 0) 
0.801  (-0.26433 0 0) 
0.802  (-0.26466 0 0) 
0.803  (-0.26499 0 0) 
0.804  (-0.26532 0 0) 
0.805  (-0.26565 0 0) 
0.806  (-0.26598 0 0) 
0.807  (-0.26631 0 0) 
0.808  (-0.26664 0 0) 
0.809  (-0.26697 0 0) 
0.81  (-0.2673 0 0) 
0.811  (-0.26763 0 0) 
0.812  (-0.26796 0 0) 
0.813  (-0.26829 0 0) 
0.814  (-0.26862 0 0) 
0.815  (-0.26895 0 0) 
0.816  (-0.26928 0 0) 
0.817  (-0.26961 0 0) 
0.818  (-0.26994 0 0) 
0.819  (-0.27027 0 0) 
0.82  (-0.2706 0 0) 
0.821  (-0.27093 0 0) 
0.822  (-0.27126 0 0) 
0.823  (-0.27159 0 0) 
