Time(s) Surface_Elevation(m)
37.069000 0.016361 
37.070000 0.016340 
37.071000 0.016320 
37.072000 0.016300 
37.073000 0.016279 
37.074000 0.016259 
37.075000 0.016238 
37.076000 0.016218 
37.077000 0.016197 
37.078000 0.016176 
37.079000 0.016155 
37.080000 0.016134 
37.081000 0.016113 
37.082000 0.016092 
37.083000 0.016070 
37.084000 0.016049 
37.085000 0.016027 
37.086000 0.016006 
37.087000 0.015984 
37.088000 0.015962 
37.089000 0.015940 
37.090000 0.015918 
37.091000 0.015896 
37.092000 0.015873 
37.093000 0.015851 
37.094000 0.015828 
37.095000 0.015806 
37.096000 0.015783 
37.097000 0.015760 
37.098000 0.015737 
37.099000 0.015713 
37.100000 0.015690 
37.101000 0.015666 
37.102000 0.015643 
37.103000 0.015619 
37.104000 0.015595 
37.105000 0.015570 
37.106000 0.015546 
37.107000 0.015521 
37.108000 0.015497 
37.109000 0.015472 
37.110000 0.015447 
37.111000 0.015422 
37.112000 0.015396 
37.113000 0.015371 
37.114000 0.015345 
37.115000 0.015319 
37.116000 0.015293 
37.117000 0.015266 
37.118000 0.015240 
37.119000 0.015213 
37.120000 0.015186 
37.121000 0.015159 
37.122000 0.015131 
37.123000 0.015103 
37.124000 0.015076 
37.125000 0.015048 
37.126000 0.015019 
37.127000 0.014991 
37.128000 0.014962 
37.129000 0.014933 
37.130000 0.014904 
37.131000 0.014874 
37.132000 0.014845 
37.133000 0.014815 
37.134000 0.014785 
37.135000 0.014755 
37.136000 0.014724 
37.137000 0.014693 
37.138000 0.014662 
37.139000 0.014631 
37.140000 0.014600 
37.141000 0.014568 
37.142000 0.014536 
37.143000 0.014504 
37.144000 0.014472 
37.145000 0.014440 
37.146000 0.014407 
37.147000 0.014375 
37.148000 0.014342 
37.149000 0.014309 
37.150000 0.014276 
37.151000 0.014242 
37.152000 0.014209 
37.153000 0.014176 
37.154000 0.014144 
37.155000 0.014111 
37.156000 0.014079 
37.157000 0.014046 
37.158000 0.014014 
37.159000 0.013982 
37.160000 0.013950 
37.161000 0.013918 
37.162000 0.013886 
37.163000 0.013854 
37.164000 0.013823 
37.165000 0.013791 
37.166000 0.013759 
37.167000 0.013728 
37.168000 0.013696 
37.169000 0.013665 
37.170000 0.013633 
37.171000 0.013601 
37.172000 0.013569 
37.173000 0.013537 
37.174000 0.013505 
37.175000 0.013472 
37.176000 0.013439 
37.177000 0.013405 
37.178000 0.013371 
37.179000 0.013336 
37.180000 0.013301 
37.181000 0.013265 
37.182000 0.013229 
37.183000 0.013191 
37.184000 0.013153 
37.185000 0.013114 
37.186000 0.013075 
37.187000 0.013034 
37.188000 0.012993 
37.189000 0.012950 
37.190000 0.012907 
37.191000 0.012862 
37.192000 0.012817 
37.193000 0.012770 
37.194000 0.012723 
37.195000 0.012674 
37.196000 0.012624 
37.197000 0.012573 
37.198000 0.012520 
37.199000 0.012466 
37.200000 0.012411 
37.201000 0.012355 
37.202000 0.012297 
37.203000 0.012238 
37.204000 0.012177 
37.205000 0.012116 
37.206000 0.012052 
37.207000 0.011988 
37.208000 0.011922 
37.209000 0.011855 
37.210000 0.011787 
37.211000 0.011717 
37.212000 0.011645 
37.213000 0.011573 
37.214000 0.011499 
37.215000 0.011424 
37.216000 0.011348 
37.217000 0.011270 
37.218000 0.011190 
37.219000 0.011108 
37.220000 0.011024 
37.221000 0.010940 
37.222000 0.010854 
37.223000 0.010765 
37.224000 0.010675 
37.225000 0.010582 
37.226000 0.010486 
37.227000 0.010388 
37.228000 0.010289 
37.229000 0.010188 
37.230000 0.010086 
37.231000 0.009979 
37.232000 0.009871 
37.233000 0.009760 
37.234000 0.009647 
37.235000 0.009532 
37.236000 0.009415 
37.237000 0.009296 
37.238000 0.009175 
37.239000 0.009052 
37.240000 0.008927 
37.241000 0.008801 
37.242000 0.008672 
37.243000 0.008541 
37.244000 0.008408 
37.245000 0.008274 
37.246000 0.008137 
37.247000 0.007998 
37.248000 0.007857 
37.249000 0.007713 
37.250000 0.007567 
37.251000 0.007419 
37.252000 0.007269 
37.253000 0.007115 
37.254000 0.006959 
37.255000 0.006800 
37.256000 0.006637 
37.257000 0.006472 
37.258000 0.006302 
37.259000 0.006129 
37.260000 0.005953 
37.261000 0.005771 
37.262000 0.005588 
37.263000 0.005407 
37.264000 0.005228 
37.265000 0.005052 
37.266000 0.004878 
37.267000 0.004706 
37.268000 0.004536 
37.269000 0.004368 
37.270000 0.004201 
37.271000 0.004034 
37.272000 0.003869 
37.273000 0.003704 
37.274000 0.003540 
37.275000 0.003377 
37.276000 0.003213 
37.277000 0.003048 
37.278000 0.002884 
37.279000 0.002720 
37.280000 0.002557 
37.281000 0.002390 
37.282000 0.002223 
37.283000 0.002056 
37.284000 0.001889 
37.285000 0.001720 
37.286000 0.001549 
37.287000 0.001378 
37.288000 0.001207 
37.289000 0.001035 
37.290000 0.000863 
37.291000 0.000691 
37.292000 0.000518 
37.293000 0.000345 
37.294000 0.000171 
37.295000 -0.000003 
37.296000 -0.000178 
37.297000 -0.000354 
37.298000 -0.000530 
37.299000 -0.000707 
37.300000 -0.000886 
37.301000 -0.001065 
37.302000 -0.001246 
37.303000 -0.001428 
37.304000 -0.001613 
37.305000 -0.001799 
37.306000 -0.001988 
37.307000 -0.002180 
37.308000 -0.002375 
37.309000 -0.002573 
37.310000 -0.002776 
37.311000 -0.002981 
37.312000 -0.003182 
37.313000 -0.003378 
37.314000 -0.003570 
37.315000 -0.003758 
37.316000 -0.003943 
37.317000 -0.004124 
37.318000 -0.004303 
37.319000 -0.004478 
37.320000 -0.004652 
37.321000 -0.004824 
37.322000 -0.004994 
37.323000 -0.005161 
37.324000 -0.005329 
37.325000 -0.005495 
37.326000 -0.005659 
37.327000 -0.005823 
37.328000 -0.005986 
37.329000 -0.006147 
37.330000 -0.006308 
37.331000 -0.006470 
37.332000 -0.006632 
37.333000 -0.006792 
37.334000 -0.006951 
37.335000 -0.007113 
37.336000 -0.007274 
37.337000 -0.007434 
37.338000 -0.007593 
37.339000 -0.007751 
37.340000 -0.007909 
37.341000 -0.008066 
37.342000 -0.008224 
37.343000 -0.008380 
37.344000 -0.008537 
37.345000 -0.008693 
37.346000 -0.008850 
37.347000 -0.009006 
37.348000 -0.009162 
37.349000 -0.009319 
37.350000 -0.009475 
37.351000 -0.009632 
37.352000 -0.009790 
37.353000 -0.009948 
37.354000 -0.010107 
37.355000 -0.010267 
37.356000 -0.010429 
37.357000 -0.010591 
37.358000 -0.010755 
37.359000 -0.010921 
37.360000 -0.011089 
37.361000 -0.011258 
37.362000 -0.011431 
37.363000 -0.011602 
37.364000 -0.011769 
37.365000 -0.011932 
37.366000 -0.012091 
37.367000 -0.012248 
37.368000 -0.012402 
37.369000 -0.012553 
37.370000 -0.012702 
37.371000 -0.012847 
37.372000 -0.012990 
37.373000 -0.013131 
37.374000 -0.013269 
37.375000 -0.013406 
37.376000 -0.013540 
37.377000 -0.013673 
37.378000 -0.013805 
37.379000 -0.013935 
37.380000 -0.014066 
37.381000 -0.014194 
37.382000 -0.014322 
37.383000 -0.014448 
37.384000 -0.014573 
37.385000 -0.014696 
37.386000 -0.014819 
37.387000 -0.014940 
37.388000 -0.015062 
37.389000 -0.015183 
37.390000 -0.015305 
37.391000 -0.015427 
37.392000 -0.015548 
37.393000 -0.015667 
37.394000 -0.015786 
37.395000 -0.015904 
37.396000 -0.016022 
37.397000 -0.016138 
37.398000 -0.016254 
37.399000 -0.016369 
37.400000 -0.016483 
37.401000 -0.016597 
37.402000 -0.016711 
37.403000 -0.016823 
37.404000 -0.016935 
37.405000 -0.017046 
37.406000 -0.017157 
37.407000 -0.017267 
37.408000 -0.017376 
37.409000 -0.017485 
37.410000 -0.017593 
37.411000 -0.017701 
37.412000 -0.017808 
37.413000 -0.017915 
37.414000 -0.018022 
37.415000 -0.018128 
37.416000 -0.018234 
37.417000 -0.018340 
37.418000 -0.018445 
37.419000 -0.018550 
37.420000 -0.018655 
37.421000 -0.018760 
37.422000 -0.018865 
37.423000 -0.018969 
37.424000 -0.019074 
37.425000 -0.019178 
37.426000 -0.019283 
37.427000 -0.019388 
37.428000 -0.019492 
37.429000 -0.019597 
37.430000 -0.019703 
37.431000 -0.019808 
37.432000 -0.019914 
37.433000 -0.020019 
37.434000 -0.020124 
37.435000 -0.020226 
37.436000 -0.020327 
37.437000 -0.020425 
37.438000 -0.020521 
37.439000 -0.020616 
37.440000 -0.020709 
37.441000 -0.020800 
37.442000 -0.020890 
37.443000 -0.020977 
37.444000 -0.021064 
37.445000 -0.021148 
37.446000 -0.021232 
37.447000 -0.021314 
37.448000 -0.021394 
37.449000 -0.021474 
37.450000 -0.021552 
37.451000 -0.021628 
37.452000 -0.021704 
37.453000 -0.021778 
37.454000 -0.021851 
37.455000 -0.021923 
37.456000 -0.021994 
37.457000 -0.022064 
37.458000 -0.022133 
37.459000 -0.022200 
37.460000 -0.022267 
37.461000 -0.022333 
37.462000 -0.022398 
37.463000 -0.022461 
37.464000 -0.022524 
37.465000 -0.022586 
37.466000 -0.022647 
37.467000 -0.022707 
37.468000 -0.022766 
37.469000 -0.022824 
37.470000 -0.022881 
37.471000 -0.022938 
37.472000 -0.022993 
37.473000 -0.023048 
37.474000 -0.023102 
37.475000 -0.023155 
37.476000 -0.023208 
37.477000 -0.023261 
37.478000 -0.023312 
37.479000 -0.023363 
37.480000 -0.023414 
37.481000 -0.023464 
37.482000 -0.023513 
37.483000 -0.023562 
37.484000 -0.023610 
37.485000 -0.023657 
37.486000 -0.023703 
37.487000 -0.023749 
37.488000 -0.023793 
37.489000 -0.023837 
37.490000 -0.023881 
37.491000 -0.023923 
37.492000 -0.023965 
37.493000 -0.024006 
37.494000 -0.024046 
37.495000 -0.024086 
37.496000 -0.024125 
37.497000 -0.024163 
37.498000 -0.024200 
37.499000 -0.024237 
37.500000 -0.024273 
37.501000 -0.024308 
37.502000 -0.024343 
37.503000 -0.024376 
37.504000 -0.024409 
37.505000 -0.024442 
37.506000 -0.024473 
37.507000 -0.024504 
37.508000 -0.024534 
37.509000 -0.024563 
37.510000 -0.024592 
37.511000 -0.024620 
37.512000 -0.024647 
37.513000 -0.024673 
37.514000 -0.024699 
37.515000 -0.024723 
37.516000 -0.024747 
37.517000 -0.024770 
37.518000 -0.024793 
37.519000 -0.024814 
37.520000 -0.024835 
37.521000 -0.024855 
37.522000 -0.024874 
37.523000 -0.024892 
37.524000 -0.024909 
37.525000 -0.024926 
37.526000 -0.024942 
37.527000 -0.024957 
37.528000 -0.024972 
37.529000 -0.024985 
37.530000 -0.024998 
37.531000 -0.025009 
37.532000 -0.025020 
37.533000 -0.025030 
37.534000 -0.025040 
37.535000 -0.025048 
37.536000 -0.025055 
37.537000 -0.025062 
37.538000 -0.025068 
37.539000 -0.025072 
37.540000 -0.025076 
37.541000 -0.025079 
37.542000 -0.025081 
37.543000 -0.025083 
37.544000 -0.025083 
37.545000 -0.025082 
37.546000 -0.025080 
37.547000 -0.025078 
37.548000 -0.025074 
37.549000 -0.025070 
37.550000 -0.025064 
37.551000 -0.025058 
37.552000 -0.025050 
37.553000 -0.025041 
37.554000 -0.025032 
37.555000 -0.025021 
37.556000 -0.025009 
37.557000 -0.024997 
37.558000 -0.024983 
37.559000 -0.024968 
37.560000 -0.024952 
37.561000 -0.024934 
37.562000 -0.024916 
37.563000 -0.024896 
37.564000 -0.024876 
37.565000 -0.024854 
37.566000 -0.024831 
37.567000 -0.024806 
37.568000 -0.024781 
37.569000 -0.024754 
37.570000 -0.024726 
37.571000 -0.024696 
37.572000 -0.024666 
37.573000 -0.024634 
37.574000 -0.024601 
37.575000 -0.024566 
37.576000 -0.024531 
37.577000 -0.024494 
37.578000 -0.024456 
37.579000 -0.024416 
37.580000 -0.024376 
37.581000 -0.024334 
37.582000 -0.024291 
37.583000 -0.024247 
37.584000 -0.024202 
37.585000 -0.024156 
37.586000 -0.024109 
37.587000 -0.024061 
37.588000 -0.024012 
37.589000 -0.023963 
37.590000 -0.023912 
37.591000 -0.023861 
37.592000 -0.023809 
37.593000 -0.023756 
37.594000 -0.023703 
37.595000 -0.023650 
37.596000 -0.023596 
37.597000 -0.023541 
37.598000 -0.023487 
37.599000 -0.023433 
37.600000 -0.023379 
37.601000 -0.023325 
37.602000 -0.023271 
37.603000 -0.023218 
37.604000 -0.023165 
37.605000 -0.023113 
37.606000 -0.023062 
37.607000 -0.023011 
37.608000 -0.022962 
37.609000 -0.022913 
37.610000 -0.022866 
37.611000 -0.022820 
37.612000 -0.022775 
37.613000 -0.022732 
37.614000 -0.022690 
37.615000 -0.022650 
37.616000 -0.022611 
37.617000 -0.022574 
37.618000 -0.022539 
37.619000 -0.022506 
37.620000 -0.022475 
37.621000 -0.022445 
37.622000 -0.022418 
37.623000 -0.022393 
37.624000 -0.022369 
37.625000 -0.022348 
37.626000 -0.022329 
37.627000 -0.022312 
37.628000 -0.022297 
37.629000 -0.022284 
37.630000 -0.022274 
37.631000 -0.022265 
37.632000 -0.022259 
37.633000 -0.022255 
37.634000 -0.022252 
37.635000 -0.022252 
37.636000 -0.022254 
37.637000 -0.022258 
37.638000 -0.022263 
37.639000 -0.022270 
37.640000 -0.022280 
37.641000 -0.022291 
37.642000 -0.022303 
37.643000 -0.022318 
37.644000 -0.022334 
37.645000 -0.022351 
37.646000 -0.022370 
37.647000 -0.022390 
37.648000 -0.022412 
37.649000 -0.022434 
37.650000 -0.022458 
37.651000 -0.022483 
37.652000 -0.022509 
37.653000 -0.022535 
37.654000 -0.022563 
37.655000 -0.022591 
37.656000 -0.022619 
37.657000 -0.022649 
37.658000 -0.022678 
37.659000 -0.022709 
37.660000 -0.022739 
37.661000 -0.022770 
37.662000 -0.022801 
37.663000 -0.022833 
37.664000 -0.022864 
37.665000 -0.022896 
37.666000 -0.022928 
37.667000 -0.022960 
37.668000 -0.022992 
37.669000 -0.023025 
37.670000 -0.023057 
37.671000 -0.023089 
37.672000 -0.023121 
37.673000 -0.023153 
37.674000 -0.023185 
37.675000 -0.023217 
37.676000 -0.023249 
37.677000 -0.023280 
37.678000 -0.023311 
37.679000 -0.023343 
37.680000 -0.023374 
37.681000 -0.023404 
37.682000 -0.023435 
37.683000 -0.023465 
37.684000 -0.023495 
37.685000 -0.023525 
37.686000 -0.023555 
37.687000 -0.023584 
37.688000 -0.023614 
37.689000 -0.023643 
37.690000 -0.023672 
37.691000 -0.023701 
37.692000 -0.023729 
37.693000 -0.023757 
37.694000 -0.023786 
37.695000 -0.023814 
37.696000 -0.023842 
37.697000 -0.023869 
37.698000 -0.023897 
37.699000 -0.023925 
37.700000 -0.023952 
37.701000 -0.023979 
37.702000 -0.024007 
37.703000 -0.024034 
37.704000 -0.024061 
37.705000 -0.024088 
37.706000 -0.024115 
37.707000 -0.024142 
37.708000 -0.024169 
37.709000 -0.024196 
37.710000 -0.024223 
37.711000 -0.024250 
37.712000 -0.024277 
37.713000 -0.024304 
37.714000 -0.024331 
37.715000 -0.024359 
37.716000 -0.024386 
37.717000 -0.024414 
37.718000 -0.024441 
37.719000 -0.024469 
37.720000 -0.024497 
37.721000 -0.024525 
37.722000 -0.024553 
37.723000 -0.024582 
37.724000 -0.024610 
37.725000 -0.024639 
37.726000 -0.024668 
37.727000 -0.024697 
37.728000 -0.024727 
37.729000 -0.024756 
37.730000 -0.024786 
37.731000 -0.024817 
37.732000 -0.024848 
37.733000 -0.024880 
37.734000 -0.024913 
37.735000 -0.024946 
37.736000 -0.024980 
37.737000 -0.025014 
37.738000 -0.025048 
37.739000 -0.025082 
37.740000 -0.025118 
37.741000 -0.025154 
37.742000 -0.025191 
37.743000 -0.025229 
37.744000 -0.025268 
37.745000 -0.025307 
37.746000 -0.025346 
37.747000 -0.025386 
37.748000 -0.025426 
37.749000 -0.025466 
37.750000 -0.025507 
37.751000 -0.025548 
37.752000 -0.025590 
37.753000 -0.025632 
37.754000 -0.025674 
37.755000 -0.025717 
37.756000 -0.025760 
37.757000 -0.025804 
37.758000 -0.025848 
37.759000 -0.025893 
37.760000 -0.025938 
37.761000 -0.025983 
37.762000 -0.026030 
37.763000 -0.026076 
37.764000 -0.026123 
37.765000 -0.026171 
37.766000 -0.026219 
37.767000 -0.026267 
37.768000 -0.026317 
37.769000 -0.026366 
37.770000 -0.026416 
37.771000 -0.026467 
37.772000 -0.026519 
37.773000 -0.026571 
37.774000 -0.026623 
37.775000 -0.026676 
37.776000 -0.026730 
37.777000 -0.026784 
37.778000 -0.026839 
37.779000 -0.026894 
37.780000 -0.026950 
37.781000 -0.027007 
37.782000 -0.027064 
37.783000 -0.027122 
37.784000 -0.027181 
37.785000 -0.027240 
37.786000 -0.027300 
37.787000 -0.027360 
37.788000 -0.027421 
37.789000 -0.027483 
37.790000 -0.027546 
37.791000 -0.027609 
37.792000 -0.027673 
37.793000 -0.027738 
37.794000 -0.027803 
37.795000 -0.027869 
37.796000 -0.027936 
37.797000 -0.028004 
37.798000 -0.028072 
37.799000 -0.028141 
37.800000 -0.028211 
37.801000 -0.028282 
37.802000 -0.028354 
37.803000 -0.028426 
37.804000 -0.028500 
37.805000 -0.028574 
37.806000 -0.028648 
37.807000 -0.028722 
37.808000 -0.028796 
37.809000 -0.028869 
37.810000 -0.028942 
37.811000 -0.029014 
37.812000 -0.029086 
37.813000 -0.029158 
37.814000 -0.029229 
37.815000 -0.029300 
37.816000 -0.029370 
37.817000 -0.029440 
37.818000 -0.029510 
37.819000 -0.029580 
37.820000 -0.029649 
37.821000 -0.029718 
37.822000 -0.029786 
37.823000 -0.029854 
37.824000 -0.029922 
37.825000 -0.029990 
37.826000 -0.030057 
37.827000 -0.030124 
37.828000 -0.030191 
37.829000 -0.030257 
37.830000 -0.030323 
37.831000 -0.030389 
37.832000 -0.030455 
37.833000 -0.030521 
37.834000 -0.030586 
37.835000 -0.030651 
37.836000 -0.030716 
37.837000 -0.030781 
37.838000 -0.030845 
37.839000 -0.030909 
37.840000 -0.030974 
37.841000 -0.031038 
37.842000 -0.031101 
37.843000 -0.031165 
37.844000 -0.031229 
37.845000 -0.031292 
37.846000 -0.031355 
37.847000 -0.031419 
37.848000 -0.031482 
37.849000 -0.031545 
37.850000 -0.031609 
37.851000 -0.031673 
37.852000 -0.031738 
37.853000 -0.031803 
37.854000 -0.031868 
37.855000 -0.031933 
37.856000 -0.032000 
37.857000 -0.032067 
37.858000 -0.032135 
37.859000 -0.032202 
37.860000 -0.032270 
37.861000 -0.032338 
37.862000 -0.032405 
37.863000 -0.032473 
37.864000 -0.032540 
37.865000 -0.032607 
37.866000 -0.032674 
37.867000 -0.032741 
37.868000 -0.032808 
37.869000 -0.032875 
37.870000 -0.032941 
37.871000 -0.033007 
37.872000 -0.033073 
37.873000 -0.033139 
37.874000 -0.033205 
37.875000 -0.033271 
37.876000 -0.033336 
37.877000 -0.033401 
37.878000 -0.033467 
37.879000 -0.033532 
37.880000 -0.033597 
37.881000 -0.033662 
37.882000 -0.033727 
37.883000 -0.033791 
37.884000 -0.033856 
37.885000 -0.033921 
37.886000 -0.033985 
37.887000 -0.034050 
37.888000 -0.034114 
37.889000 -0.034178 
37.890000 -0.034243 
37.891000 -0.034307 
37.892000 -0.034371 
37.893000 -0.034435 
37.894000 -0.034500 
37.895000 -0.034564 
37.896000 -0.034628 
37.897000 -0.034693 
37.898000 -0.034757 
37.899000 -0.034821 
37.900000 -0.034886 
37.901000 -0.034950 
37.902000 -0.035015 
37.903000 -0.035080 
37.904000 -0.035145 
37.905000 -0.035209 
37.906000 -0.035275 
37.907000 -0.035340 
37.908000 -0.035405 
37.909000 -0.035471 
37.910000 -0.035536 
37.911000 -0.035602 
37.912000 -0.035668 
37.913000 -0.035735 
37.914000 -0.035801 
37.915000 -0.035868 
37.916000 -0.035935 
37.917000 -0.036002 
37.918000 -0.036070 
37.919000 -0.036138 
37.920000 -0.036206 
37.921000 -0.036274 
37.922000 -0.036343 
37.923000 -0.036413 
37.924000 -0.036482 
37.925000 -0.036552 
37.926000 -0.036622 
37.927000 -0.036693 
37.928000 -0.036765 
37.929000 -0.036836 
37.930000 -0.036908 
37.931000 -0.036981 
37.932000 -0.037054 
37.933000 -0.037128 
37.934000 -0.037202 
37.935000 -0.037275 
37.936000 -0.037347 
37.937000 -0.037419 
37.938000 -0.037490 
37.939000 -0.037561 
37.940000 -0.037631 
37.941000 -0.037700 
37.942000 -0.037769 
37.943000 -0.037837 
37.944000 -0.037904 
37.945000 -0.037971 
37.946000 -0.038038 
37.947000 -0.038104 
37.948000 -0.038169 
37.949000 -0.038234 
37.950000 -0.038299 
37.951000 -0.038363 
37.952000 -0.038427 
37.953000 -0.038490 
37.954000 -0.038553 
37.955000 -0.038615 
37.956000 -0.038677 
37.957000 -0.038739 
37.958000 -0.038800 
37.959000 -0.038861 
37.960000 -0.038922 
37.961000 -0.038982 
37.962000 -0.039042 
37.963000 -0.039101 
37.964000 -0.039160 
37.965000 -0.039219 
37.966000 -0.039277 
37.967000 -0.039336 
37.968000 -0.039394 
37.969000 -0.039451 
37.970000 -0.039508 
37.971000 -0.039565 
37.972000 -0.039622 
37.973000 -0.039678 
37.974000 -0.039734 
37.975000 -0.039790 
37.976000 -0.039846 
37.977000 -0.039901 
37.978000 -0.039957 
37.979000 -0.040013 
37.980000 -0.040069 
37.981000 -0.040125 
37.982000 -0.040182 
37.983000 -0.040239 
37.984000 -0.040296 
37.985000 -0.040353 
37.986000 -0.040411 
37.987000 -0.040468 
37.988000 -0.040525 
37.989000 -0.040581 
37.990000 -0.040638 
37.991000 -0.040694 
37.992000 -0.040750 
37.993000 -0.040805 
37.994000 -0.040860 
37.995000 -0.040915 
37.996000 -0.040969 
37.997000 -0.041023 
37.998000 -0.041077 
37.999000 -0.041130 
38.000000 -0.041183 
38.001000 -0.041236 
38.002000 -0.041288 
38.003000 -0.041340 
38.004000 -0.041391 
38.005000 -0.041442 
38.006000 -0.041493 
38.007000 -0.041544 
38.008000 -0.041594 
38.009000 -0.041643 
38.010000 -0.041692 
38.011000 -0.041741 
38.012000 -0.041790 
38.013000 -0.041838 
38.014000 -0.041886 
38.015000 -0.041933 
38.016000 -0.041980 
38.017000 -0.042027 
38.018000 -0.042073 
38.019000 -0.042119 
38.020000 -0.042165 
38.021000 -0.042210 
38.022000 -0.042255 
38.023000 -0.042300 
38.024000 -0.042344 
38.025000 -0.042388 
38.026000 -0.042431 
38.027000 -0.042474 
38.028000 -0.042517 
38.029000 -0.042560 
38.030000 -0.042602 
38.031000 -0.042643 
38.032000 -0.042685 
38.033000 -0.042726 
38.034000 -0.042766 
38.035000 -0.042807 
38.036000 -0.042847 
38.037000 -0.042886 
38.038000 -0.042926 
38.039000 -0.042965 
38.040000 -0.043003 
38.041000 -0.043041 
38.042000 -0.043079 
38.043000 -0.043117 
38.044000 -0.043154 
38.045000 -0.043191 
38.046000 -0.043228 
38.047000 -0.043264 
38.048000 -0.043300 
38.049000 -0.043336 
38.050000 -0.043371 
38.051000 -0.043406 
38.052000 -0.043441 
38.053000 -0.043475 
38.054000 -0.043509 
38.055000 -0.043543 
38.056000 -0.043576 
38.057000 -0.043609 
38.058000 -0.043642 
38.059000 -0.043674 
