experiment "Irregular waves for ECN campaign SOFTWIND SPAR" with ("nantes_main_posn/default.ttf")
/* Wave data read from .dat files prepared with MatLab routine LHEEA_irrwave_generation_SW_SPAR_additionnal.m */
/* Poly-chromatic wave data*/
wave (or run) 1;
Period	Frequency	Amplitude	Height	Direction	Phase
2.16949	0.460938	0.00326013	0.00652026	0	5.75292
2.1649	0.461914	0.00325491	0.00650983	0	4.03108
2.16034	0.462891	0.00324961	0.00649923	0	2.45049
2.15579	0.463867	0.00324423	0.00648846	0	3.05357
2.15126	0.464844	0.00323877	0.00647755	0	3.79699
2.14675	0.46582	0.00323324	0.00646648	0	3.45291
2.14226	0.466797	0.00322763	0.00645527	0	5.81937
2.13779	0.467773	0.00322195	0.00644391	0	5.77257
2.13333	0.46875	0.0032162	0.00643241	0	2.48108
2.1289	0.469727	0.00321038	0.00642077	0	6.05236
2.12448	0.470703	0.0032045	0.00640899	0	1.093
2.12008	0.47168	0.00319854	0.00639709	0	0.793752
2.1157	0.472656	0.00319253	0.00638505	0	0.848727
2.11134	0.473633	0.00318645	0.0063729	0	3.17717
2.107	0.474609	0.00318031	0.00636062	0	0.135244
2.10267	0.475586	0.00317411	0.00634822	0	5.95627
2.09836	0.476563	0.00316785	0.00633571	0	5.19692
2.09407	0.477539	0.00316154	0.00632308	0	0.094367
2.0898	0.478516	0.00315517	0.00631035	0	1.10707
2.08554	0.479492	0.00314875	0.00629751	0	2.08642
2.0813	0.480469	0.00314228	0.00628456	0	0.823077
2.07708	0.481445	0.00313576	0.00627152	0	5.08618
2.07287	0.482422	0.00312919	0.00625837	0	2.16604
2.06869	0.483398	0.00312257	0.00624514	0	5.90687
2.06452	0.484375	0.0031159	0.0062318	0	3.6569
2.06036	0.485352	0.00310919	0.00621838	0	5.52186
2.05622	0.486328	0.00310244	0.00620488	0	5.30762
2.0521	0.487305	0.00309564	0.00619128	0	5.68875
2.048	0.488281	0.00308881	0.00617761	0	2.88951
2.04391	0.489258	0.00308193	0.00616386	0	3.4328
2.03984	0.490234	0.00307501	0.00615003	0	5.01777
2.03579	0.491211	0.00306806	0.00613612	0	1.79522
2.03175	0.492188	0.00306107	0.00612214	0	3.08035
2.02772	0.493164	0.00305405	0.0061081	0	3.76432
2.02372	0.494141	0.00304699	0.00609398	0	0.0975984
2.01972	0.495117	0.0030399	0.0060798	0	3.72895
2.01575	0.496094	0.00303278	0.00606556	0	2.72487
2.01179	0.49707	0.00302563	0.00605125	0	5.0728
2.00784	0.498047	0.00301844	0.00603689	0	1.98074
2.00391	0.499023	0.00301123	0.00602247	0	5.61019
2	0.5	0.003004	0.00600799	0	3.63078
1.9961	0.500977	0.00299673	0.00599347	0	1.15617
1.99222	0.501953	0.00298944	0.00597889	0	4.95071
1.98835	0.50293	0.00298213	0.00596426	0	3.84551
1.9845	0.503906	0.00297479	0.00594959	0	0.338722
1.98066	0.504883	0.00296744	0.00593487	0	2.64015
1.97683	0.505859	0.00296006	0.00592011	0	4.26672
1.97303	0.506836	0.00295265	0.00590531	0	5.77175
1.96923	0.507813	0.00294523	0.00589047	0	0.002526
1.96545	0.508789	0.00293779	0.00587559	0	6.13716
1.96169	0.509766	0.00293034	0.00586067	0	2.36612
1.95793	0.510742	0.00292286	0.00584573	0	6.11846
1.9542	0.511719	0.00291537	0.00583075	0	3.79954
1.95048	0.512695	0.00290787	0.00581573	0	5.20779
1.94677	0.513672	0.00290035	0.00580069	0	3.61102
1.94307	0.514648	0.00289281	0.00578563	0	3.94632
1.93939	0.515625	0.00288527	0.00577053	0	1.79433
1.93573	0.516602	0.00287771	0.00575541	0	3.68718
1.93208	0.517578	0.00287014	0.00574027	0	4.71253
1.92844	0.518555	0.00286256	0.00572511	0	5.39294
1.92481	0.519531	0.00285496	0.00570993	0	4.74432
1.9212	0.520508	0.00284736	0.00569473	0	4.38602
1.9176	0.521484	0.00283975	0.00567951	0	5.43168
1.91402	0.522461	0.00283214	0.00566427	0	2.02746
1.91045	0.523438	0.00282451	0.00564903	0	4.21469
1.90689	0.524414	0.00281688	0.00563376	0	2.83292
1.90335	0.525391	0.00280925	0.00561849	0	2.40082
1.89981	0.526367	0.0028016	0.00560321	0	2.5812
1.8963	0.527344	0.00279396	0.00558791	0	2.52257
1.89279	0.52832	0.00278631	0.00557261	0	1.99418
1.8893	0.529297	0.00277865	0.0055573	0	3.90763
1.88582	0.530273	0.002771	0.00554199	0	2.70332
1.88235	0.53125	0.00276334	0.00552667	0	6.11858
1.8789	0.532227	0.00275567	0.00551135	0	4.25875
1.87546	0.533203	0.00274801	0.00549603	0	1.24765
1.87203	0.53418	0.00274035	0.0054807	0	2.68104
1.86861	0.535156	0.00273269	0.00546537	0	2.15731
1.86521	0.536133	0.00272502	0.00545005	0	5.01171
1.86182	0.537109	0.00271736	0.00543473	0	5.52919
1.85844	0.538086	0.0027097	0.0054194	0	5.67901
1.85507	0.539063	0.00270204	0.00540409	0	4.16399
1.85172	0.540039	0.00269439	0.00538878	0	1.69777
1.84838	0.541016	0.00268673	0.00537347	0	1.58567
1.84505	0.541992	0.00267909	0.00535817	0	5.37148
1.84173	0.542969	0.00267144	0.00534288	0	3.31573
1.83842	0.543945	0.0026638	0.00532759	0	5.04013
1.83513	0.544922	0.00265616	0.00531232	0	3.59705
1.83184	0.545898	0.00264853	0.00529706	0	4.60647
1.82857	0.546875	0.0026409	0.0052818	0	3.26105
1.82531	0.547852	0.00263328	0.00526656	0	4.84361
1.82206	0.548828	0.00262567	0.00525133	0	3.57424
1.81883	0.549805	0.00261806	0.00523612	0	2.92614
1.8156	0.550781	0.00261046	0.00522091	0	2.15318
1.81239	0.551758	0.00260286	0.00520573	0	0.428572
1.80919	0.552734	0.00259528	0.00519055	0	2.37457
1.806	0.553711	0.0025877	0.0051754	0	0.500305
1.80282	0.554688	0.00258013	0.00516026	0	6.17522
1.79965	0.555664	0.00257257	0.00514514	0	1.14111
1.79649	0.556641	0.00256502	0.00513004	0	5.10106
1.79335	0.557617	0.00255748	0.00511495	0	5.49755
1.79021	0.558594	0.00254995	0.00509989	0	4.32543
1.78709	0.55957	0.00254242	0.00508485	0	3.57824
1.78397	0.560547	0.00253491	0.00506982	0	1.01141
1.78087	0.561523	0.00252741	0.00505482	0	2.93349
1.77778	0.5625	0.00251992	0.00503984	0	2.16878
1.7747	0.563477	0.00251244	0.00502488	0	1.41397
1.77163	0.564453	0.00250497	0.00500995	0	3.72286
1.76857	0.56543	0.00249752	0.00499504	0	1.96205
1.76552	0.566406	0.00249008	0.00498015	0	5.75732
1.76248	0.567383	0.00248264	0.00496529	0	5.71541
1.75945	0.568359	0.00247523	0.00495045	0	1.61552
1.75643	0.569336	0.00246782	0.00493564	0	0.696751
1.75342	0.570313	0.00246043	0.00492086	0	1.21242
1.75043	0.571289	0.00245305	0.0049061	0	3.13898
1.74744	0.572266	0.00244568	0.00489137	0	4.57784
1.74446	0.573242	0.00243833	0.00487666	0	1.30812
1.7415	0.574219	0.00243099	0.00486198	0	1.55844
1.73854	0.575195	0.00242367	0.00484734	0	5.35121
1.73559	0.576172	0.00241636	0.00483272	0	2.61285
1.73266	0.577148	0.00240906	0.00481813	0	3.87475
1.72973	0.578125	0.00240178	0.00480357	0	1.46817
1.72681	0.579102	0.00239452	0.00478903	0	0.640679
1.72391	0.580078	0.00238727	0.00477453	0	3.24123
1.72101	0.581055	0.00238003	0.00476006	0	2.99797
1.71812	0.582031	0.00237281	0.00474562	0	0.959264
1.71524	0.583008	0.00236561	0.00473122	0	3.90692
1.71237	0.583984	0.00235842	0.00471684	0	3.41812
1.70952	0.584961	0.00235125	0.00470249	0	4.11007
1.70667	0.585938	0.00234409	0.00468818	0	0.908206
1.70383	0.586914	0.00233695	0.0046739	0	4.72199
1.701	0.587891	0.00232983	0.00465965	0	1.39518
1.69818	0.588867	0.00232272	0.00464544	0	3.26318
1.69536	0.589844	0.00231563	0.00463126	0	4.93416
1.69256	0.59082	0.00230856	0.00461711	0	0.140306
1.68977	0.591797	0.0023015	0.004603	0	2.03803
1.68699	0.592773	0.00229446	0.00458892	0	5.48473
1.68421	0.59375	0.00228744	0.00457487	0	5.30747
1.68144	0.594727	0.00228043	0.00456086	0	3.38312
1.67869	0.595703	0.00227344	0.00454689	0	5.44506
1.67594	0.59668	0.00226647	0.00453295	0	5.96781
1.6732	0.597656	0.00225952	0.00451904	0	5.19247
1.67047	0.598633	0.00225259	0.00450517	0	5.36657
1.66775	0.599609	0.00224567	0.00449134	0	0.620423
1.66504	0.600586	0.00223877	0.00447754	0	4.09227
1.66234	0.601563	0.00223189	0.00446378	0	4.42033
1.65964	0.602539	0.00222503	0.00445005	0	3.83426
1.65696	0.603516	0.00221818	0.00443637	0	5.02413
1.65428	0.604492	0.00221136	0.00442271	0	0.217217
1.65161	0.605469	0.00220455	0.0044091	0	4.83955
1.64895	0.606445	0.00219776	0.00439552	0	4.59759
1.6463	0.607422	0.00219099	0.00438198	0	1.63173
1.64366	0.608398	0.00218424	0.00436847	0	1.61521
1.64103	0.609375	0.0021775	0.004355	0	3.97288
1.6384	0.610352	0.00217079	0.00434157	0	2.16957
1.63578	0.611328	0.00216409	0.00432818	0	5.00511
1.63317	0.612305	0.00215741	0.00431483	0	2.80322
1.63057	0.613281	0.00215075	0.00430151	0	4.91816
1.62798	0.614258	0.00214411	0.00428823	0	6.22332
1.6254	0.615234	0.00213749	0.00427499	0	1.88652
1.62282	0.616211	0.00213089	0.00426179	0	0.898532
1.62025	0.617188	0.00212431	0.00424862	0	5.66309
1.61769	0.618164	0.00211775	0.00423549	0	3.40272
1.61514	0.619141	0.0021112	0.00422241	0	6.12447
1.6126	0.620117	0.00210468	0.00420936	0	3.9999
1.61006	0.621094	0.00209817	0.00419635	0	6.24494
1.60754	0.62207	0.00209169	0.00418337	0	3.43106
1.60502	0.623047	0.00208522	0.00417044	0	3.30763
1.6025	0.624023	0.00207877	0.00415754	0	0.850919
1.6	0.625	0.00207234	0.00414469	0	2.23496
1.5975	0.625977	0.00206594	0.00413187	0	0.164736
1.59502	0.626953	0.00205955	0.00411909	0	1.00779
1.59253	0.62793	0.00205318	0.00410635	0	4.68498
1.59006	0.628906	0.00204683	0.00409365	0	0.191007
1.5876	0.629883	0.0020405	0.00408099	0	2.30306
1.58514	0.630859	0.00203418	0.00406837	0	5.41828
1.58269	0.631836	0.00202789	0.00405579	0	4.35222
1.58025	0.632813	0.00202162	0.00404324	0	4.34132
1.57781	0.633789	0.00201537	0.00403074	0	1.18524
1.57538	0.634766	0.00200914	0.00401827	0	2.77657
1.57296	0.635742	0.00200292	0.00400584	0	3.65416
1.57055	0.636719	0.00199673	0.00399346	0	6.21879
1.56815	0.637695	0.00199055	0.00398111	0	1.28118
1.56575	0.638672	0.0019844	0.0039688	0	1.55655
1.56336	0.639648	0.00197826	0.00395653	0	1.64728
1.56098	0.640625	0.00197215	0.0039443	0	4.71347
1.5586	0.641602	0.00196605	0.00393211	0	2.87126
1.55623	0.642578	0.00195998	0.00391995	0	0.357698
1.55387	0.643555	0.00195392	0.00390784	0	3.1951
1.55152	0.644531	0.00194788	0.00389577	0	1.33178
1.54917	0.645508	0.00194187	0.00388373	0	5.01778
1.54683	0.646484	0.00193587	0.00387174	0	1.86819
1.54449	0.647461	0.00192989	0.00385978	0	0.173454
1.54217	0.648438	0.00192393	0.00384786	0	3.72865
1.53985	0.649414	0.00191799	0.00383599	0	5.30201
1.53754	0.650391	0.00191207	0.00382415	0	2.39399
1.53523	0.651367	0.00190617	0.00381235	0	4.7115
1.53293	0.652344	0.00190029	0.00380059	0	3.2116
1.53064	0.65332	0.00189443	0.00378886	0	3.3989
1.52836	0.654297	0.00188859	0.00377718	0	6.0283
1.52608	0.655273	0.00188277	0.00376554	0	5.05144
1.52381	0.65625	0.00187697	0.00375393	0	0.203092
1.52155	0.657227	0.00187118	0.00374237	0	4.45721
1.51929	0.658203	0.00186542	0.00373084	0	2.92169
1.51704	0.65918	0.00185967	0.00371935	0	5.95363
1.51479	0.660156	0.00185395	0.0037079	0	1.3913
1.51256	0.661133	0.00184824	0.00369649	0	1.67806
1.51032	0.662109	0.00184256	0.00368512	0	0.511916
1.5081	0.663086	0.00183689	0.00367378	0	2.69309
1.50588	0.664063	0.00183124	0.00366249	0	0.684985
1.50367	0.665039	0.00182561	0.00365123	0	3.9822
1.50147	0.666016	0.00182	0.00364001	0	5.04517
1.49927	0.666992	0.00181441	0.00362883	0	4.37813
1.49708	0.667969	0.00180884	0.00361769	0	4.81425
1.49489	0.668945	0.00180329	0.00360658	0	2.1517
1.49271	0.669922	0.00179776	0.00359552	0	5.31464
1.49054	0.670898	0.00179224	0.00358449	0	2.69403
1.48837	0.671875	0.00178675	0.0035735	0	5.17741
1.48621	0.672852	0.00178127	0.00356254	0	3.93639
1.48406	0.673828	0.00177582	0.00355163	0	0.901154
1.48191	0.674805	0.00177038	0.00354075	0	0.492519
1.47977	0.675781	0.00176496	0.00352991	0	0.115187
1.47763	0.676758	0.00175956	0.00351911	0	0.419246
1.4755	0.677734	0.00175417	0.00350835	0	2.88137
1.47338	0.678711	0.00174881	0.00349762	0	0.712148
1.47126	0.679688	0.00174347	0.00348693	0	0.174568
1.46915	0.680664	0.00173814	0.00347628	0	4.74293
1.46705	0.681641	0.00173283	0.00346567	0	2.48092
1.46495	0.682617	0.00172755	0.00345509	0	4.69315
1.46286	0.683594	0.00172228	0.00344455	0	2.84254
1.46077	0.68457	0.00171702	0.00343405	0	2.82798
1.45869	0.685547	0.00171179	0.00342358	0	3.00382
1.45661	0.686523	0.00170658	0.00341315	0	2.97825
1.45455	0.6875	0.00170138	0.00340276	0	5.04642
1.45248	0.688477	0.0016962	0.00339241	0	2.52831
1.45042	0.689453	0.00169104	0.00338209	0	5.68431
1.44837	0.69043	0.0016859	0.0033718	0	0.232861
1.44633	0.691406	0.00168078	0.00336156	0	4.8624
1.44429	0.692383	0.00167567	0.00335135	0	0.789428
1.44225	0.693359	0.00167059	0.00334117	0	3.88624
1.44023	0.694336	0.00166552	0.00333103	0	0.0651206
1.4382	0.695313	0.00166047	0.00332093	0	3.3843
1.43619	0.696289	0.00165543	0.00331087	0	0.0189624
1.43417	0.697266	0.00165042	0.00330084	0	5.97653
1.43217	0.698242	0.00164542	0.00329084	0	5.68881
1.43017	0.699219	0.00164044	0.00328088	0	5.00121
1.42817	0.700195	0.00163548	0.00327096	0	5.75084
1.42618	0.701172	0.00163054	0.00326107	0	0.914569
1.4242	0.702148	0.00162561	0.00325122	0	0.991047
1.42222	0.703125	0.0016207	0.0032414	0	1.17892
1.42025	0.704102	0.00161581	0.00323162	0	3.91126
1.41828	0.705078	0.00161094	0.00322187	0	5.69137
1.41632	0.706055	0.00160608	0.00321216	0	6.22007
1.41436	0.707031	0.00160124	0.00320249	0	4.46811
1.41241	0.708008	0.00159642	0.00319284	0	4.59804
1.41047	0.708984	0.00159162	0.00318324	0	5.71326
1.40853	0.709961	0.00158683	0.00317366	0	2.51876
1.40659	0.710938	0.00158206	0.00316412	0	1.56986
1.40466	0.711914	0.00157731	0.00315462	0	1.08969
1.40274	0.712891	0.00157257	0.00314515	0	0.750571
1.40082	0.713867	0.00156786	0.00313571	0	5.10578
1.39891	0.714844	0.00156316	0.00312631	0	0.922324
1.397	0.71582	0.00155847	0.00311694	0	1.66063
1.3951	0.716797	0.0015538	0.00310761	0	5.14649
1.3932	0.717773	0.00154915	0.00309831	0	1.95148
1.3913	0.71875	0.00154452	0.00308904	0	6.17271
1.38942	0.719727	0.0015399	0.00307981	0	1.67534
1.38753	0.720703	0.0015353	0.00307061	0	3.35304
1.38566	0.72168	0.00153072	0.00306144	0	1.97585
1.38378	0.722656	0.00152615	0.00305231	0	5.72255
1.38192	0.723633	0.0015216	0.00304321	0	2.30314
