experiment "Irregular waves for ECN campaign SOFTWIND SPAR" with ("nantes_main_posn/default.ttf")
/* Wave data read from .dat files prepared with MatLab routine LHEEA_irrwave_generation_SW_SPAR_additionnal.m */
/* Poly-chromatic wave data*/
wave (or run) 1;
Period	Frequency	Amplitude	Height	Direction	Phase
s	Hz	m	m	deg	rad
1.23671	0.808594	0.00142523	0.00285047	0	0.750571
1.23522	0.80957	0.00142203	0.00284406	0	5.10578
1.23373	0.810547	0.00141884	0.00283768	0	0.922324
1.23225	0.811523	0.00141565	0.0028313	0	1.66063
1.23077	0.8125	0.00141247	0.00282493	0	5.14649
1.22929	0.813477	0.00140929	0.00281858	0	1.95148
1.22782	0.814453	0.00140612	0.00281224	0	6.17271
1.22635	0.81543	0.00140295	0.00280591	0	1.67534
1.22488	0.816406	0.00139979	0.00279959	0	3.35304
1.22342	0.817383	0.00139664	0.00279328	0	1.97585
1.22196	0.818359	0.00139349	0.00278699	0	5.72255
1.2205	0.819336	0.00139035	0.0027807	0	2.30314
1.21905	0.820313	0.00138722	0.00277443	0	2.72434
1.2176	0.821289	0.00138409	0.00276818	0	3.21883
1.21615	0.822266	0.00138096	0.00276193	0	5.8992
1.21471	0.823242	0.00137785	0.0027557	0	0.194458
1.21327	0.824219	0.00137474	0.00274947	0	4.50428
1.21183	0.825195	0.00137163	0.00274326	0	5.59844
1.2104	0.826172	0.00136853	0.00273707	0	0.171451
1.20897	0.827148	0.00136544	0.00273088	0	3.28014
1.20755	0.828125	0.00136235	0.00272471	0	2.04825
1.20612	0.829102	0.00135927	0.00271855	0	5.40033
1.20471	0.830078	0.0013562	0.0027124	0	3.50926
1.20329	0.831055	0.00135313	0.00270627	0	4.33683
1.20188	0.832031	0.00135007	0.00270014	0	2.84536
1.20047	0.833008	0.00134702	0.00269403	0	3.94778
1.19906	0.833984	0.00134397	0.00268794	0	1.82273
1.19766	0.834961	0.00134093	0.00268185	0	0.0587388
1.19626	0.835938	0.00133789	0.00267578	0	3.62386
1.19487	0.836914	0.00133486	0.00266972	0	1.95686
1.19347	0.837891	0.00133184	0.00266367	0	3.25009
1.19208	0.838867	0.00132882	0.00265764	0	5.75795
1.1907	0.839844	0.00132581	0.00265162	0	2.67962
1.18931	0.84082	0.0013228	0.00264561	0	1.55444
1.18794	0.841797	0.00131981	0.00263961	0	2.33291
1.18656	0.842773	0.00131682	0.00263363	0	5.85506
1.18519	0.84375	0.00131383	0.00262766	0	5.88652
1.18382	0.844727	0.00131085	0.0026217	0	5.30508
1.18245	0.845703	0.00130788	0.00261576	0	5.78183
1.18108	0.84668	0.00130491	0.00260983	0	1.43194
1.17972	0.847656	0.00130195	0.00260391	0	0.549667
1.17837	0.848633	0.001299	0.002598	0	1.42823
1.17701	0.849609	0.00129605	0.00259211	0	1.97529
1.17566	0.850586	0.00129311	0.00258623	0	1.09809
1.17431	0.851563	0.00129018	0.00258036	0	3.81449
1.17297	0.852539	0.00128725	0.00257451	0	2.59864
1.17162	0.853516	0.00128433	0.00256867	0	5.12929
1.17029	0.854492	0.00128142	0.00256284	0	1.16321
1.16895	0.855469	0.00127851	0.00255702	0	4.41002
1.16762	0.856445	0.00127561	0.00255122	0	1.5102
1.16629	0.857422	0.00127272	0.00254543	0	3.60792
1.16496	0.858398	0.00126983	0.00253966	0	2.19275
1.16364	0.859375	0.00126695	0.0025339	0	0.357918
1.16232	0.860352	0.00126407	0.00252815	0	1.43768
1.161	0.861328	0.0012612	0.00252241	0	4.17268
1.15968	0.862305	0.00125834	0.00251669	0	3.12431
1.15837	0.863281	0.00125549	0.00251098	0	3.26107
1.15706	0.864258	0.00125264	0.00250528	0	1.0978
1.15576	0.865234	0.0012498	0.00249959	0	3.58591
1.15445	0.866211	0.00124696	0.00249392	0	6.26279
1.15315	0.867188	0.00124413	0.00248826	0	5.13233
1.15186	0.868164	0.00124131	0.00248262	0	3.73455
1.15056	0.869141	0.00123849	0.00247699	0	6.13232
1.14927	0.870117	0.00123568	0.00247137	0	5.66468
1.14798	0.871094	0.00123288	0.00246576	0	3.74232
1.1467	0.87207	0.00123009	0.00246017	0	0.203741
1.14541	0.873047	0.0012273	0.00245459	0	0.587962
1.14413	0.874023	0.00122451	0.00244902	0	0.410743
1.14286	0.875	0.00122174	0.00244347	0	2.83832
1.14158	0.875977	0.00121897	0.00243793	0	2.35893
1.14031	0.876953	0.0012162	0.0024324	0	6.12831
1.13904	0.87793	0.00121345	0.00242689	0	1.05547
1.13778	0.878906	0.00121069	0.00242139	0	6.1122
1.13651	0.879883	0.00120795	0.0024159	0	4.82219
1.13525	0.880859	0.00120521	0.00241043	0	5.17884
1.134	0.881836	0.00120248	0.00240497	0	3.97484
1.13274	0.882813	0.00119976	0.00239952	0	4.20177
1.13149	0.883789	0.00119704	0.00239408	0	2.99634
1.13024	0.884766	0.00119433	0.00238866	0	0.0825382
1.129	0.885742	0.00119162	0.00238325	0	2.218
1.12775	0.886719	0.00118893	0.00237785	0	3.09178
1.12651	0.887695	0.00118624	0.00237247	0	4.5873
1.12527	0.888672	0.00118355	0.0023671	0	2.94448
1.12404	0.889648	0.00118087	0.00236174	0	2.87396
1.12281	0.890625	0.0011782	0.0023564	0	0.864961
1.12158	0.891602	0.00117553	0.00235107	0	0.0684159
1.12035	0.892578	0.00117288	0.00234575	0	4.7644
1.11913	0.893555	0.00117022	0.00234045	0	2.01032
1.1179	0.894531	0.00116758	0.00233515	0	6.18506
1.11668	0.895508	0.00116494	0.00232987	0	1.38377
1.11547	0.896484	0.0011623	0.00232461	0	2.12817
1.11425	0.897461	0.00115968	0.00231936	0	3.29174
1.11304	0.898438	0.00115706	0.00231412	0	4.74312
1.11183	0.899414	0.00115444	0.00230889	0	2.9145
1.11063	0.900391	0.00115184	0.00230367	0	0.784283
1.10943	0.901367	0.00114924	0.00229847	0	1.9635
1.10823	0.902344	0.00114664	0.00229328	0	3.16999
1.10703	0.90332	0.00114405	0.00228811	0	4.23392
1.10583	0.904297	0.00114147	0.00228295	0	4.83899
1.10464	0.905273	0.0011389	0.0022778	0	0.818924
1.10345	0.90625	0.00113633	0.00227266	0	0.14398
1.10226	0.907227	0.00113377	0.00226754	0	3.26149
1.10108	0.908203	0.00113121	0.00226242	0	5.08931
1.09989	0.90918	0.00112866	0.00225733	0	0.0791918
1.09871	0.910156	0.00112612	0.00225224	0	4.22525
1.09753	0.911133	0.00112358	0.00224717	0	4.31534
1.09636	0.912109	0.00112105	0.00224211	0	2.8227
1.09519	0.913086	0.00111853	0.00223706	0	5.74779
1.09402	0.914063	0.00111601	0.00223202	0	4.04864
1.09285	0.915039	0.0011135	0.002227	0	0.0329229
1.09168	0.916016	0.001111	0.00222199	0	3.04375
1.09052	0.916992	0.0011085	0.002217	0	5.39925
1.08936	0.917969	0.00110601	0.00221201	0	5.21755
1.0882	0.918945	0.00110352	0.00220704	0	4.07876
1.08705	0.919922	0.00110104	0.00220208	0	4.23297
1.0859	0.920898	0.00109857	0.00219714	0	3.63482
1.08475	0.921875	0.0010961	0.0021922	0	1.72235
1.0836	0.922852	0.00109364	0.00218728	0	3.52191
1.08245	0.923828	0.00109119	0.00218237	0	4.2206
1.08131	0.924805	0.00108874	0.00217748	0	2.21438
1.08017	0.925781	0.0010863	0.00217259	0	5.37733
1.07903	0.926758	0.00108386	0.00216772	0	1.22546
1.07789	0.927734	0.00108143	0.00216287	0	4.69556
1.07676	0.928711	0.00107901	0.00215802	0	1.81963
1.07563	0.929688	0.00107659	0.00215319	0	4.86192
1.0745	0.930664	0.00107418	0.00214837	0	2.68755
1.07338	0.931641	0.00107178	0.00214356	0	5.07492
1.07225	0.932617	0.00106938	0.00213876	0	2.22133
1.07113	0.933594	0.00106699	0.00213398	0	1.34267
1.07001	0.93457	0.0010646	0.0021292	0	4.82099
1.06889	0.935547	0.00106222	0.00212445	0	1.93925
1.06778	0.936523	0.00105985	0.0021197	0	4.60711
1.06667	0.9375	0.00105748	0.00211496	0	4.67766
1.06556	0.938477	0.00105512	0.00211024	0	1.39108
1.06445	0.939453	0.00105277	0.00210553	0	1.34531
1.06334	0.94043	0.00105042	0.00210083	0	1.25003
1.06224	0.941406	0.00104807	0.00209615	0	0.895469
1.06114	0.942383	0.00104574	0.00209147	0	2.36928
1.06004	0.943359	0.00104341	0.00208681	0	0.167308
1.05895	0.944336	0.00104108	0.00208216	0	0.696933
1.05785	0.945313	0.00103876	0.00207753	0	4.23841
1.05676	0.946289	0.00103645	0.0020729	0	5.02514
1.05567	0.947266	0.00103414	0.00206829	0	0.505982
1.05458	0.948242	0.00103184	0.00206369	0	1.45583
1.0535	0.949219	0.00102955	0.0020591	0	1.30455
1.05242	0.950195	0.00102726	0.00205452	0	5.76378
1.05133	0.951172	0.00102498	0.00204996	0	4.46932
1.05026	0.952148	0.0010227	0.0020454	0	3.48016
1.04918	0.953125	0.00102043	0.00204086	0	1.91334
1.04811	0.954102	0.00101817	0.00203633	0	5.24554
1.04703	0.955078	0.00101591	0.00203181	0	2.73511
1.04597	0.956055	0.00101365	0.00202731	0	5.80225
1.0449	0.957031	0.00101141	0.00202281	0	4.43625
1.04383	0.958008	0.00100917	0.00201833	0	3.00356
1.04277	0.958984	0.00100693	0.00201386	0	0.793001
1.04171	0.959961	0.0010047	0.0020094	0	6.13266
1.04065	0.960938	0.00100248	0.00200496	0	1.00426
1.03959	0.961914	0.00100026	0.00200052	0	1.27299
1.03854	0.962891	0.000998049	0.0019961	0	2.70919
1.03749	0.963867	0.000995843	0.00199169	0	2.53968
1.03644	0.964844	0.000993643	0.00198729	0	0.922067
1.03539	0.96582	0.000991448	0.0019829	0	4.58245
1.03434	0.966797	0.00098926	0.00197852	0	1.18592
1.0333	0.967773	0.000987077	0.00197415	0	4.04572
1.03226	0.96875	0.0009849	0.0019698	0	4.73944
1.03122	0.969727	0.000982729	0.00196546	0	1.32407
1.03018	0.970703	0.000980563	0.00196113	0	3.77591
1.02915	0.97168	0.000978403	0.00195681	0	4.70566
1.02811	0.972656	0.000976249	0.0019525	0	4.01005
1.02708	0.973633	0.000974101	0.0019482	0	3.75186
1.02605	0.974609	0.000971958	0.00194392	0	1.85657
1.02503	0.975586	0.000969821	0.00193964	0	4.59682
1.024	0.976563	0.00096769	0.00193538	0	5.93955
1.02298	0.977539	0.000965564	0.00193113	0	2.67388
1.02196	0.978516	0.000963444	0.00192689	0	4.91459
1.02094	0.979492	0.000961329	0.00192266	0	0.352745
1.01992	0.980469	0.000959221	0.00191844	0	5.24817
1.01891	0.981445	0.000957117	0.00191423	0	1.20794
1.01789	0.982422	0.00095502	0.00191004	0	2.48247
1.01688	0.983398	0.000952928	0.00190586	0	1.88546
1.01587	0.984375	0.000950841	0.00190168	0	0.503306
1.01487	0.985352	0.00094876	0.00189752	0	5.68396
1.01386	0.986328	0.000946685	0.00189337	0	2.32575
1.01286	0.987305	0.000944615	0.00188923	0	3.33447
1.01186	0.988281	0.00094255	0.0018851	0	3.10462
1.01086	0.989258	0.000940491	0.00188098	0	0.830393
1.00986	0.990234	0.000938438	0.00187688	0	1.29719
1.00887	0.991211	0.00093639	0.00187278	0	0.478708
1.00787	0.992188	0.000934347	0.00186869	0	3.19137
1.00688	0.993164	0.00093231	0.00186462	0	1.64336
1.00589	0.994141	0.000930278	0.00186056	0	2.24348
1.00491	0.995117	0.000928252	0.0018565	0	0.678994
1.00392	0.996094	0.000926231	0.00185246	0	4.94833
1.00294	0.99707	0.000924216	0.00184843	0	0.669686
1.00196	0.998047	0.000922206	0.00184441	0	6.19339
1.00098	0.999023	0.000920201	0.0018404	0	1.11314
1	1	0.000918202	0.0018364	0	3.59653
0.999024	1.00098	0.000916208	0.00183242	0	0.281772
0.998051	1.00195	0.000914219	0.00182844	0	4.9456
0.997079	1.00293	0.000912235	0.00182447	0	1.19133
0.996109	1.00391	0.000910257	0.00182051	0	3.31692
0.995141	1.00488	0.000908284	0.00181657	0	4.65004
0.994175	1.00586	0.000906317	0.00181263	0	0.942047
0.99321	1.00684	0.000904354	0.00180871	0	3.46258
0.992248	1.00781	0.000902397	0.00180479	0	1.36105
0.991288	1.00879	0.000900446	0.00180089	0	4.77017
0.990329	1.00977	0.000898499	0.001797	0	4.54221
0.989372	1.01074	0.000896557	0.00179311	0	1.10929
0.988417	1.01172	0.000894621	0.00178924	0	5.4159
0.987464	1.0127	0.00089269	0.00178538	0	0.124251
0.986513	1.01367	0.000890764	0.00178153	0	5.40503
0.985563	1.01465	0.000888844	0.00177769	0	3.5117
0.984615	1.01563	0.000886928	0.00177386	0	2.53351
0.98367	1.0166	0.000885017	0.00177003	0	4.76735
0.982726	1.01758	0.000883112	0.00176622	0	4.5046
0.981783	1.01855	0.000881212	0.00176242	0	6.20355
0.980843	1.01953	0.000879317	0.00175863	0	1.74726
0.979904	1.02051	0.000877426	0.00175485	0	0.0238363
0.978967	1.02148	0.000875541	0.00175108	0	5.86788
0.978032	1.02246	0.000873661	0.00174732	0	5.39033
0.977099	1.02344	0.000871786	0.00174357	0	4.57951
0.976168	1.02441	0.000869916	0.00173983	0	3.24645
0.975238	1.02539	0.000868051	0.0017361	0	4.44194
0.97431	1.02637	0.000866191	0.00173238	0	4.90421
0.973384	1.02734	0.000864336	0.00172867	0	2.35542
0.97246	1.02832	0.000862486	0.00172497	0	4.84008
0.971537	1.0293	0.000860641	0.00172128	0	4.71631
0.970616	1.03027	0.000858801	0.0017176	0	3.85292
0.969697	1.03125	0.000856966	0.00171393	0	2.525
0.96878	1.03223	0.000855136	0.00171027	0	4.38132
0.967864	1.0332	0.00085331	0.00170662	0	0.0195587
0.96695	1.03418	0.00085149	0.00170298	0	4.86882
0.966038	1.03516	0.000849674	0.00169935	0	5.63235
0.965127	1.03613	0.000847863	0.00169573	0	1.50366
0.964218	1.03711	0.000846057	0.00169211	0	0.758803
0.963311	1.03809	0.000844256	0.00168851	0	1.38409
0.962406	1.03906	0.00084246	0.00168492	0	1.89813
0.961502	1.04004	0.000840668	0.00168134	0	5.54823
0.9606	1.04102	0.000838882	0.00167776	0	3.41282
0.9597	1.04199	0.0008371	0.0016742	0	1.80146
0.958801	1.04297	0.000835323	0.00167065	0	0.869308
0.957905	1.04395	0.00083355	0.0016671	0	1.82303
0.957009	1.04492	0.000831783	0.00166357	0	3.85707
0.956116	1.0459	0.00083002	0.00166004	0	2.03662
0.955224	1.04688	0.000828261	0.00165652	0	2.87368
0.954334	1.04785	0.000826508	0.00165302	0	2.79047
0.953445	1.04883	0.000824759	0.00164952	0	5.20333
0.952558	1.0498	0.000823015	0.00164603	0	2.67882
0.951673	1.05078	0.000821276	0.00164255	0	2.17209
0.950789	1.05176	0.000819541	0.00163908	0	4.24097
0.949907	1.05273	0.000817811	0.00163562	0	1.39161
0.949027	1.05371	0.000816085	0.00163217	0	2.93579
0.948148	1.05469	0.000814364	0.00162873	0	1.97773
0.947271	1.05566	0.000812648	0.0016253	0	3.93865
0.946396	1.05664	0.000810936	0.00162187	0	5.51262
0.945522	1.05762	0.000809229	0.00161846	0	2.81291
0.944649	1.05859	0.000807526	0.00161505	0	4.92889
0.943779	1.05957	0.000805828	0.00161166	0	2.8712
0.94291	1.06055	0.000804135	0.00160827	0	4.12321
0.942042	1.06152	0.000802446	0.00160489	0	0.828381
0.941176	1.0625	0.000800761	0.00160152	0	2.7205
0.940312	1.06348	0.000799082	0.00159816	0	5.71338
0.93945	1.06445	0.000797406	0.00159481	0	3.80434
0.938588	1.06543	0.000795735	0.00159147	0	4.81779
0.937729	1.06641	0.000794069	0.00158814	0	3.17113
0.936871	1.06738	0.000792406	0.00158481	0	3.12938
0.936015	1.06836	0.000790749	0.0015815	0	5.2961
0.93516	1.06934	0.000789096	0.00157819	0	0.426044
0.934307	1.07031	0.000787447	0.00157489	0	3.60198
0.933455	1.07129	0.000785802	0.0015716	0	5.92355
0.932605	1.07227	0.000784162	0.00156832	0	3.25381
0.931756	1.07324	0.000782527	0.00156505	0	1.22186
0.930909	1.07422	0.000780895	0.00156179	0	5.32776
0.930064	1.0752	0.000779268	0.00155854	0	1.5811
0.92922	1.07617	0.000777646	0.00155529	0	4.40279
0.928377	1.07715	0.000776028	0.00155206	0	3.39456
0.927536	1.07813	0.000774414	0.00154883	0	5.96171
0.926697	1.0791	0.000772804	0.00154561	0	3.92282
0.925859	1.08008	0.000771199	0.0015424	0	5.26517
0.925023	1.08105	0.000769597	0.00153919	0	0.0498437
0.924188	1.08203	0.000768001	0.001536	0	6.21621
0.923354	1.08301	0.000766408	0.00153282	0	0.488295
0.922523	1.08398	0.00076482	0.00152964	0	2.024
0.921692	1.08496	0.000763236	0.00152647	0	5.94485
0.920863	1.08594	0.000761656	0.00152331	0	0.056166
0.920036	1.08691	0.00076008	0.00152016	0	5.16937
0.91921	1.08789	0.000758509	0.00151702	0	5.41115
0.918386	1.08887	0.000756941	0.00151388	0	2.76354
0.917563	1.08984	0.000755378	0.00151076	0	1.60689
0.916741	1.09082	0.000753819	0.00150764	0	5.04345
0.915921	1.0918	0.000752264	0.00150453	0	3.0025
0.915103	1.09277	0.000750713	0.00150143	0	0.844074
0.914286	1.09375	0.000749167	0.00149833	0	5.82985
0.91347	1.09473	0.000747624	0.00149525	0	5.62955
0.912656	1.0957	0.000746086	0.00149217	0	3.08847
0.911843	1.09668	0.000744552	0.0014891	0	5.38282
0.911032	1.09766	0.000743021	0.00148604	0	2.63
0.910222	1.09863	0.000741495	0.00148299	0	4.29434
0.909414	1.09961	0.000739973	0.00147995	0	2.50065
0.908607	1.10059	0.000738455	0.00147691	0	3.17767
0.907801	1.10156	0.000736941	0.00147388	0	1.19099
0.906997	1.10254	0.000735431	0.00147086	0	6.0632
0.906195	1.10352	0.000733925	0.00146785	0	1.84861
0.905393	1.10449	0.000732423	0.00146485	0	0.650056
0.904594	1.10547	0.000730925	0.00146185	0	0.90676
0.903795	1.10645	0.00072943	0.00145886	0	0.0885445
0.902998	1.10742	0.00072794	0.00145588	0	4.49842
0.902203	1.1084	0.000726454	0.00145291	0	3.54685
0.901408	1.10938	0.000724972	0.00144994	0	4.99248
0.900616	1.11035	0.000723493	0.00144699	0	3.18608
0.899824	1.11133	0.000722019	0.00144404	0	4.97516
0.899034	1.1123	0.000720548	0.0014411	0	4.37162
0.898246	1.11328	0.000719082	0.00143816	0	4.88737
0.897458	1.11426	0.000717619	0.00143524	0	2.55401
0.896673	1.11523	0.00071616	0.00143232	0	4.07006
0.895888	1.11621	0.000714705	0.00142941	0	1.12968
0.895105	1.11719	0.000713254	0.00142651	0	2.02205
0.894323	1.11816	0.000711806	0.00142361	0	1.08451
0.893543	1.11914	0.000710362	0.00142072	0	2.56754
0.892764	1.12012	0.000708923	0.00141785	0	1.51688
0.891986	1.12109	0.000707487	0.00141497	0	2.55677
0.89121	1.12207	0.000706054	0.00141211	0	6.1275
0.890435	1.12305	0.000704626	0.00140925	0	2.01263
0.889661	1.12402	0.000703201	0.0014064	0	6.17317
0.888889	1.125	0.00070178	0.00140356	0	3.99803
0.888118	1.12598	0.000700363	0.00140073	0	2.35677
0.887348	1.12695	0.00069895	0.0013979	0	5.38773
0.88658	1.12793	0.00069754	0.00139508	0	3.89298
0.885813	1.12891	0.000696134	0.00139227	0	1.58357
0.885048	1.12988	0.000694732	0.00138946	0	4.98166
0.884283	1.13086	0.000693333	0.00138667	0	2.72023
0.88352	1.13184	0.000691938	0.00138388	0	2.24631
0.882759	1.13281	0.000690547	0.00138109	0	2.07519
0.881998	1.13379	0.000689159	0.00137832	0	4.3817
0.881239	1.13477	0.000687775	0.00137555	0	1.68798
0.880482	1.13574	0.000686395	0.00137279	0	5.07856
0.879725	1.13672	0.000685018	0.00137004	0	1.85535
0.87897	1.1377	0.000683645	0.00136729	0	3.41882
0.878216	1.13867	0.000682275	0.00136455	0	3.0657
0.877464	1.13965	0.000680909	0.00136182	0	5.37436
0.876712	1.14063	0.000679547	0.00135909	0	5.5819
0.875962	1.1416	0.000678188	0.00135638	0	1.15852
0.875214	1.14258	0.000676833	0.00135367	0	3.67785
0.874466	1.14355	0.000675481	0.00135096	0	5.64359
0.87372	1.14453	0.000674133	0.00134827	0	2.80304
0.872975	1.14551	0.000672788	0.00134558	0	5.79227
0.872232	1.14648	0.000671447	0.00134289	0	1.75295
0.871489	1.14746	0.000670109	0.00134022	0	3.8254
0.870748	1.14844	0.000668775	0.00133755	0	4.28798
0.870008	1.14941	0.000667445	0.00133489	0	1.43386
0.86927	1.15039	0.000666117	0.00133223	0	0.0865038
0.868533	1.15137	0.000664794	0.00132959	0	2.61835
0.867797	1.15234	0.000663473	0.00132695	0	5.89666
0.867062	1.15332	0.000662157	0.00132431	0	2.15531
0.866328	1.1543	0.000660843	0.00132169	0	4.89928
0.865596	1.15527	0.000659533	0.00131907	0	1.0979
0.864865	1.15625	0.000658227	0.00131645	0	2.14855
0.864135	1.15723	0.000656923	0.00131385	0	0.908534
0.863406	1.1582	0.000655624	0.00131125	0	4.5036
0.862679	1.15918	0.000654327	0.00130865	0	4.39388
0.861953	1.16016	0.000653034	0.00130607	0	4.32596
0.861228	1.16113	0.000651745	0.00130349	0	1.59213
0.860504	1.16211	0.000650458	0.00130092	0	4.35023
0.859782	1.16309	0.000649175	0.00129835	0	1.42815
0.85906	1.16406	0.000647896	0.00129579	0	2.66815
0.85834	1.16504	0.000646619	0.00129324	0	2.33686
0.857621	1.16602	0.000645346	0.00129069	0	2.23247
0.856904	1.16699	0.000644077	0.00128815	0	0.362256
0.856187	1.16797	0.00064281	0.00128562	0	3.96875
0.855472	1.16895	0.000641547	0.00128309	0	4.4442
0.854758	1.16992	0.000640287	0.00128057	0	3.85529
0.854045	1.1709	0.000639031	0.00127806	0	4.07347
0.853333	1.17188	0.000637777	0.00127555	0	1.06777
0.852623	1.17285	0.000636527	0.00127305	0	0.939002
0.851913	1.17383	0.000635281	0.00127056	0	3.23066
0.851205	1.1748	0.000634037	0.00126807	0	5.49988
0.850498	1.17578	0.000632796	0.00126559	0	1.15581
0.849793	1.17676	0.000631559	0.00126312	0	2.9081
0.849088	1.17773	0.000630325	0.00126065	0	2.69506
0.848384	1.17871	0.000629094	0.00125819	0	3.12456
0.847682	1.17969	0.000627867	0.00125573	0	1.0148
0.846981	1.18066	0.000626642	0.00125328	0	2.15162
0.846281	1.18164	0.000625421	0.00125084	0	1.64544
0.845582	1.18262	0.000624203	0.00124841	0	5.30632
0.844884	1.18359	0.000622988	0.00124598	0	5.02864
0.844188	1.18457	0.000621776	0.00124355	0	2.68065
0.843493	1.18555	0.000620567	0.00124113	0	3.81399
0.842798	1.18652	0.000619361	0.00123872	0	0.913987
0.842105	1.1875	0.000618159	0.00123632	0	3.20199
0.841413	1.18848	0.000616959	0.00123392	0	1.86577
0.840722	1.18945	0.000615763	0.00123153	0	5.40135
0.840033	1.19043	0.000614569	0.00122914	0	4.21978
0.839344	1.19141	0.000613379	0.00122676	0	3.98023
0.838657	1.19238	0.000612192	0.00122438	0	0.783836
0.837971	1.19336	0.000611008	0.00122202	0	2.95679
0.837285	1.19434	0.000609827	0.00121965	0	6.19882
0.836601	1.19531	0.000608649	0.0012173	0	5.95834
0.835918	1.19629	0.000607473	0.00121495	0	4.05319
0.835237	1.19727	0.000606301	0.0012126	0	0.953315
0.834556	1.19824	0.000605132	0.00121026	0	4.01575
0.833876	1.19922	0.000603966	0.00120793	0	3.55416
0.833198	1.2002	0.000602803	0.00120561	0	2.94471
0.83252	1.20117	0.000601643	0.00120329	0	2.68944
0.831844	1.20215	0.000600486	0.00120097	0	3.76532
0.831169	1.20313	0.000599331	0.00119866	0	5.34052
0.830495	1.2041	0.00059818	0.00119636	0	4.71943
0.829822	1.20508	0.000597032	0.00119406	0	3.64023
0.82915	1.20605	0.000595886	0.00119177	0	5.81009
0.828479	1.20703	0.000594744	0.00118949	0	0.406773
0.827809	1.20801	0.000593604	0.00118721	0	6.22881
0.827141	1.20898	0.000592468	0.00118494	0	0.332975
0.826473	1.20996	0.000591334	0.00118267	0	1.25347
0.825806	1.21094	0.000590203	0.00118041	0	2.65623
0.825141	1.21191	0.000589075	0.00117815	0	0.675498
0.824477	1.21289	0.00058795	0.0011759	0	3.91864
0.823813	1.21387	0.000586828	0.00117366	0	0.301546
0.823151	1.21484	0.000585708	0.00117142	0	1.78834
0.82249	1.21582	0.000584592	0.00116918	0	0.383505
0.82183	1.2168	0.000583478	0.00116696	0	4.42034
0.821171	1.21777	0.000582367	0.00116473	0	4.20003
0.820513	1.21875	0.000581259	0.00116252	0	2.37869
0.819856	1.21973	0.000580154	0.00116031	0	1.18246
0.8192	1.2207	0.000579051	0.0011581	0	4.69357
0.818545	1.22168	0.000577951	0.0011559	0	2.13867
0.817891	1.22266	0.000576854	0.00115371	0	4.99702
0.817239	1.22363	0.00057576	0.00115152	0	3.06557
0.816587	1.22461	0.000574669	0.00114934	0	3.30288
0.815936	1.22559	0.00057358	0.00114716	0	0.179013
0.815287	1.22656	0.000572494	0.00114499	0	4.04783
0.814638	1.22754	0.000571411	0.00114282	0	2.20324
0.81399	1.22852	0.000570331	0.00114066	0	1.44014
0.813344	1.22949	0.000569253	0.00113851	0	2.72617
0.812698	1.23047	0.000568178	0.00113636	0	2.40311
0.812054	1.23145	0.000567106	0.00113421	0	2.95177
0.81141	1.23242	0.000566036	0.00113207	0	6.15428
0.810768	1.2334	0.00056497	0.00112994	0	2.28945
0.810127	1.23438	0.000563905	0.00112781	0	4.86576
0.809486	1.23535	0.000562844	0.00112569	0	3.47314
0.808847	1.23633	0.000561785	0.00112357	0	5.58658
0.808208	1.2373	0.000560729	0.00112146	0	2.23023
0.807571	1.23828	0.000559675	0.00111935	0	1.54264
0.806935	1.23926	0.000558625	0.00111725	0	5.7241
0.806299	1.24023	0.000557576	0.00111515	0	0.273534
0.805665	1.24121	0.000556531	0.00111306	0	5.97376
0.805031	1.24219	0.000555488	0.00111098	0	3.49601
0.804399	1.24316	0.000554448	0.0011089	0	2.36476
0.803768	1.24414	0.00055341	0.00110682	0	6.2521
0.803137	1.24512	0.000552375	0.00110475	0	0.366703
0.802508	1.24609	0.000551342	0.00110268	0	3.24656
0.801879	1.24707	0.000550312	0.00110062	0	0.195389
0.801252	1.24805	0.000549285	0.00109857	0	3.5888
0.800625	1.24902	0.00054826	0.00109652	0	1.13392
0.8	1.25	0.000547238	0.00109448	0	3.96443
0.799375	1.25098	0.000546218	0.00109244	0	6.16333
0.798752	1.25195	0.000545201	0.0010904	0	5.49717
0.798129	1.25293	0.000544186	0.00108837	0	2.83897
0.797508	1.25391	0.000543174	0.00108635	0	4.45139
0.796887	1.25488	0.000542165	0.00108433	0	4.88498
0.796267	1.25586	0.000541157	0.00108231	0	3.10919
0.795649	1.25684	0.000540153	0.00108031	0	3.32087
0.795031	1.25781	0.000539151	0.0010783	0	0.947406
0.794414	1.25879	0.000538151	0.0010763	0	2.32101
0.793798	1.25977	0.000537154	0.00107431	0	0.893602
0.793184	1.26074	0.00053616	0.00107232	0	4.56721
0.79257	1.26172	0.000535168	0.00107034	0	2.99716
0.791957	1.2627	0.000534178	0.00106836	0	2.82039
0.791345	1.26367	0.000533191	0.00106638	0	5.56689
0.790734	1.26465	0.000532206	0.00106441	0	3.31513
0.790123	1.26563	0.000531224	0.00106245	0	2.57039
0.789514	1.2666	0.000530244	0.00106049	0	1.6895
0.788906	1.26758	0.000529266	0.00105853	0	0.452465
0.788299	1.26855	0.000528291	0.00105658	0	2.62723
0.787692	1.26953	0.000527319	0.00105464	0	0.161814
0.787087	1.27051	0.000526348	0.0010527	0	1.82937
0.786482	1.27148	0.000525381	0.00105076	0	3.16364
0.785879	1.27246	0.000524415	0.00104883	0	6.06914
0.785276	1.27344	0.000523452	0.0010469	0	0.687273
