2.000000e-04 -8.382365e-03 1.620895e-02 2.652624e-02
4.000000e-04 -8.400767e-03 1.619436e-02 2.652128e-02
6.000000e-04 -8.419200e-03 1.617975e-02 2.651632e-02
8.000000e-04 -8.437648e-03 1.616512e-02 2.651135e-02
1.000000e-03 -8.456107e-03 1.615049e-02 2.650639e-02
1.200000e-03 -8.474573e-03 1.613586e-02 2.650142e-02
1.400000e-03 -8.493046e-03 1.612121e-02 2.649645e-02
1.600000e-03 -8.511523e-03 1.610656e-02 2.649148e-02
1.800000e-03 -8.530004e-03 1.609189e-02 2.648651e-02
2.000000e-03 -8.548487e-03 1.607723e-02 2.648153e-02
2.200000e-03 -8.566972e-03 1.606255e-02 2.647656e-02
2.400000e-03 -8.585458e-03 1.604787e-02 2.647158e-02
2.600000e-03 -8.603945e-03 1.603318e-02 2.646660e-02
2.800000e-03 -8.622432e-03 1.601849e-02 2.646161e-02
3.000000e-03 -8.640917e-03 1.600378e-02 2.645663e-02
3.200000e-03 -8.659402e-03 1.598908e-02 2.645164e-02
3.400000e-03 -8.677886e-03 1.597436e-02 2.644665e-02
3.600000e-03 -8.696368e-03 1.595964e-02 2.644166e-02
3.800000e-03 -8.714848e-03 1.594492e-02 2.643667e-02
4.000000e-03 -8.733325e-03 1.593018e-02 2.643167e-02
4.200000e-03 -8.751800e-03 1.591544e-02 2.642667e-02
4.400000e-03 -8.770271e-03 1.590070e-02 2.642168e-02
4.600000e-03 -8.788740e-03 1.588595e-02 2.641667e-02
4.800000e-03 -8.807205e-03 1.587119e-02 2.641167e-02
5.000000e-03 -8.825667e-03 1.585643e-02 2.640667e-02
5.200000e-03 -8.844124e-03 1.584166e-02 2.640166e-02
5.400000e-03 -8.862578e-03 1.582689e-02 2.639665e-02
5.600000e-03 -8.881028e-03 1.581211e-02 2.639164e-02
5.800000e-03 -8.899473e-03 1.579733e-02 2.638663e-02
6.000000e-03 -8.917913e-03 1.578253e-02 2.638161e-02
6.200000e-03 -8.936349e-03 1.576774e-02 2.637659e-02
6.400000e-03 -8.954780e-03 1.575294e-02 2.637157e-02
6.600000e-03 -8.973206e-03 1.573813e-02 2.636655e-02
6.800000e-03 -8.991626e-03 1.572331e-02 2.636153e-02
7.000000e-03 -9.010042e-03 1.570849e-02 2.635650e-02
7.200000e-03 -9.028452e-03 1.569367e-02 2.635147e-02
7.400000e-03 -9.046856e-03 1.567884e-02 2.634644e-02
7.600000e-03 -9.065255e-03 1.566400e-02 2.634141e-02
7.800000e-03 -9.083647e-03 1.564916e-02 2.633637e-02
8.000000e-03 -9.102034e-03 1.563431e-02 2.633133e-02
8.200000e-03 -9.120415e-03 1.561946e-02 2.632629e-02
8.400000e-03 -9.138790e-03 1.560460e-02 2.632125e-02
8.600000e-03 -9.157158e-03 1.558974e-02 2.631620e-02
8.800000e-03 -9.175520e-03 1.557487e-02 2.631116e-02
9.000000e-03 -9.193876e-03 1.555999e-02 2.630611e-02
9.200000e-03 -9.212225e-03 1.554511e-02 2.630105e-02
9.400000e-03 -9.230567e-03 1.553023e-02 2.629600e-02
9.600000e-03 -9.248903e-03 1.551533e-02 2.629094e-02
9.800000e-03 -9.267232e-03 1.550044e-02 2.628588e-02
1.000000e-02 -9.285554e-03 1.548553e-02 2.628082e-02
1.020000e-02 -9.303869e-03 1.547063e-02 2.627576e-02
1.040000e-02 -9.322177e-03 1.545571e-02 2.627069e-02
1.060000e-02 -9.340478e-03 1.544079e-02 2.626563e-02
1.080000e-02 -9.358771e-03 1.542587e-02 2.626056e-02
1.100000e-02 -9.377058e-03 1.541094e-02 2.625548e-02
1.120000e-02 -9.395336e-03 1.539600e-02 2.625041e-02
1.140000e-02 -9.413608e-03 1.538106e-02 2.624533e-02
1.160000e-02 -9.431872e-03 1.536611e-02 2.624025e-02
1.180000e-02 -9.450128e-03 1.535116e-02 2.623517e-02
1.200000e-02 -9.468377e-03 1.533620e-02 2.623008e-02
1.220000e-02 -9.486617e-03 1.532124e-02 2.622500e-02
1.240000e-02 -9.504851e-03 1.530627e-02 2.621991e-02
1.260000e-02 -9.523076e-03 1.529129e-02 2.621482e-02
1.280000e-02 -9.541293e-03 1.527631e-02 2.620972e-02
1.300000e-02 -9.559502e-03 1.526133e-02 2.620463e-02
1.320000e-02 -9.577704e-03 1.524634e-02 2.619953e-02
1.340000e-02 -9.595897e-03 1.523134e-02 2.619443e-02
1.360000e-02 -9.614082e-03 1.521634e-02 2.618932e-02
1.380000e-02 -9.632259e-03 1.520133e-02 2.618422e-02
1.400000e-02 -9.650427e-03 1.518631e-02 2.617911e-02
1.420000e-02 -9.668588e-03 1.517129e-02 2.617400e-02
1.440000e-02 -9.686739e-03 1.515627e-02 2.616889e-02
1.460000e-02 -9.704883e-03 1.514124e-02 2.616377e-02
1.480000e-02 -9.723018e-03 1.512620e-02 2.615865e-02
1.500000e-02 -9.741144e-03 1.511116e-02 2.615353e-02
1.520000e-02 -9.759262e-03 1.509611e-02 2.614841e-02
1.540000e-02 -9.777372e-03 1.508106e-02 2.614329e-02
1.560000e-02 -9.795472e-03 1.506600e-02 2.613816e-02
1.580000e-02 -9.813564e-03 1.505093e-02 2.613303e-02
1.600000e-02 -9.831647e-03 1.503586e-02 2.612790e-02
1.620000e-02 -9.849722e-03 1.502078e-02 2.612277e-02
1.640000e-02 -9.867787e-03 1.500570e-02 2.611763e-02
1.660000e-02 -9.885844e-03 1.499061e-02 2.611249e-02
1.680000e-02 -9.903891e-03 1.497552e-02 2.610735e-02
1.700000e-02 -9.921930e-03 1.496042e-02 2.610221e-02
1.720000e-02 -9.939960e-03 1.494531e-02 2.609706e-02
1.740000e-02 -9.957981e-03 1.493020e-02 2.609191e-02
1.760000e-02 -9.975992e-03 1.491509e-02 2.608676e-02
1.780000e-02 -9.993995e-03 1.489996e-02 2.608161e-02
1.800000e-02 -1.001199e-02 1.488483e-02 2.607645e-02
1.820000e-02 -1.002997e-02 1.486970e-02 2.607129e-02
1.840000e-02 -1.004795e-02 1.485456e-02 2.606613e-02
1.860000e-02 -1.006591e-02 1.483941e-02 2.606097e-02
1.880000e-02 -1.008387e-02 1.482426e-02 2.605581e-02
1.900000e-02 -1.010182e-02 1.480910e-02 2.605064e-02
1.920000e-02 -1.011975e-02 1.479394e-02 2.604547e-02
1.940000e-02 -1.013768e-02 1.477877e-02 2.604030e-02
1.960000e-02 -1.015560e-02 1.476359e-02 2.603512e-02
1.980000e-02 -1.017351e-02 1.474841e-02 2.602994e-02
2.000000e-02 -1.019141e-02 1.473322e-02 2.602476e-02
2.020000e-02 -1.020930e-02 1.471803e-02 2.601958e-02
2.040000e-02 -1.022718e-02 1.470283e-02 2.601440e-02
2.060000e-02 -1.024505e-02 1.468762e-02 2.600921e-02
2.080000e-02 -1.026291e-02 1.467241e-02 2.600402e-02
2.100000e-02 -1.028076e-02 1.465719e-02 2.599883e-02
2.120000e-02 -1.029861e-02 1.464196e-02 2.599364e-02
2.140000e-02 -1.031644e-02 1.462673e-02 2.598844e-02
